FPOGD,FPOGV,Question,Regions
0.93238,1,1,-1
3.0258700000000007,1,1,2
7.364969999999999,1,1,3
0.27416999999999997,1,1,-1
2.07201,1,1,0
15.622059999999998,1,1,-1
1.08228,1,1,1
12.12498,1,1,-1
1.00269,1,1,-1
1.40601,1,1,1
20.298569999999998,1,1,-1
7.05495,1,1,1
0.2356,1,1,-1
1.4255400000000003,1,1,1
1.8151899999999999,1,1,2
0.2544,1,1,4
0.6950700000000001,1,1,3
6.34764,1,1,4
1.56006,1,1,3
3.9729000000000005,1,1,1
1.48779,1,1,2
5.315680000000002,1,1,-1
0.9096799999999998,1,1,0
1.20117,1,1,1
2.87086,1,1,-1
1.8303200000000002,1,2,1
2.71313,1,2,1
2.4665500000000002,1,2,2
0.40552,1,2,1
0.33154,1,2,-1
2.6484,1,2,0
22.78468000000001,1,2,-1
0.61303,1,2,1
1.63525,1,2,0
2.1782299999999997,1,2,-1
5.083729999999999,1,2,0
6.363299999999999,1,2,-1
0.68458,1,2,1
3.70975,1,2,4
5.95191,1,2,3
1.13988,1,2,2
2.7971200000000005,1,2,1
4.95313,1,2,0
7.629380000000002,1,2,2
5.557120000000001,1,2,2
1.42773,1,2,1
0.65747,1,2,1
1.91821,1,2,-1
17.368669999999998,1,3,1
0.90185,1,3,1
3.81176,1,3,-1
2.82274,1,3,1
0.39332,1,3,0
3.7922400000000005,1,3,-1
0.64331,1,3,-1
2.4472499999999995,1,3,1
2.5764,1,3,-1
1.4555500000000001,1,3,0
2.90917,1,3,0
14.770769999999995,1,3,-1
48.33988999999999,1,3,3
0.21411000000000002,1,3,2
0.8298399999999999,1,3,1
0.21875,1,3,-1
5.567889999999999,1,3,-1
11.726350000000002,1,3,-1
2.65136,1,3,1
1.6945799999999998,1,3,0
0.26343,1,3,-1
14.05961,1,3,2
2.77661,1,3,1
61.585200000000015,1,3,-1
0.17481000000000002,1,3,1
0.91943,1,3,2
32.85083,1,3,4
8.967279999999999,1,3,-1
1.1474600000000001,1,3,1
1.19116,1,3,0
4.80393,1,4,0
6.954559999999999,1,4,1
2.03736,1,4,1
3.5866599999999997,1,4,-1
3.0964300000000002,1,4,3
1.81884,1,4,2
1.26662,1,4,1
0.8313099999999999,1,4,-1
2.1277,1,4,1
3.3911,1,4,3
0.7866299999999999,1,4,0
2.16284,1,4,-1
1.27003,1,4,0
13.19114,1,4,-1
0.40064,1,4,3
0.62061,1,4,2
0.87964,1,4,3
0.26025,1,4,-1
1.21752,1,4,2
0.34473000000000004,1,4,-1
38.92015,1,4,3
11.37453,1,4,-1
8.323720000000002,1,4,3
16.612560000000002,1,4,2
2.82666,1,4,-1
1.3229899999999999,1,4,0
3.3042100000000008,1,4,-1
1.07569,1,4,2
0.62573,1,4,3
1.7375600000000002,1,4,-1
14.90844,1,4,3
7.8323100000000005,1,4,3
2.13381,1,4,2
0.32422,1,4,-1
28.1704,1,4,3
1.0019500000000001,1,4,3
18.0173,1,4,4
0.50221,1,4,4
1.42407,1,5,0
3.24585,1,5,-1
18.34131,1,5,0
3.60108,1,5,-1
0.37769,1,5,0
0.39185,1,5,-1
1.73779,1,5,0
10.383809999999999,1,5,0
4.80446,1,5,-1
4.623550000000001,1,5,-1
2.35719,1,5,-1
2.4182099999999997,1,5,0
19.571289999999998,1,5,-1
1.38452,1,5,0
2.2011600000000002,1,5,-1
12.134520000000002,1,5,0
2.29224,1,5,-1
22.84863,1,5,0
1.01659,1,5,1
0.18238,1,5,1
