TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
240.82738999999998,5181509125168,0.06929,0.3611,0.08215,1,20,1
240.84399,5181509160567,0.06345,0.35979,0.09875,1,20,1
240.86035,5181509195840,0.061329999999999996,0.36014,0.11510999999999999,1,20,1
240.87769,5181509232883,0.05968,0.36041,0.13245,1,20,1
240.89307000000002,5181509265946,0.0556,0.36241999999999996,0.14783,1,20,1
240.90967,5181509301437,0.05122,0.36283000000000004,0.16443,1,20,1
240.92615,5181509336893,0.047939999999999997,0.3641,0.18091,1,20,1
240.94275,5181509372492,0.0473,0.36427,0.19751,1,20,1
240.95897999999997,5181509407115,0.04855,0.36498,0.21375,1,20,1
240.97522,5181509441955,0.049760000000000006,0.36583000000000004,0.22998000000000002,1,20,1
240.99157999999997,5181509476990,0.049260000000000005,0.36754000000000003,0.24634,1,20,1
241.00817999999998,5181509512560,0.04867,0.36972,0.26294,1,20,1
241.02466,5181509547918,0.047810000000000005,0.37085999999999997,0.27942,1,20,1
241.04126000000002,5181509583567,0.04614,0.37085,0.29602,1,20,1
241.05737000000002,5181509618027,0.044789999999999996,0.37046,0.31213,1,20,1
241.07397000000003,5181509653642,0.04357,0.3701,0.32874000000000003,1,20,1
241.0907,5181509689535,0.04358,0.37041999999999997,0.34546,1,20,1
241.10669,5181509723751,0.043910000000000005,0.37135,0.36145,1,20,1
241.12329,5181509759235,0.04421,0.37219,0.37805,1,20,1
241.13965,5181509794431,0.04387,0.37154,0.39441,1,20,1
241.15613,5181509829674,0.0431,0.37149,0.41089,1,20,1
241.17261000000002,5181509865037,0.0424,0.37144,0.42736999999999997,1,20,1
241.18896,5181509900139,0.042289999999999994,0.36995,0.44373,1,20,1
241.20581,5181509936344,0.042210000000000004,0.366,0.46057,1,20,1
241.22205,5181509971118,0.04227,0.36272,0.47681,1,20,1
241.23816000000002,5181510005680,0.0427,0.35895,0.49291999999999997,1,20,1
241.25452,5181510040621,0.0436,0.35693,0.5092800000000001,1,20,1
241.27112000000002,5181510076253,0.04647,0.32997,0.5092800000000001,0,20,1
241.28748,5181510111236,0.07047,0.31061,0.5092800000000001,0,20,1
241.30407999999997,5181510146988,0.07374,0.30298,0.5092800000000001,0,20,1
241.32117000000002,5181510183537,0.07442,0.29603,0.05005,1,20,1
241.33667000000003,5181510216838,0.07607,0.28658,0.06555,1,20,1
241.35315,5181510252038,0.07382999999999999,0.28084000000000003,0.08202999999999999,1,20,-1
241.37012000000001,5181510288506,0.07144,0.27444,0.099,1,20,-1
241.38599,5181510322415,0.06901,0.26794,0.11487,1,20,-1
241.40247000000002,5181510357761,0.06786,0.26322,0.13135,1,20,-1
241.42041,5181510396301,0.0673,0.26068,0.14929,1,20,-1
241.43517999999997,5181510427820,0.06677999999999999,0.25937,0.16405999999999998,1,20,-1
241.4519,5181510463632,0.06663,0.25955,0.18079,1,20,-1
241.46813999999998,5181510498533,0.06694,0.26097,0.19702,1,20,-1
241.48462,5181510533925,0.06677999999999999,0.26396,0.2135,1,20,-1
241.5011,5181510569087,0.06573999999999999,0.26702,0.22998000000000002,1,20,-1
241.51782000000003,5181510605156,0.06483,0.2697,0.2467,1,20,-1
241.53381000000002,5181510639201,0.06932,0.27171,0.2627,1,20,-1
241.55053999999998,5181510675187,0.07318999999999999,0.27426,0.27942,1,20,-1
241.56689,5181510710128,0.07665,0.27655,0.29578000000000004,1,20,-1
241.58325,5181510745153,0.07973,0.27781999999999996,0.31213,1,20,-1
241.59973,5181510780629,0.08238999999999999,0.27902,0.32861,1,20,-1
241.61621,5181510815966,0.08482,0.28010999999999997,0.34509,1,20,-1
241.63257000000002,5181510850935,0.10502,0.30243000000000003,0.34509,0,20,1
241.65015,5181510888645,0.1202,0.3174,0.34509,0,20,1
241.66565,5181510921925,0.12418,0.31838,0.34509,0,20,1
241.68176,5181510956406,0.12202,0.32005,0.04919,1,20,1
241.69836,5181510991907,0.12122999999999999,0.31106,0.0658,1,20,1
241.71472000000003,5181511027146,0.1199,0.30241,0.08215,1,20,1
241.73108,5181511062083,0.11742999999999999,0.29325999999999997,0.09851,1,20,1
241.74866,5181511099731,0.11602,0.28645,0.11609000000000001,1,20,1
241.76404,5181511132664,0.11492000000000001,0.28114,0.13147,1,20,-1
241.7804,5181511167783,0.11204000000000001,0.27849,0.14783,1,20,-1
241.79712,5181511203583,0.11193,0.27282,0.16455,1,20,-1
241.81335,5181511238529,0.11184000000000001,0.26809,0.18079,1,20,-1
241.82947000000001,5181511272945,0.11184000000000001,0.26809,0.1969,1,20,-1
241.8457,5181511307767,0.11184000000000001,0.26809,0.21313000000000001,1,20,-1
241.86522999999997,5181511349721,0.11184000000000001,0.26809,0.23267,1,20,-1
241.87952,5181511380407,0.11245999999999999,0.26497,0.23267,0,20,-1
241.89587000000003,5181511415310,0.11245999999999999,0.26497,0.23267,0,20,-1
241.91223,5181511450524,0.11245999999999999,0.26497,0.23267,0,20,-1
241.92834,5181511485027,0.0,0.0,0.23267,0,20,-1
241.94495,5181511520689,0.0,0.0,0.23267,0,20,-1
241.96178999999998,5181511556756,0.0,0.0,0.23267,0,20,-1
241.97827,5181511592090,0.0,0.0,0.23267,0,20,-1
241.99487000000002,5181511627683,0.0,0.0,0.23267,0,20,-1
242.01122999999998,5181511662553,0.0,0.0,0.23267,0,20,-1
242.02759,5181511697695,0.0,0.0,0.23267,0,20,-1
242.04395,5181511732689,0.0,0.0,0.23267,0,20,-1
242.06055,5181511768217,0.0,0.0,0.23267,0,20,-1
242.07837,5181511806494,0.47635,0.67328,0.23267,0,20,-1
242.0946,5181511841360,0.26197,0.67702,0.23267,0,20,4
242.10925,5181511872723,0.19255,0.68158,0.23267,0,20,4
242.12537000000003,5181511907157,0.051629999999999995,0.69381,0.23267,0,20,4
242.14197000000001,5181511942954,0.057479999999999996,0.70495,0.23267,0,20,4
242.15832999999998,5181511977831,0.061489999999999996,0.71196,0.23267,0,20,4
242.17456,5181512012853,0.0632,0.7198100000000001,0.04919,1,20,4
242.19104,5181512047968,0.06479,0.72901,0.06567,1,20,4
242.2074,5181512083215,0.06566,0.7347,0.08202999999999999,1,20,4
242.22375,5181512118243,0.0676,0.72754,0.09838999999999999,1,20,4
242.24036,5181512153636,0.06896000000000001,0.72221,0.11499000000000001,1,20,4
242.25671,5181512188870,0.06974,0.71773,0.13135,1,20,4
242.27344,5181512224609,0.07028999999999999,0.71826,0.14807,1,20,4
242.28978999999998,5181512259639,0.07046000000000001,0.71665,0.16443,1,20,4
242.30652,5181512295493,0.0709,0.7158100000000001,0.18115,1,20,4
242.32287999999997,5181512330552,0.07184,0.71421,0.19751,1,20,4
242.33899,5181512365305,0.07295,0.7128800000000001,0.21361999999999998,1,20,4
242.35535,5181512400180,0.07391,0.71173,0.22998000000000002,1,20,4
242.37183,5181512435554,0.07376,0.7105600000000001,0.24645999999999998,1,20,4
242.38806,5181512470453,0.07361000000000001,0.70606,0.2627,1,20,4
242.40527000000003,5181512507133,0.07336000000000001,0.70193,0.27991,1,20,4
242.4209,5181512540629,0.07493999999999999,0.6977,0.29553,1,20,4
242.43762,5181512576583,0.07617,0.6933199999999999,0.31226,1,20,4
242.45386000000002,5181512611297,0.07725,0.68925,0.32849,1,20,4
242.47046,5181512646919,0.08545,0.65869,0.32849,0,20,4
242.48682000000002,5181512682114,0.09015,0.63472,0.32849,0,20,4
242.5033,5181512717460,0.09043999999999999,0.62368,0.32849,0,20,3
242.5199,5181512752935,0.08609,0.61557,0.04944,1,20,3
242.53612999999999,5181512787634,0.0809,0.61014,0.06567,1,20,3
242.55261000000002,5181512822961,0.0775,0.6068600000000001,0.08215,1,20,3
242.56897,5181512858228,0.07533,0.60448,0.09851,1,20,3
242.58532999999997,5181512893244,0.0724,0.60502,0.11487,1,20,3
242.60192999999998,5181512928678,0.07084,0.60675,0.13147,1,20,3
242.61829,5181512963932,0.07178,0.60868,0.14783,1,20,3
242.63452,5181512998730,0.07207999999999999,0.61045,0.16405999999999998,1,20,3
242.651,5181513033906,0.07245,0.6120399999999999,0.18054,1,20,3
242.6676,5181513069485,0.07276,0.61225,0.19714,1,20,3
242.68396,5181513104539,0.07222999999999999,0.61344,0.2135,1,20,3
242.70056,5181513140277,0.07161000000000001,0.61426,0.2301,1,20,3
242.71667000000002,5181513174772,0.07153999999999999,0.61348,0.24622,1,20,3
242.73315,5181513210195,0.07074,0.6131300000000001,0.2627,1,20,3
242.74988,5181513245980,0.07023,0.61319,0.27942,1,20,3
242.76611,5181513280747,0.07097,0.6150399999999999,0.29565,1,20,3
242.78259,5181513316147,0.07167000000000001,0.6170399999999999,0.31213,1,20,3
242.79907000000003,5181513351344,0.07225,0.61869,0.32861,1,20,3
242.81519,5181513386021,0.07191,0.61955,0.34473000000000004,1,20,3
242.83191000000002,5181513421676,0.07123,0.61931,0.36145,1,20,3
242.84827,5181513456896,0.0704,0.61875,0.37781,1,20,3
242.86462000000003,5181513491853,0.06966,0.61763,0.39416999999999996,1,20,3
242.8811,5181513527162,0.06928,0.61661,0.41063999999999995,1,20,3
242.89746,5181513562324,0.06902,0.61578,0.427,1,20,3
242.91394,5181513597559,0.06909,0.61557,0.44348000000000004,1,20,3
242.93017999999998,5181513632395,0.06869,0.61527,0.45971999999999996,1,20,3
242.948,5181513670548,0.06824,0.61488,0.47753999999999996,1,20,3
242.96362000000002,5181513704137,0.06887,0.6147199999999999,0.49316000000000004,1,20,3
242.97961,5181513738473,0.06857,0.61524,0.5091600000000001,1,20,3
242.99622000000002,5181513774024,0.06841,0.61592,0.52576,1,20,3
243.01257,5181513809057,0.06881,0.6161399999999999,0.5421100000000001,1,20,3
243.02905,5181513844336,0.06954,0.61639,0.5585899999999999,1,20,3
243.04541,5181513879313,0.07026,0.6167,0.57495,1,20,3
243.06226,5181513915489,0.07078,0.61721,0.5918,1,20,3
