TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
118.896,5199189173638,0.0,0.0,0.13525,0,8,-1
118.9126,5199189209427,0.13701,0.22048,0.13525,0,8,0
118.93018000000001,5199189246665,0.14954,0.20067000000000002,0.13525,0,8,0
118.94385,5199189275809,0.15305,0.18947,0.13525,0,8,0
118.95996000000001,5199189310883,0.14868,0.1848,0.04736,1,8,0
118.97656,5199189346634,0.14378,0.17511,0.06396,1,8,0
118.99316,5199189381641,0.13948,0.16401,0.08057,1,8,0
119.00928,5199189416078,0.13585,0.1574,0.09668,1,8,0
119.02588,5199189451728,0.13084,0.15345,0.11327999999999999,1,8,0
119.04297,5199189488005,0.12661,0.14893,0.13037,1,8,0
119.05859,5199189522294,0.12322000000000001,0.14353,0.146,1,8,0
119.0752,5199189557705,0.11928,0.13801,0.1626,1,8,0
119.0918,5199189592803,0.11575,0.13233,0.1792,1,8,0
119.10791,5199189628023,0.11508,0.12515,0.19530999999999998,1,8,0
119.12451000000001,5199189662941,0.11481,0.1182,0.21191,1,8,0
119.14063,5199189698227,0.11477000000000001,0.11307,0.22803,1,8,0
119.15723,5199189733070,0.1043,0.08678,0.22803,0,8,0
119.17383000000001,5199189769282,0.10395,0.0627,0.22803,0,8,-1
119.18993999999999,5199189804008,0.1034,0.05172,0.22803,0,8,-1
119.20653999999999,5199189839155,0.10532000000000001,0.045219999999999996,0.049319999999999996,1,8,-1
119.22313999999999,5199189874609,0.10057999999999999,0.04342,0.06592,1,8,-1
119.23975,5199189909925,0.09656,0.03852,0.08252000000000001,1,8,-1
119.25731999999999,5199189947906,0.10265,0.03374,0.1001,1,8,-1
119.27197,5199189979682,0.10699000000000002,0.03583,0.11475,1,8,-1
119.28906,5199190015472,0.11073,0.03935,0.13184,1,8,-1
119.30518000000001,5199190050441,0.11577,0.04448,0.14795,1,8,-1
119.32178,5199190086110,0.11957999999999999,0.04649,0.16455,1,8,-1
119.33788999999999,5199190121130,0.12276,0.04817,0.18066,1,8,-1
119.35448999999998,5199190156163,0.12622,0.05123,0.19727,1,8,-1
119.37158000000001,5199190192816,0.12797,0.055470000000000005,0.21436,1,8,-1
119.38721000000001,5199190225954,0.12949000000000002,0.05914,0.22998000000000002,1,8,-1
119.40381000000001,5199190261930,0.12943,0.06369,0.24658000000000002,1,8,-1
119.42041,5199190297306,0.12980999999999998,0.06565,0.26318,1,8,-1
119.43652,5199190332354,0.1302,0.06777999999999999,0.2793,1,8,-1
119.45313,5199190367453,0.14587,0.09245,0.2793,0,8,0
119.4707,5199190404894,0.1405,0.11545,0.2793,0,8,0
119.48584,5199190437487,0.13976,0.12788,0.2793,0,8,0
119.50195,5199190472746,0.14154,0.12566,0.04883,1,8,0
119.51855,5199190508253,0.14812999999999998,0.12664,0.06543,1,8,0
119.53516,5199190543788,0.15252000000000002,0.1273,0.08202999999999999,1,8,0
119.55176000000002,5199190578591,0.15155,0.13235999999999998,0.09863,1,8,0
119.56885,5199190615846,0.15288,0.13566,0.11572,1,8,0
119.58447,5199190649035,0.15382,0.13744,0.13135,1,8,0
119.60059,5199190683886,0.15439,0.1337,0.14745999999999998,1,8,0
119.61719,5199190719756,0.15282,0.12829000000000002,0.16405999999999998,1,8,0
119.63378999999999,5199190754993,0.15125,0.12253,0.18066,1,8,0
119.6499,5199190789845,0.1541,0.1173,0.19677999999999998,1,8,0
