FPOGD,FPOGV,Question,Regions
2.4966000000000004,1,1,1
11.48928,1,1,0
9.96925,1,1,3
7.489249999999998,1,1,3
11.258300000000002,1,1,3
13.69922,1,1,4
0.5586,1,1,3
2.14992,1,1,1
3.3725699999999996,1,1,-1
9.219719999999999,1,1,0
7.21388,1,1,-1
8.144039999999999,1,1,0
1.2495100000000001,1,1,1
1.25146,1,1,1
8.105949999999998,1,1,3
0.2793,1,1,4
7.3911299999999995,1,1,3
1.98927,1,1,2
1.5957100000000002,1,1,3
14.133820000000002,1,1,4
2.063,1,1,2
1.18017,1,1,5
12.134280000000002,1,1,-1
1.4087,1,2,1
0.11572,1,2,0
1.5581200000000002,1,2,0
0.11132,1,2,1
10.13233,1,2,-1
0.6762600000000001,1,2,1
2.05273,1,2,-1
2.02199,1,2,-1
1.23242,1,2,-1
1.13282,1,2,0
27.265140000000013,1,2,2
0.69629,1,2,4
0.16405999999999998,1,2,3
3.534159999999999,1,2,4
0.29443,1,2,3
0.11475,1,2,4
0.8198300000000001,1,2,3
2.08302,1,2,2
0.21338,1,2,-1
14.953149999999997,1,2,1
8.874509999999999,1,2,1
3.43456,1,2,5
1.86815,1,2,-1
0.21338000000000001,1,2,-1
3.69629,1,2,0
1.46387,1,3,-1
0.2456,1,3,-1
1.36183,1,3,1
0.6879900000000001,1,3,1
0.5415099999999999,1,3,-1
1.80566,1,3,1
3.2026399999999993,1,3,-1
1.03759,1,3,1
0.41064999999999996,1,3,-1
6.68898,1,3,0
7.1474600000000015,1,3,2
0.80567,1,3,2
11.26854,1,3,3
10.38329,1,3,3
0.6899500000000001,1,3,4
0.34619,1,3,3
5.01564,1,3,4
1.33253,1,3,3
5.9023699999999995,1,3,4
2.41113,1,3,3
1.2793,1,3,4
2.41404,1,3,3
19.04687,1,3,3
2.36427,1,3,2
0.49510999999999994,1,3,1
2.76272,1,3,2
0.69093,1,3,1
8.328140000000001,1,3,2
18.64407,1,3,1
0.2793,1,3,-1
11.189480000000005,1,3,5
6.081069999999999,1,3,2
0.73876,1,3,-1
3.56399,1,3,2
0.45996,1,3,1
2.77783,1,3,0
0.32764000000000004,1,3,-1
2.9599900000000003,1,4,-1
9.61769,1,4,0
1.91065,1,4,-1
1.2749100000000002,1,4,0
13.297839999999997,1,4,-1
10.770020000000002,1,4,-1
1.77637,1,4,-1
11.506820000000001,1,4,-1
1.92285,1,4,1
2.43166,1,4,2
12.636730000000004,1,4,3
1.23193,1,4,-1
1.1831099999999999,1,4,2
1.61035,1,4,2
2.1889700000000003,1,4,-1
0.88767,1,4,-1
0.85205,1,4,3
42.97898999999999,1,4,4
1.8730399999999996,1,4,-1
0.91895,1,5,-1
2.561540000000001,1,5,0
0.56055,1,5,-1
36.33690999999999,1,5,0
0.88721,1,5,0
3.3681600000000005,1,5,-1
14.85401,1,5,0
0.1626,1,5,0
3.7075199999999997,1,5,-1
19.052259999999997,1,5,0
5.085940000000001,1,5,0
11.341769999999999,1,5,-1
8.827160000000001,1,5,0
7.368150000000001,1,5,-1
1.39649,1,5,0
2.6308499999999997,1,5,-1
1.57618,1,5,0
1.33106,1,5,-1
1.95604,1,5,0
1.6801900000000003,1,5,-1
9.318340000000001,1,5,0
3.5288,1,5,2
0.9023399999999999,1,5,-1
19.49121,1,5,2
0.18066,1,5,1
1.28516,1,5,2
5.24168,1,5,5
19.212889999999998,1,5,0
1.6249899999999997,1,6,0
2.56397,1,6,0
4.291989999999999,1,6,-1
1.3632799999999998,1,6,0
0.47656,1,6,-1
0.19726,1,6,0
4.393549999999999,1,6,0
0.34521,1,6,-1
6.07471,1,6,1
52.14989000000001,1,6,-1
8.760729999999999,1,6,-1
7.29444,1,6,2
1.5952200000000003,1,6,2
0.70557,1,6,-1
14.38038,1,6,3
1.71827,1,6,2
18.635259999999995,1,6,3
8.62599,1,6,1
3.0542100000000003,1,6,1
4.923839999999998,1,6,2
7.59426,1,6,1
2.5610499999999994,1,6,1
3.4462900000000003,1,6,-1
6.944339999999999,1,6,1
5.38868,1,6,-1
5.903739999999998,1,6,-1
7.544419999999998,1,7,0
4.36622,1,7,-1
4.8633,1,7,2
11.938479999999997,1,7,2
1.44922,1,7,1
1.51172,1,7,0
5.738279999999999,1,7,-1
2.3164,1,7,-1
1.87256,1,7,5
1.8759800000000002,1,7,2
0.8886700000000001,1,7,2
3.10499,1,8,-1
1.0341900000000002,1,8,0
0.64014,1,8,0
1.06836,1,8,0
1.47902,1,8,-1
0.70606,1,8,0
1.6098599999999998,1,8,-1
1.77344,1,8,0
2.41551,1,8,1
4.77785,1,8,2
3.3593599999999997,1,8,3
0.68994,1,8,2
