TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.0,5198934322495,0.37512,-0.06829,0.0,1,0,-1
0.0166,5198934357357,0.37525,-0.06214,0.01661,1,0,-1
0.03271,5198934392486,0.37974,-0.0569,0.03272,1,0,-1
0.050289999999999994,5198934430128,0.38106,-0.052739999999999995,0.0503,1,0,-1
0.06592,5198934463659,0.38215,-0.050769999999999996,0.06592,1,0,-1
0.08252000000000001,5198934498565,0.38173,-0.05405,0.08252000000000001,1,0,-1
0.09961,5198934535238,0.3813,-0.05711,0.09961,1,0,-1
0.11572,5198934569576,0.38074,-0.06129,0.11573,1,0,-1
0.13280999999999998,5198934607130,0.37978,-0.0637,0.13282,1,0,-1
0.14844000000000002,5198934639697,0.37951999999999997,-0.06813999999999999,0.14844000000000002,1,0,-1
0.16455,5198934674519,0.37947,-0.06972,0.16455999999999998,1,0,-1
0.18115,5198934709822,0.37878,-0.06702999999999999,0.18116,1,0,-1
0.19775,5198934746152,0.37945999999999996,-0.0663,0.19776,1,0,-1
0.21386999999999998,5198934780456,0.38014000000000003,-0.06568,0.21386999999999998,1,0,-1
0.22998000000000002,5198934815202,0.38058000000000003,-0.06447,0.22999,1,0,-1
0.25,5198934858283,0.38079,-0.06567,0.25,1,0,-1
0.26318,5198934885779,0.38088,-0.06809,0.26319000000000004,1,0,-1
0.2793,5198934920570,0.38075,-0.07042000000000001,0.2793,1,0,-1
0.2959,5198934956433,0.38074,-0.07185,0.2959,1,0,-1
0.3125,5198934992200,0.38073,-0.07316,0.3125,1,0,-1
0.3291,5198935027318,0.38061999999999996,-0.07562999999999999,0.32911,1,0,-1
0.34765999999999997,5198935067458,0.38011999999999996,-0.07686,0.34765999999999997,1,0,-1
0.36182,5198935097057,0.37972,-0.07701000000000001,0.36182,1,0,-1
0.37793000000000004,5198935132279,0.3793,-0.07507,0.37793000000000004,1,0,-1
0.39453,5198935168066,0.37966,-0.07418,0.39454,1,0,-1
0.41113,5198935202783,0.38011999999999996,-0.07238,0.41113999999999995,1,0,-1
0.42725,5198935238217,0.37963,-0.07089,0.42725,1,0,-1
0.44385,5198935273281,0.37951999999999997,-0.06904,0.44385,1,0,-1
0.46045,5198935308697,0.37934,-0.06816,0.46045,1,0,-1
0.47656000000000004,5198935343216,0.37811999999999996,-0.06663999999999999,0.47657,1,0,-1
0.49316000000000004,5198935379307,0.37743000000000004,-0.0662,0.49317,1,0,-1
0.50977,5198935414745,0.37673,-0.06617,0.50977,1,0,-1
0.52588,5198935449746,0.3645,-0.043039999999999995,0.50977,0,0,-1
0.5424800000000001,5198935484525,0.35907,-0.04311,0.50977,0,0,-1
0.5585899999999999,5198935519601,0.35678000000000004,-0.047889999999999995,0.50977,0,0,-1
0.57568,5198935555735,0.35031,-0.06442,0.0498,1,0,-1
0.5918,5198935590342,0.35378000000000004,-0.07057999999999999,0.06592,1,0,-1
0.6084,5198935625678,0.35609,-0.07468999999999999,0.08252000000000001,1,0,-1
0.62451,5198935660532,0.35744000000000004,-0.081,0.09863,1,0,-1
0.6411100000000001,5198935695899,0.36032,-0.08299,0.11523,1,0,-1
0.65723,5198935730976,0.36257,-0.08453,0.13135,1,0,-1
0.67383,5198935766294,0.35743,-0.06329,0.14795,1,0,-1
0.69092,5198935802955,0.35085,-0.026019999999999998,0.16504000000000002,1,0,-1
0.70703,5198935837254,0.34539000000000003,0.00554,0.18115,1,0,-1
0.72314,5198935871715,0.34539000000000003,0.00554,0.19727,1,0,-1
0.73926,5198935906751,0.34539000000000003,0.00554,0.21338000000000001,1,0,-1
0.75732,5198935945141,0.34539000000000003,0.00554,0.23145,1,0,-1
0.77393,5198935980828,0.34365,0.00996,0.23145,0,0,-1
0.7915,5198936018341,0.34365,0.00996,0.23145,0,0,-1
0.8066399999999999,5198936051531,0.34365,0.00996,0.23145,0,0,-1
0.82373,5198936087856,0.0,0.0,0.23145,0,0,-1
0.8398399999999999,5198936121713,0.0,0.0,0.23145,0,0,-1
0.85693,5198936158508,0.0,0.0,0.23145,0,0,-1
0.87256,5198936192523,0.0,0.0,0.23145,0,0,-1
0.8891600000000001,5198936227986,0.0,0.0,0.23145,0,0,-1
0.90576,5198936263572,0.0,0.0,0.23145,0,0,-1
0.9218799999999999,5198936297859,0.0,0.0,0.23145,0,0,-1
0.93799,5198936332834,0.0,0.0,0.23145,0,0,-1
0.9550799999999999,5198936369133,0.1485,0.2059,0.23145,0,0,0
0.97119,5198936404221,0.27749,0.68602,0.23145,0,0,4
0.9863299999999999,5198936435895,0.24858000000000002,0.8530399999999999,0.23145,0,0,-1
1.00342,5198936472823,0.23808,0.90665,0.23145,0,0,-1
1.01904,5198936505803,0.21666,1.01264,0.23145,0,0,-1
1.03662,5198936543919,0.19917,0.97557,0.23145,0,0,-1
1.05176,5198936576882,0.18873,0.95535,0.23145,0,0,-1
1.06836,5198936611934,0.18519000000000002,0.95276,0.049319999999999996,1,0,-1
1.08447,5198936647083,0.18224,0.9490299999999999,0.06543,1,0,-1
1.10107,5198936682019,0.18028,0.9465399999999999,0.08202999999999999,1,0,-1
1.11963,5198936721463,0.1821,0.93937,0.10059,1,0,-1
1.1337899999999999,5198936752046,0.1754,0.9290299999999999,0.11475,1,0,-1
1.15039,5198936788032,0.1709,0.9224899999999999,0.13135,1,0,-1
1.1665,5198936822376,0.17534,0.9265399999999999,0.14745999999999998,1,0,-1
1.18311,5198936858246,0.17808,0.9342,0.16405999999999998,1,0,-1
1.20117,5198936896400,0.18075,0.94099,0.18213,1,0,-1
1.2158200000000001,5198936928365,0.19063,0.9302,0.19677999999999998,1,0,-1
1.23242,5198936963992,0.20795,0.8932899999999999,0.21338000000000001,1,0,-1
1.24902,5198936999307,0.2312,0.83509,0.21338000000000001,0,0,-1
1.26514,5198937034238,0.3208,0.4974,0.21338000000000001,0,0,2
1.2817399999999999,5198937069557,0.36267,0.35953,0.21338000000000001,0,0,1
1.29834,5198937104852,0.4344,0.10909,0.21338000000000001,0,0,0
1.31445,5198937139363,0.43386,0.11220999999999999,0.21338000000000001,0,0,0
1.33105,5198937175471,0.4312,0.12245999999999999,0.21338000000000001,0,0,0
1.34766,5198937210689,0.43013,0.13414,0.049319999999999996,1,0,0
1.3637700000000001,5198937245201,0.43355,0.15118,0.06543,1,0,0
1.38037,5198937280454,0.43515,0.16647,0.08202999999999999,1,0,0
1.39697,5198937315938,0.43693999999999994,0.18458,0.09863,1,0,0
1.41309,5198937350908,0.43505,0.1985,0.11475,1,0,0
1.42969,5198937386509,0.4332,0.20928000000000002,0.13135,1,0,0
1.4458,5198937421081,0.43186,0.21911999999999998,0.14745999999999998,1,0,0
1.46289,5198937458101,0.43213,0.22714,0.16455,1,0,0
1.479,5198937492233,0.43416000000000005,0.23265,0.18066,1,0,0
1.49561,5198937527365,0.43591,0.23631,0.19727,1,0,0
1.5117200000000002,5198937562001,0.43076000000000003,0.2406,0.21338000000000001,1,0,0
1.5283200000000001,5198937597536,0.41289,0.26205,0.21338000000000001,0,0,-1
1.54492,5198937633248,0.31326,0.1954,0.21338000000000001,0,0,0
1.56055,5198937667433,0.25921,0.1733,0.21338000000000001,0,0,0
1.57764,5198937703536,0.17414000000000002,0.14769000000000002,0.21338000000000001,0,0,0
1.59375,5198937738700,0.1691,0.18106,0.21338000000000001,0,0,0
1.60986,5198937773095,0.17293,0.1994,0.21338000000000001,0,0,0
1.62646,5198937808654,0.17026,0.20854,0.04883,1,0,0
1.64307,5198937843820,0.16866,0.21403000000000003,0.06543,1,0,0
1.65967,5198937879374,0.17092000000000002,0.20865,0.08202999999999999,1,0,0
1.6757799999999998,5198937914523,0.16924,0.20027,0.09813999999999999,1,0,0
1.69287,5198937950184,0.1677,0.19214,0.11523,1,0,0
1.7085,5198937984276,0.16704000000000002,0.18683,0.13086,1,0,0
1.7255900000000002,5198938020647,0.16403,0.18319000000000002,0.14795,1,0,0
1.7417,5198938055100,0.16071,0.17625,0.16405999999999998,1,0,0
1.7583,5198938090412,0.15237,0.17371,0.18066,1,0,0
1.7749,5198938126560,0.14226,0.17595999999999998,0.19727,1,0,0
1.79102,5198938161358,0.1338,0.17883,0.21338000000000001,1,0,0
1.80762,5198938196387,0.12679,0.1807,0.22998000000000002,1,0,0
1.8237299999999999,5198938231037,0.12342,0.18850999999999998,0.24609,1,0,0
1.84033,5198938266851,0.12105999999999999,0.19735,0.2627,1,0,0
1.85645,5198938301478,0.09477000000000001,0.20218,0.2627,0,0,0
