FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.09842,0.34794,2.4966000000000004,1,1,1
0.09845,0.07207000000000001,11.48928,1,1,0
0.08532999999999999,0.50981,9.96925,1,1,3
0.09898,0.6188899999999999,7.489249999999998,1,1,3
0.07119,0.51107,11.258300000000002,1,1,3
0.04804,0.6259600000000001,13.69922,1,1,4
0.04387,0.61588,0.5586,1,1,3
0.11132,0.39108,2.14992,1,1,1
0.1938,0.06652999999999999,3.3725699999999996,1,1,-1
0.12293,0.07529,9.219719999999999,1,1,0
0.15553,0.06804,7.21388,1,1,-1
0.13648,0.07277,8.144039999999999,1,1,0
0.054429999999999985,0.3849,1.2495100000000001,1,1,1
0.06731000000000001,0.29095,1.25146,1,1,1
0.06842000000000001,0.51149,8.105949999999998,1,1,3
0.04903,0.62643,0.2793,1,1,4
0.049010000000000005,0.6239899999999999,7.3911299999999995,1,1,3
0.03615,0.3932,1.98927,1,1,2
0.05031,0.5151100000000001,1.5957100000000002,1,1,3
0.03631,0.63649,14.133820000000002,1,1,4
0.09192,0.39376,2.063,1,1,2
0.90996,0.80211,1.18017,1,1,5
0.90206,0.79456,12.134280000000002,1,1,-1
0.0632,0.38884,1.4087,1,2,1
0.15258,0.06978999999999999,0.11572,1,2,0
0.14662,0.07287,1.5581200000000002,1,2,0
0.07886,0.28536,0.11132,1,2,1
0.08513,0.28499,10.13233,1,2,-1
0.07602,0.28525,0.6762600000000001,1,2,1
0.08839,0.28037,2.05273,1,2,-1
0.10835999999999997,0.28027,2.02199,1,2,-1
0.13619,0.06911,1.23242,1,2,-1
0.13459000000000002,0.07736,1.13282,1,2,0
0.07608999999999999,0.40419,27.265140000000013,1,2,2
0.05692000000000001,0.63634,0.69629,1,2,4
0.05367,0.62337,0.16405999999999998,1,2,3
0.05339,0.62941,3.534159999999999,1,2,4
0.050960000000000005,0.62493,0.29443,1,2,3
0.04755,0.6250899999999999,0.11475,1,2,4
0.05136,0.59754,0.8198300000000001,1,2,3
0.05422,0.50738,2.08302,1,2,2
0.0769,0.39238,0.21338,1,2,-1
0.07683999999999999,0.38884,14.953149999999997,1,2,1
0.07097,0.28606,8.874509999999999,1,2,1
0.93049,0.79875,3.43456,1,2,5
0.92303,0.7955399999999999,1.86815,1,2,-1
0.05456,0.25128,0.21338000000000001,1,2,-1
0.05715,0.24167,3.69629,1,2,0
0.11236,0.05699,1.46387,1,3,-1
0.06436,0.25262,0.2456,1,3,-1
0.06486,0.29179,1.36183,1,3,1
0.08892,0.39148,0.6879900000000001,1,3,1
0.06655,0.28045,0.5415099999999999,1,3,-1
0.09049,0.2852,1.80566,1,3,1
0.09521,0.28112,3.2026399999999993,1,3,-1
0.12542,0.3803,1.03759,1,3,1
0.11800000000000001,0.28115,0.41064999999999996,1,3,-1
0.10998,0.08625,6.68898,1,3,0
0.09252,0.39325,7.1474600000000015,1,3,2
0.06901,0.50539,0.80567,1,3,2
0.06931,0.51354,11.26854,1,3,3
0.05739,0.50934,10.38329,1,3,3
0.03963,0.62729,0.6899500000000001,1,3,4
0.04558,0.62311,0.34619,1,3,3
0.05073,0.62737,5.01564,1,3,4
0.07752,0.62171,1.33253,1,3,3
0.07877999999999999,0.6291800000000001,5.9023699999999995,1,3,4
0.12388,0.6241300000000001,2.41113,1,3,3
0.11915,0.62632,1.2793,1,3,4
0.11928,0.6229399999999999,2.41404,1,3,3
0.04632,0.5125,19.04687,1,3,3
0.05179,0.48991,2.36427,1,3,2
0.07902,0.38703,0.49510999999999994,1,3,1
0.07717,0.39667,2.76272,1,3,2
0.08648,0.38766,0.69093,1,3,1
0.07254,0.39383,8.328140000000001,1,3,2
0.06327999999999999,0.28571,18.64407,1,3,1
0.1284,0.2791,0.2793,1,3,-1
0.89497,0.7976,11.189480000000005,1,3,5
0.0789,0.39477,6.081069999999999,1,3,2
-0.03132,0.49579,0.73876,1,3,-1
0.01217,0.46438,3.56399,1,3,2
0.08412,0.39054,0.45996,1,3,1
0.13612,0.23506,2.77783,1,3,0
0.81687,0.7923899999999999,0.32764000000000004,1,3,-1
0.0155,0.09052,2.9599900000000003,1,4,-1
0.09265,0.08102000000000001,9.61769,1,4,0
0.19588,0.06476,1.91065,1,4,-1
0.18744,0.07151,1.2749100000000002,1,4,0
0.18626,0.06755,13.297839999999997,1,4,-1
0.06939,0.24679,10.770020000000002,1,4,-1
0.07377,0.24751,1.77637,1,4,-1
0.09612,0.26979000000000003,11.506820000000001,1,4,-1
0.05467,0.38991,1.92285,1,4,1
0.0505,0.39887,2.43166,1,4,2
0.06419,0.51423,12.636730000000004,1,4,3
0.0056700000000000006,0.6393,1.23193,1,4,-1
0.06181,0.50292,1.1831099999999999,1,4,2
0.04949,0.39971,1.61035,1,4,2
-0.03713,0.59512,2.1889700000000003,1,4,-1
-0.01127,0.62636,0.88767,1,4,-1
0.16238,0.61222,0.85205,1,4,3
0.16187,0.62602,42.97898999999999,1,4,4
0.99081,0.7935300000000001,1.8730399999999996,1,4,-1
0.10244,0.05736,0.91895,1,5,-1
0.10121,0.07681,2.561540000000001,1,5,0
0.13338,0.27681999999999995,0.56055,1,5,-1
0.10595,0.07994,36.33690999999999,1,5,0
0.11636,0.07216,0.88721,1,5,0
0.11757,0.06421,3.3681600000000005,1,5,-1
0.11998,0.0701,14.85401,1,5,0
0.14737,0.06961,0.1626,1,5,0
0.14456,0.06685,3.7075199999999997,1,5,-1
0.12239,0.07774,19.052259999999997,1,5,0
0.10871,0.07314,5.085940000000001,1,5,0
0.12704,0.06862,11.341769999999999,1,5,-1
0.16866,0.07434,8.827160000000001,1,5,0
0.23459,0.06939,7.368150000000001,1,5,-1
0.30443000000000003,0.07361000000000001,1.39649,1,5,0
0.31075,0.06717999999999999,2.6308499999999997,1,5,-1
0.38164,0.07009,1.57618,1,5,0
0.40743,0.05753,1.33106,1,5,-1
0.36059,0.07126,1.95604,1,5,0
0.07681,0.24538,1.6801900000000003,1,5,-1
0.07922,0.24426,9.318340000000001,1,5,0
0.09712,0.39319,3.5288,1,5,2
0.08827,0.39225,0.9023399999999999,1,5,-1
0.08775,0.39349,19.49121,1,5,2
0.10414,0.38843,0.18066,1,5,1
0.17756,0.40824,1.28516,1,5,2
0.93793,0.80115,5.24168,1,5,5
0.09837,0.06978,19.212889999999998,1,5,0
0.10602,0.08045,1.6249899999999997,1,6,0
0.15050999999999998,0.07095,2.56397,1,6,0
0.11501,0.06566,4.291989999999999,1,6,-1
0.13452999999999998,0.09167,1.3632799999999998,1,6,0
0.09934,0.27477,0.47656,1,6,-1
0.16793,0.07476000000000001,0.19726,1,6,0
0.09531,0.23116,4.393549999999999,1,6,0
0.08267000000000001,0.28173000000000004,0.34521,1,6,-1
0.0772,0.2865,6.07471,1,6,1
0.07446,0.28504,52.14989000000001,1,6,-1
0.12343,0.28036,8.760729999999999,1,6,-1
0.09803,0.39305,7.29444,1,6,2
0.0837,0.40158,1.5952200000000003,1,6,2
0.07883,0.50888,0.70557,1,6,-1
0.07912000000000001,0.50944,14.38038,1,6,3
0.09216,0.50567,1.71827,1,6,2
0.0754,0.5092899999999999,18.635259999999995,1,6,3
0.08935,0.28594,8.62599,1,6,1
0.07035,0.3903,3.0542100000000003,1,6,1
0.08199999999999999,0.3928,4.923839999999998,1,6,2
0.10122,0.39151,7.59426,1,6,1
0.07894,0.38895,2.5610499999999994,1,6,1
0.07244,0.28432,3.4462900000000003,1,6,-1
0.0894,0.28585,6.944339999999999,1,6,1
0.10631,0.28294,5.38868,1,6,-1
0.88774,0.78969,5.903739999999998,1,6,-1
0.10862,0.07612999999999999,7.544419999999998,1,7,0
0.25711,0.05683,4.36622,1,7,-1
0.07965,0.39641,4.8633,1,7,2
0.057970000000000015,0.50297,11.938479999999997,1,7,2
0.0682,0.38354,1.44922,1,7,1
0.21535,0.07743,1.51172,1,7,0
0.23553,0.06555,5.738279999999999,1,7,-1
0.92196,0.79594,2.3164,1,7,-1
0.92407,0.79656,1.87256,1,7,5
0.10025,0.50555,1.8759800000000002,1,7,2
0.06947,0.4049,0.8886700000000001,1,7,2
0.21613,0.06741,3.10499,1,8,-1
0.23117,0.07045,1.0341900000000002,1,8,0
0.27289,0.08285,0.64014,1,8,0
0.27876,0.07325,1.06836,1,8,0
0.28463,0.0642,1.47902,1,8,-1
0.29385,0.07053,0.70606,1,8,0
0.29615,0.06785,1.6098599999999998,1,8,-1
0.27419,0.07433,1.77344,1,8,0
0.07275,0.28787,2.41551,1,8,1
0.05108,0.39422,4.77785,1,8,2
0.0592,0.52162,3.3593599999999997,1,8,3
0.04733,0.50803,0.68994,1,8,2
0.04197,0.51869,3.27051,1,8,3
0.054000000000000006,0.62821,4.0425,1,8,4
0.00271,0.66667,1.79346,1,8,-1
0.04625,0.62905,17.841830000000005,1,8,4
0.06903,0.3953,3.40185,1,8,2
0.07737000000000001,0.50761,1.59131,1,8,2
0.0631,0.40321,1.0332,1,8,2
0.8972100000000001,0.79498,3.67089,1,8,-1
0.10762,0.39436,1.25147,1,8,2
0.08472,0.38845,3.1440400000000004,1,8,1
0.07968,0.27578,0.21338000000000001,1,8,-1
0.08853,0.23932,2.2773400000000006,1,8,0
0.10096,0.06992999999999999,1.43115,1,8,0
0.09523,0.06752999999999999,2.02344,1,9,-1
0.09758,0.07217,4.12647,1,9,0
0.11852,0.07094,8.233850000000002,1,9,0
0.17908,0.06803,6.534180000000001,1,9,-1
0.23537,0.06892000000000001,5.17821,1,9,-1
0.23736,0.07028,2.4638500000000003,1,9,0
0.25488,0.06514,1.1333,1,9,-1
0.2283,0.0744,1.62648,1,9,0
0.09289,0.28654,11.219230000000001,1,9,1
0.11139,0.27855,1.24854,1,9,-1
0.10486,0.24987,0.83643,1,9,-1
0.12033,0.23898000000000005,5.34279,1,9,0
0.14194,0.28297,2.08643,1,9,-1
0.00898,0.42858,0.75488,1,9,-1
0.0115,0.42945,1.85449,1,9,2
-0.021480000000000003,0.42842,0.5434599999999999,1,9,-1
0.01973,0.42741,1.6269500000000001,1,9,2
0.06319,0.39342,2.35157,1,9,2
0.07297000000000001,0.5111100000000001,1.93066,1,9,3
-0.035539999999999995,0.5715600000000001,1.60889,1,9,-1
-0.0189,0.60815,0.5751999999999999,1,9,-1
0.11652,0.61952,5.3784,1,9,3
0.08101,0.6178899999999999,0.49316000000000004,1,9,3
0.07354,0.5020899999999999,0.73926,1,9,2
0.08961000000000001,0.28539000000000003,0.24609999999999999,1,9,1
0.09762,0.28474,1.37841,1,9,-1
0.10631,0.28748,2.86378,1,9,1
0.09099,0.2836,0.58692,1,9,-1
0.10781,0.28739000000000003,0.7387699999999999,1,9,1
0.10395,0.28145,1.56201,1,9,-1
0.10789,0.28706,5.816889999999999,1,9,1
0.09595,0.28492,7.54006,1,9,-1
0.14590999999999998,0.28479,1.12012,1,9,-1
0.13684000000000002,0.2342,21.962950000000003,1,9,0
0.13928,0.05966000000000001,5.607899999999999,1,9,-1
0.21374,0.06485,3.3959999999999995,1,9,-1
0.17751,0.06992999999999999,2.1987300000000003,1,9,0
0.21968,0.06387999999999999,23.56542999999999,1,9,-1
0.08671,0.2854,4.01954,1,9,1
0.08946,0.28453,3.924819999999999,1,9,-1
0.09300000000000001,0.3052,1.62353,1,9,1
0.01023,0.38915,1.9194399999999998,1,9,-1
0.93739,0.79761,0.48682,1,9,5
0.93945,0.79422,3.0410099999999995,1,9,-1
0.18498,0.07212,0.16455,1,10,0
0.18236,0.06708,10.100589999999999,1,10,-1
0.10492,0.07082999999999999,3.56494,1,10,0
0.10995,0.06927,1.16602,1,10,-1
0.11048,0.06946000000000001,3.89306,1,10,0
0.11293,0.06838,3.69531,1,10,-1
0.11422,0.06953,10.662130000000001,1,10,0
0.1158,0.07207000000000001,20.575190000000003,1,10,0
0.21015,0.06726,14.629859999999999,1,10,-1
0.14048,0.27943,13.602530000000003,1,10,-1
0.14608,0.23517,12.043949999999999,1,10,0
0.11378,0.24615,0.8872,1,10,-1
0.05343,0.39516,3.7285200000000005,1,10,2
0.1289,0.6280899999999999,1.6235299999999997,1,10,4
0.10015,0.61849,2.9770800000000004,1,10,3
0.13346,0.06533,8.597649999999996,1,10,-1
0.32256,0.07923999999999999,6.1005899999999995,1,10,0
0.23348,0.07804,1.11034,1,10,0
0.92695,0.8066399999999999,7.196769999999999,1,10,5
0.94125,0.7945300000000001,5.58547,1,10,-1
0.90625,0.79035,0.8330000000000001,1,10,-1
0.21794,0.06279,0.28076,1,10,-1
0.21727,0.07177,0.16405999999999998,1,10,0
0.18125,0.04588,6.1386400000000005,1,10,-1
0.21879,0.07032999999999999,6.76368,1,11,0
0.25838,0.06931,2.60107,1,11,-1
0.25616,0.0697,0.9985299999999999,1,11,0
0.25607,0.06883,2.1943399999999995,1,11,-1
0.25436,0.07986,2.35744,1,11,0
-0.04087,0.335,1.4140500000000003,1,11,-1
0.1442,0.39277,4.3124899999999995,1,11,2
0.05365,0.38457,1.18261,1,11,1
0.05083,0.29346,7.363299999999998,1,11,1
0.10518,0.27255,0.27832,1,11,-1
0.10834,0.24148000000000006,8.93558,1,11,0
0.2107,0.06907999999999999,18.275389999999998,1,11,-1
0.24971,0.0703,0.23047,1,11,0
0.24958,0.06829,0.24658,1,11,-1
0.24673,0.07428,0.8217800000000001,1,11,0
0.034960000000000005,0.62251,5.022939999999999,1,11,3
0.06762,0.7344,1.45069,1,11,4
0.04519,0.24694,5.518549999999999,1,11,-1
0.06911,0.28435,2.30567,1,11,-1
0.06681000000000001,0.28533000000000003,0.39502,1,11,1
0.06667999999999999,0.28397,6.0019599999999995,1,11,-1
0.05959,0.6207699999999999,1.4789999999999999,1,11,3
-0.0264,0.6533399999999999,3.600569999999999,1,11,-1
0.06957999999999999,0.7148399999999999,0.69043,1,11,4
0.06047,0.28834,0.42186999999999997,1,11,1
0.06975,0.28434,3.9204099999999995,1,11,-1
0.07143,0.28917,3.0,1,11,1
0.8945299999999999,0.79957,3.7973600000000003,1,11,5
0.8961600000000001,0.79342,4.33885,1,11,-1
0.89569,0.79672,0.24707,1,11,5
0.8951100000000001,0.79391,8.180629999999999,1,11,-1
0.1019,0.07465,1.51221,1,11,0
0.10657,0.06845,2.51562,1,12,-1
0.19544,0.07044,0.64063,1,12,0
0.19297,0.06903,0.98535,1,12,-1
0.20433,0.07187,4.253440000000001,1,12,0
0.08175,0.25035,0.73925,1,12,-1
0.08252999999999999,0.28771,7.43211,1,12,1
0.07257000000000001,0.62462,1.25,1,12,3
-0.0154,0.5954,1.31494,1,12,-1
0.0231,0.19935,0.42674999999999996,1,12,0
0.04818,0.24625,0.9043,1,12,-1
0.02253,0.68618,2.27882,1,12,4
0.91061,0.7915800000000001,0.72558,1,12,-1
0.85841,0.8116300000000001,0.58398,1,12,5
0.7960699999999999,0.81281,0.80566,1,12,5
0.12269,0.07176,5.879360000000001,1,13,0
0.06398,0.2467,2.7588,1,13,-1
0.07163,0.28707,3.05615,1,13,1
0.07414,0.28516,0.21289000000000002,1,13,-1
0.07724,0.28692,12.34963,1,13,1
0.11163,0.27689,1.72851,1,13,-1
0.10617,0.28937,1.77588,1,13,1
0.10397,0.29883000000000004,4.18847,1,13,1
0.06412000000000001,0.39757,6.62841,1,13,2
0.09633,0.39846,1.3286099999999998,1,13,2
0.90123,0.78208,2.41309,1,13,-1
0.8975,0.79635,0.29541,1,13,5
0.89871,0.79556,1.67481,1,13,-1
0.15079,0.07773,1.1503999999999999,1,13,0
0.14344,0.06915,0.22998,1,14,-1
0.14156,0.07019,0.51123,1,14,0
0.13990999999999998,0.06803,4.12743,1,14,-1
0.11289,0.06425,1.01906,1,14,-1
0.13617,0.06577999999999999,2.5634599999999996,1,14,-1
0.12495,0.07379,7.014639999999998,1,14,0
0.1784,0.0726,0.38915999999999995,1,14,0
0.17547,0.06777999999999999,35.77483,1,14,-1
0.07367,0.28266,18.829099999999997,1,14,-1
0.07449,0.39419,4.76758,1,14,2
0.0678,0.5027699999999999,1.44678,1,14,2
0.06256,0.51149,2.30078,1,14,3
0.06677000000000001,0.5089600000000001,0.73926,1,14,-1
0.06791,0.50949,6.96533,1,14,3
0.07615,0.28437,18.37596,1,14,-1
0.12046,0.07528,4.440919999999999,1,14,0
0.12977,0.06977,1.48975,1,15,0
0.15286,0.06733,3.23293,1,15,-1
0.19877,0.07345,0.64112,1,15,0
0.19824,0.06766,9.185550000000001,1,15,-1
0.18404,0.07597000000000001,3.0268599999999997,1,15,0
0.07012,0.25371,0.38817999999999997,1,15,-1
0.07956,0.29424,1.4331200000000002,1,15,1
0.11183,0.28741,9.766110000000001,1,15,1
0.13527999999999998,0.28445,5.123539999999999,1,15,-1
0.14752,0.2903,1.24608,1,15,1
0.06539,0.39613,3.15528,1,15,2
0.06161000000000001,0.51702,2.76125,1,15,3
0.01977,0.5068600000000001,0.13135,1,15,2
0.02748,0.50978,8.3218,1,15,3
0.10429,0.50405,0.64258,1,15,2
0.11636,0.51134,2.3828199999999997,1,15,3
0.12685,0.50893,0.32861,1,15,-1
0.12711,0.50627,2.95702,1,15,2
0.16149000000000002,0.5102,12.605960000000003,1,15,3
0.06533,0.5250199999999999,1.1171900000000001,1,15,3
0.19273,0.07693,2.46094,1,15,0
0.09212,0.08143,7.86129,1,16,0
0.07443999999999999,0.24586,1.0331899999999998,1,16,-1
0.07453,0.28557,3.0713000000000004,1,16,1
0.08087000000000001,0.28446,3.4658,1,16,-1
0.07418,0.25087,1.08399,1,16,-1
0.1197,0.2784,1.67578,1,16,-1
0.09108,0.27692,8.57373,1,16,-1
0.11736,0.5000100000000001,4.718730000000001,1,16,2
0.0023,0.41064,1.8886899999999998,1,16,-1
0.07255,0.28449,3.9130899999999995,1,16,-1
0.0694,0.2859,1.59374,1,16,1
0.08777,0.50934,3.140600000000001,1,16,3
-0.01203,0.51093,1.23148,1,16,-1
-0.01324,0.49182,1.24613,1,16,-1
0.09004,0.24243,0.69043,1,16,0
0.08441,0.24549,2.5166,1,16,-1
0.09725,0.28337,1.9247999999999998,1,16,-1
0.11821,0.21305,4.24512,1,16,0
0.07389,0.24628000000000005,1.2338999999999998,1,17,-1
-0.01023,0.42034,3.674380000000001,1,17,-1
0.10903,0.39236,0.60645,1,17,-1
0.10885999999999997,0.39125,4.6562600000000005,1,17,1
0.09023,0.39045,0.29541,1,17,1
0.08752,0.39349,2.65625,1,17,2
0.04676,0.50741,0.11524000000000001,1,17,2
0.04974,0.5096,27.194820000000007,1,17,3
0.04982,0.61574,0.2959,1,17,3
0.04005,0.62908,5.1259999999999994,1,17,4
0.09212,0.24751,0.5415,1,17,-1
0.07744,0.28815,9.89258,1,17,1
0.06609,0.39506,7.426769999999999,1,17,2
0.09944,0.50451,5.793460000000001,1,17,2
0.08158,0.50995,16.19339,1,17,3
0.08227000000000001,0.62716,37.764199999999995,1,17,4
0.01094,0.59,0.36132,1,17,3
0.03104,0.63437,62.259350000000005,1,17,4
0.08305,0.28446,0.36424999999999996,1,17,-1
0.0872,0.29374,4.344239999999999,1,17,1
0.08487,0.28425,1.2832,1,17,-1
0.08403,0.28582,20.95899,1,17,1
0.1404,0.05866,0.7368100000000001,1,17,-1
0.13152,0.07948999999999999,1.5171000000000001,1,17,0
0.1421,0.07337,14.831539999999999,1,18,0
0.20402,0.07041,3.51221,1,18,0
0.21052,0.06699,4.24022,1,18,-1
0.18425,0.07457000000000001,1.33057,1,18,0
0.25795,0.08582999999999999,1.33008,1,18,0
0.08731,0.28599,2.05664,1,18,1
0.08056,0.28516,3.1562500000000004,1,18,-1
