TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
257.35425,5368339419529,0.92816,0.80977,0.854,1,25,5
257.37085,5368339455109,0.92725,0.81045,0.87061,1,25,5
257.38745,5368339490329,0.9273299999999999,0.8109,0.88721,1,25,5
257.40356,5368339525451,0.9254399999999999,0.81342,0.9033200000000001,1,25,5
257.42017000000004,5368339560701,0.9235399999999999,0.81594,0.9199200000000001,1,25,5
257.43677,5368339596258,0.9235399999999999,0.81594,0.93652,1,25,5
257.45288,5368339630556,0.9235399999999999,0.81594,0.9526399999999999,1,25,5
257.46997000000005,5368339667042,0.9235399999999999,0.81594,0.96973,1,25,5
257.48657000000003,5368339702667,0.91084,0.8277200000000001,0.96973,0,25,5
257.50317,5368339738024,0.91084,0.8277200000000001,0.96973,0,25,5
257.51977999999997,5368339773652,0.91084,0.8277200000000001,0.96973,0,25,5
257.53589,5368339808428,0.0,0.0,0.96973,0,25,-1
257.552,5368339843586,0.0,0.0,0.96973,0,25,-1
257.56909,5368339879470,0.42658,0.43148000000000003,0.96973,0,25,2
257.58521,5368339913893,0.63759,0.56217,0.96973,0,25,-1
257.60132000000004,5368339948632,0.51431,0.39125,0.96973,0,25,-1
257.61742999999996,5368339983916,0.47376,0.33660999999999996,0.96973,0,25,-1
257.63403,5368340018942,0.40804,0.22559,0.96973,0,25,0
257.65063,5368340054287,0.40585,0.2384,0.96973,0,25,0
257.66724,5368340090073,0.40564,0.24498000000000003,0.96973,0,25,0
257.68335,5368340125005,0.41184,0.24793,0.049319999999999996,1,25,-1
257.69946,5368340159427,0.29025,0.17576,0.049319999999999996,0,25,0
257.71655,5368340195744,0.10444,0.05202999999999999,0.049319999999999996,0,25,-1
257.73217999999997,5368340228897,0.04596,0.006540000000000001,0.049319999999999996,0,25,-1
257.74877999999995,5368340264772,-0.08216,-0.076,0.049319999999999996,0,25,-1
257.76538,5368340300209,-0.08552,-0.06665,0.049319999999999996,0,25,-1
257.78198,5368340336002,-0.031310000000000004,0.044680000000000004,0.049319999999999996,0,25,-1
257.79761,5368340370045,0.0269,0.16517,0.049319999999999996,0,25,0
257.81421,5368340405343,0.06189,0.23176,0.049319999999999996,0,25,0
257.83081,5368340440426,0.07467,0.24924000000000002,0.049319999999999996,0,25,-1
257.84692,5368340475365,0.1,0.28098,0.049319999999999996,0,25,-1
257.86401,5368340512217,0.10171000000000001,0.27259,0.049319999999999996,0,25,-1
257.88159,5368340549334,0.09912,0.27756,0.049319999999999996,0,25,-1
257.89673,5368340582061,0.10375,0.28231999999999996,0.0498,1,25,-1
257.91284,5368340616968,0.10603,0.28326,0.06592,1,25,-1
257.92896,5368340651486,0.10386,0.28438,0.08202999999999999,1,25,-1
257.94556,5368340686848,0.10029,0.27959,0.09863,1,25,-1
257.96265,5368340723532,0.09731000000000001,0.2751,0.11572,1,25,-1
257.97827,5368340757110,0.09576,0.27346,0.13135,1,25,-1
257.99536,5368340793353,0.09561,0.27273000000000003,0.14844000000000002,1,25,-1
258.01147000000003,5368340827746,0.09606,0.27384000000000003,0.16455,1,25,-1
258.02759,5368340863048,0.09608,0.27723000000000003,0.18066,1,25,-1
258.04467999999997,5368340899456,0.09646,0.27859,0.19775,1,25,-1
258.06079,5368340933489,0.09694,0.28039000000000003,0.21386999999999998,1,25,-1
258.07788,5368340970022,0.09671,0.2835,0.23096,1,25,-1
258.09448,5368341005659,0.09821,0.28753,0.24756,1,25,1
258.11011,5368341039007,0.09953,0.29095,0.26318,1,25,1
258.12622000000005,5368341074304,0.09936,0.28908,0.2793,1,25,1
258.14282000000003,5368341109925,0.09846,0.28986999999999996,0.2959,1,25,1
258.15942,5368341145475,0.09722,0.2894,0.3125,1,25,1
258.17554,5368341179827,0.09612000000000001,0.28820999999999997,0.32861,1,25,1
258.19263,5368341216082,0.09526,0.28712,0.3457,1,25,1
258.20972,5368341252975,0.0944,0.28603,0.36279,1,25,1
258.22485,5368341285419,0.09432,0.28522,0.37793000000000004,1,25,1
258.24146,5368341321163,0.09473999999999999,0.28401,0.39453,1,25,-1
258.25806,5368341356681,0.09509,0.28261,0.41113,1,25,-1
258.27466,5368341391659,0.09421,0.28121,0.42773,1,25,-1
258.29077,5368341426528,0.09345,0.27921999999999997,0.44385,1,25,-1
258.30737,5368341462335,0.09264,0.27706,0.46045,1,25,-1
258.32349,5368341497270,0.09251000000000001,0.2748,0.47656000000000004,1,25,-1
258.34106,5368341534143,0.08244,0.24675,0.47656000000000004,0,25,-1
258.35669,5368341568091,0.08473,0.23908000000000001,0.47656000000000004,0,25,0
258.3728,5368341602712,0.07944,0.23728000000000002,0.47656000000000004,0,25,0
258.3894,5368341637946,0.07817,0.23656999999999997,0.04834,1,25,0
258.40601000000004,5368341673455,0.07711,0.23576,0.06494,1,25,0
258.42212,5368341708579,0.07941000000000001,0.23067,0.08105,1,25,0
258.43872000000005,5368341743736,0.08941,0.2284,0.09766,1,25,0
258.45532000000003,5368341779264,0.09725,0.22816999999999998,0.11425999999999999,1,25,0
258.47144,5368341813949,0.10339000000000001,0.23121999999999998,0.13037,1,25,0
258.48804,5368341849635,0.10854000000000001,0.23374,0.14697000000000002,1,25,0
258.50415,5368341884434,0.11272,0.23548000000000002,0.16309,1,25,0
258.52075,5368341919669,0.11744,0.23404,0.17969000000000002,1,25,0
258.53735,5368341955022,0.12117,0.2331,0.19629000000000002,1,25,0
258.55347,5368341989737,0.1241,0.23128,0.2124,1,25,0
258.57007000000004,5368342025349,0.12567,0.22963000000000003,0.229,1,25,0
258.58667,5368342060769,0.12742,0.22743000000000002,0.24561,1,25,0
258.60327,5368342096365,0.12896,0.2255,0.26221,1,25,0
258.61938,5368342130774,0.15622,0.22025999999999998,0.26221,0,25,0
258.63599,5368342166456,0.15282,0.19726,0.26221,0,25,0
258.6521,5368342201603,0.15082,0.18552000000000002,0.26221,0,25,0
258.6687,5368342236775,0.14844000000000002,0.17976,0.049319999999999996,1,25,0
258.6853,5368342271964,0.14452,0.17324,0.06592,1,25,0
258.7019,5368342307478,0.14201,0.17005,0.08252000000000001,1,25,0
258.71802,5368342342496,0.14181,0.17326,0.09863,1,25,0
258.73462,5368342377600,0.14262,0.17984,0.11523,1,25,0
258.75073,5368342412334,0.1439,0.1871,0.13135,1,25,0
258.76929,5368342451915,0.14503,0.19177,0.1499,1,25,0
258.78345,5368342483235,0.14477,0.19572,0.16405999999999998,1,25,0
258.80005,5368342518695,0.14422000000000001,0.19784000000000002,0.18066,1,25,0
258.81616,5368342553193,0.14608,0.19677999999999998,0.19677999999999998,1,25,0
258.83276,5368342588530,0.15145,0.19591,0.21338000000000001,1,25,0
258.84937,5368342624281,0.15621,0.19563,0.22998000000000002,1,25,0
258.86646,5368342660568,0.15989,0.19665,0.24706999999999998,1,25,0
258.88208,5368342694341,0.16312000000000001,0.19889,0.2627,1,25,0
258.89867999999996,5368342729873,0.16607,0.20126,0.2793,1,25,0
258.91528,5368342764960,0.16881,0.20123,0.2959,1,25,0
258.9314,5368342799744,0.17085999999999998,0.20151,0.31201,1,25,0
258.948,5368342835115,0.17271,0.20176,0.32861,1,25,0
258.96509,5368342871602,0.19877999999999998,0.21106999999999998,0.32861,0,25,0
258.98071,5368342905857,0.20964000000000002,0.21284,0.32861,0,25,0
