TIME(2019/12/19 15:45:15.920),TIMETICK(f=2143482),FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
142.53441999999998,5368093305237,0.11719,0.17884,0.7229,0,13,-1
142.55103,5368093340612,0.10643,0.18199,0.7229,0,13,-1
142.56763,5368093376230,0.10312,0.19376,0.04736,1,13,-1
142.58373999999998,5368093410987,0.10305,0.20669,0.06348,1,13,-1
142.60083,5368093447345,0.10515,0.21179,0.08057,1,13,-1
142.6167,5368093481477,0.10522000000000001,0.21706999999999999,0.09644,1,13,-1
142.63306,5368093516680,0.10584,0.22275999999999999,0.11279000000000002,1,13,-1
142.64941000000002,5368093551335,0.10633,0.22513000000000002,0.12915,1,13,-1
142.66626000000002,5368093587456,0.10804000000000001,0.23181999999999997,0.146,1,13,-1
142.68237,5368093622210,0.10930999999999999,0.23705,0.16211,1,13,-1
142.69873,5368093657495,0.10955,0.24145999999999998,0.17847000000000002,1,13,-1
142.71509,5368093692448,0.11077999999999999,0.24441,0.19482,1,13,-1
142.73315,5368093731192,0.11166,0.24623,0.21289,1,13,-1
142.74829,5368093763545,0.09732,0.23206999999999997,0.22803,1,13,-1
142.7644,5368093798250,0.08374,0.21886999999999998,0.24414,1,13,-1
142.78101,5368093833355,0.07153999999999999,0.2067,0.26074,1,13,-1
142.79761000000002,5368093869045,0.0605,0.19577999999999998,0.27734000000000003,1,13,-1
142.81396,5368093904369,0.01819,0.17022,0.27734000000000003,0,13,-1
142.83008,5368093939002,-0.05584,0.11025,0.27734000000000003,0,13,-1
142.84668,5368093974160,-0.07374,0.08953,0.27734000000000003,0,13,-1
142.86498999999998,5368094013812,-0.11475,0.04384,0.27734000000000003,0,13,-1
142.87964,5368094044982,-0.10797000000000001,0.042980000000000004,0.27734000000000003,0,13,-1
142.896,5368094080189,-0.10385,0.03565,0.27734000000000003,0,13,-1
142.9126,5368094115448,-0.10727,0.0459,0.04761,1,13,-1
142.92896000000002,5368094150642,-0.10898,0.05189,0.06396,1,13,-1
142.94507,5368094185144,-0.10932,0.04986,0.08008,1,13,-1
142.96167,5368094220846,-0.10997,0.04558,0.09668,1,13,-1
142.97803000000002,5368094256063,-0.11177999999999999,0.03947,0.11304000000000002,1,13,-1
142.99438,5368094291203,-0.1124,0.03274,0.12939,1,13,-1
143.01123,5368094327023,-0.11431,0.028419999999999997,0.14624,1,13,-1
143.02759,5368094362173,-0.11579,0.02509,0.1626,1,13,-1
143.04395,5368094396960,-0.11705,0.022359999999999998,0.17895999999999998,1,13,-1
143.06006000000002,5368094431968,-0.10363,0.03843,0.19507,1,13,-1
143.07837,5368094470847,-0.09195,0.05272999999999999,0.21338000000000001,1,13,-1
143.09326000000001,5368094502956,-0.08177999999999999,0.06581000000000001,0.22826999999999997,1,13,-1
143.10986,5368094538400,-0.07304,0.07695,0.24486999999999998,1,13,-1
143.12622,5368094573415,-0.06534,0.08677,0.26123,1,13,-1
143.14233000000002,5368094608125,-0.03277,0.11934000000000002,0.26123,0,13,-1
143.15894,5368094643819,0.02368,0.18978,0.26123,0,13,-1
143.17529,5368094678758,0.0425,0.21325999999999998,0.26123,0,13,-1
143.19287,5368094716620,0.07887999999999999,0.25966999999999996,0.26123,0,13,-1
143.2085,5368094749678,0.08038,0.25219,0.26123,0,13,-1
143.22485,5368094784824,0.07894,0.24308000000000002,0.26123,0,13,-1
143.24121,5368094819840,0.07904,0.22662,0.04834,1,13,-1
143.25732,5368094854616,0.08052000000000001,0.20776999999999998,0.06445,1,13,-1
143.27417,5368094890468,0.08027000000000001,0.19107000000000002,0.0813,1,13,-1
143.29053000000002,5368094925657,0.07652,0.18492,0.09766,1,13,-1
143.30664,5368094960082,0.0759,0.17857,0.11377000000000001,1,13,-1
143.32324,5368094995951,0.07577,0.17505,0.13037,1,13,-1
143.3396,5368095031039,0.07654,0.17389000000000002,0.14673,1,13,-1
143.3562,5368095066343,0.07793,0.17364000000000002,0.16333,1,13,-1
143.37231,5368095101164,0.07952000000000001,0.17485,0.17944000000000002,1,13,-1
143.38891999999998,5368095136672,0.08073,0.17618,0.19604000000000002,1,13,-1
143.40576000000001,5368095172783,0.08131000000000001,0.17793,0.21289,1,13,-1
143.42188000000002,5368095207080,0.08182,0.17944000000000002,0.229,1,13,-1
143.43823,5368095242262,0.08208,0.17956,0.24536,1,13,-1
143.45483000000002,5368095277887,0.08221,0.18089,0.26195999999999997,1,13,-1
143.47118999999998,5368095313056,0.0825,0.18270999999999998,0.27831999999999996,1,13,-1
143.4873,5368095347383,0.08386,0.1848,0.29443,1,13,-1
143.50439,5368095384426,0.08531,0.18713,0.31151999999999996,1,13,-1
143.52002,5368095417906,0.08672,0.18942,0.32715,1,13,-1
143.53687,5368095453575,0.0873,0.19161,0.34399,1,13,-1
143.55298,5368095488474,0.08715,0.19292,0.36011,1,13,-1
143.56933999999998,5368095523459,0.08681,0.19349,0.37646,1,13,-1
143.58569,5368095558620,0.08697,0.19328,0.39282,1,13,-1
143.60254,5368095594373,0.08651,0.19368,0.40967,1,13,-1
143.6189,5368095629787,0.08596000000000001,0.19358,0.42603,1,13,-1
