FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.05945,0.39123,2.2048400000000004,1,27,1
0.11561,0.6320399999999999,0.73756,1,27,4
0.16814,0.24449,67.14985000000003,1,27,0
0.06264,0.39147,6.898450000000001,1,28,1
0.06692000000000001,0.39423,4.156980000000001,1,28,2
0.12985,0.23842,18.43824,1,30,0
0.0344,0.51213,0.19971,1,30,3
0.04367,0.50754,1.47973,1,30,2
0.05016,0.50921,0.24658,1,30,-1
0.04958,0.51127,0.26294,1,30,3
0.05034,0.5029399999999999,3.12328,1,30,2
0.06189,0.38798,10.141110000000001,1,30,1
0.02872,0.51347,7.021520000000001,1,31,3
0.04686,0.49886,2.861340000000001,1,31,2
0.05794,0.38971,4.600829999999999,1,31,1
0.27208000000000004,0.26477,0.2793,1,33,-1
0.23326,0.30043000000000003,0.7378,1,33,1
