TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.0,5366501434793,0.2306,0.9195,0.0,1,0,-1
0.01685,5366501470631,0.22855999999999999,0.92133,0.01684,1,0,-1
0.03345,5366501506442,0.22891,0.9234899999999999,0.03344,1,0,-1
0.04956,5366501541178,0.22924,0.9237200000000001,0.04956,1,0,-1
0.06592,5366501576188,0.22939,0.92348,0.06591,1,0,-1
0.08227999999999999,5366501611226,0.22946999999999998,0.92065,0.08227000000000001,1,0,-1
0.09888,5366501646598,0.22853,0.92007,0.09887,1,0,-1
0.11499000000000001,5366501681498,0.2276,0.9194200000000001,0.11499000000000001,1,0,-1
0.13159,5366501716770,0.22658000000000003,0.92065,0.13159,1,0,-1
0.14795,5366501752007,0.22654000000000002,0.9208299999999999,0.14794000000000002,1,0,-1
0.16455,5366501787259,0.22676999999999997,0.92171,0.16455,1,0,-1
0.18115,5366501823140,0.22719,0.92274,0.18115,1,0,-1
0.19897,5366501861262,0.22703,0.92391,0.19897,1,0,-1
0.21533000000000002,5366501896493,0.22694,0.9250700000000001,0.21533000000000002,1,0,-1
0.23169,5366501931240,0.22628,0.9259200000000001,0.23168000000000002,1,0,-1
0.24683000000000002,5366501963685,0.22644,0.92514,0.24681999999999998,1,0,-1
0.26294,5366501998525,0.22645,0.92404,0.26293,1,0,-1
0.27954,5366502033761,0.22582,0.92161,0.27954,1,0,-1
0.29565,5366502068753,0.22478,0.91994,0.29565,1,0,-1
0.3125,5366502104664,0.22374000000000002,0.9182100000000001,0.3125,1,0,-1
0.32886,5366502139717,0.22328,0.9166,0.32885,1,0,-1
0.34546,5366502174999,0.22236,0.9154899999999999,0.34545,1,0,-1
0.36157,5366502209793,0.22157,0.9147,0.36157,1,0,-1
0.37915,5366502247665,0.22130999999999998,0.9135,0.37915,1,0,-1
0.39429000000000003,5366502280064,0.22125,0.9146700000000001,0.39428,1,0,-1
0.41113,5366502315986,0.22129000000000001,0.91595,0.41113,1,0,-1
0.42749,5366502351023,0.22094,0.91604,0.42749,1,0,-1
0.44385,5366502386376,0.22111999999999998,0.9161799999999999,0.44383999999999996,1,0,-1
0.46045,5366502421550,0.2212,0.91605,0.46043999999999996,1,0,-1
0.47631999999999997,5366502455744,0.22071,0.91638,0.47631,1,0,-1
