TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
175.91821000000002,5366878512038,0.15486,0.17959,0.16455,1,31,0
175.93433000000002,5366878546940,0.15273,0.17899,0.18066,1,31,0
175.95068,5366878581759,0.15328,0.18123,0.19702,1,31,0
175.96729,5366878617253,0.15379,0.18334,0.21361999999999998,1,31,0
175.98535,5366878655999,0.15074,0.17836,0.23169,1,31,0
176.00024,5366878688153,0.14712999999999998,0.17472000000000001,0.24658000000000002,1,31,0
176.0166,5366878723337,0.14394,0.1715,0.26294,1,31,0
176.03296,5366878758237,0.14182999999999998,0.16869,0.2793,1,31,0
176.04932,5366878793190,0.13898,0.1652,0.29565,1,31,0
176.06592,5366878828638,0.1364,0.16205,0.31226,1,31,0
176.08228,5366878863884,0.13562000000000002,0.15828,0.32861,1,31,0
176.1001,5366878902152,0.11507,0.13534000000000002,0.32861,0,31,0
176.11523,5366878934634,0.10424000000000001,0.11497,0.32861,0,31,0
176.13135,5366878969352,0.09919,0.10735,0.32861,0,31,0
176.14795,5366879004880,0.09685,0.10437,0.04785,1,31,0
176.16455,5366879040303,0.09544,0.10257999999999999,0.06445,1,31,0
176.18066000000002,5366879074699,0.09701,0.1015,0.08057,1,31,0
176.19727,5366879110198,0.09746,0.1009,0.09717,1,31,0
176.21387,5366879145846,0.0978,0.10044,0.11377000000000001,1,31,0
176.22974,5366879180257,0.09672,0.10309000000000001,0.12964,1,31,0
176.24658,5366879216263,0.09582,0.1071,0.14648,1,31,0
176.26294,5366879251447,0.09508,0.11037000000000001,0.16284,1,31,0
176.2793,5366879286337,0.09466000000000001,0.10947,0.1792,1,31,0
176.29565,5366879321505,0.09435,0.11137999999999999,0.19555999999999998,1,31,0
176.3125,5366879357225,0.09409,0.11302000000000001,0.2124,1,31,0
176.32861,5366879392187,0.09439,0.11479,0.22851999999999997,1,31,0
176.34497,5366879426986,0.09433,0.11584000000000001,0.24486999999999998,1,31,0
176.36133,5366879462179,0.09427999999999999,0.11675999999999999,0.26123,1,31,0
176.37769,5366879497250,0.09331,0.11988,0.27759,1,31,0
176.39428999999998,5366879532816,0.09306,0.12305999999999999,0.29419,1,31,0
176.41187,5366879570344,0.09285,0.12592,0.31177,1,31,0
176.427,5366879602714,0.09287999999999999,0.12689,0.3269,1,31,0
176.4436,5366879638300,0.0932,0.12697,0.34351,1,31,0
176.46021000000002,5366879673991,0.09358,0.12757000000000002,0.36011,1,31,0
176.47656,5366879708954,0.09368,0.12982,0.37646,1,31,0
176.49316000000002,5366879744620,0.09449,0.13285,0.39307,1,31,0
176.50952,5366879779845,0.0967,0.16245,0.39307,0,31,0
176.52588,5366879814841,0.08763,0.17949,0.39307,0,31,0
176.54248,5366879850230,0.0846,0.18212,0.39307,0,31,0
176.55933000000002,5366879886268,0.08269,0.18228,0.0498,1,31,0
176.57495,5366879920004,0.08821,0.18178,0.06543,1,31,0
176.5918,5366879955890,0.09115,0.18248,0.08227999999999999,1,31,0
176.60815,5366879991150,0.0939,0.18578,0.09863,1,31,0
176.62451000000001,5366880026009,0.10077,0.19464,0.11499000000000001,1,31,0
176.64087,5366880061430,0.10701,0.19866,0.13135,1,31,0
176.65723,5366880096407,0.11183,0.20097,0.14770999999999998,1,31,0
176.67358000000002,5366880131661,0.11534000000000001,0.20309000000000002,0.16405999999999998,1,31,0
176.69019,5366880167132,0.11635999999999999,0.2051,0.18066,1,31,0
176.70654,5366880202159,0.11687,0.20506999999999997,0.19702,1,31,0
176.7229,5366880237252,0.11792000000000001,0.20521999999999999,0.21338000000000001,1,31,0
176.7395,5366880272759,0.11759000000000001,0.20223,0.22998000000000002,1,31,0
176.75586,5366880307994,0.11712,0.19862,0.24634,1,31,0
176.77271000000002,5366880343865,0.11714000000000001,0.19624,0.26318,1,31,0
176.78857,5366880378018,0.11785999999999999,0.19365,0.27905,1,31,0
176.80518,5366880413596,0.11874000000000001,0.19253,0.29565,1,31,0
176.82129,5366880448270,0.11965,0.19419,0.31177,1,31,0
176.83813,5366880484038,0.12130999999999999,0.19592,0.32861,1,31,0
176.85449,5366880519333,0.12301,0.19851,0.34497,1,31,0
176.87183000000002,5366880556324,0.12489000000000001,0.20037,0.3623,1,31,0
176.88721,5366880589273,0.12647,0.20231,0.37769,1,31,0
176.90381000000002,5366880624732,0.12782000000000002,0.20352,0.39429000000000003,1,31,0
176.92016999999998,5366880659752,0.1275,0.2046,0.41063999999999995,1,31,0
176.93652,5366880694793,0.12724000000000002,0.20540999999999998,0.427,1,31,0
176.95313000000002,5366880730524,0.12691,0.20581,0.4436,1,31,0
176.96948,5366880765525,0.12713,0.20434000000000002,0.45996000000000004,1,31,0
176.98779,5366880804860,0.1274,0.20452,0.47827,1,31,0
177.0022,5366880835794,0.12765,0.20457,0.49268,1,31,0
177.01855,5366880871093,0.12747,0.20454,0.50903,1,31,0
177.03516000000002,5366880906659,0.12707000000000002,0.20374,0.52563,1,31,0
177.05151,5366880941321,0.12673,0.20313,0.54199,1,31,0
177.06812,5366880976867,0.12691,0.20282,0.5585899999999999,1,31,0
177.08446999999998,5366881012250,0.12936,0.2027,0.57495,1,31,0
177.10058999999998,5366881046938,0.13171,0.20282,0.59106,1,31,0
177.11719,5366881082381,0.13394,0.20284000000000002,0.6076699999999999,1,31,0
177.13379,5366881118057,0.13605,0.20207,0.62427,1,31,0
177.15039,5366881153248,0.16393,0.19005,0.62427,0,31,0
177.16626000000002,5366881187498,0.19109,0.18454,0.62427,0,31,0
177.18286,5366881223046,0.20085,0.18946,0.62427,0,31,0
