TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
169.01563000000002,5519525235418,0.11275999999999999,0.10485,0.28125,1,27,0
169.03125,5519525270760,0.10898,0.10597999999999999,0.29688000000000003,1,27,0
169.04688000000002,5519525305660,0.10580999999999999,0.10755,0.3125,1,27,0
169.0625,5519525341253,0.07637000000000001,0.11395999999999999,0.3125,0,27,0
169.07813000000002,5519525380448,0.06887,0.12952,0.3125,0,27,0
169.09375,5519525411101,0.06783,0.13908,0.3125,0,27,0
169.10938000000002,5519525446633,0.0611,0.14559,0.04688,1,27,0
169.125,5519525482051,0.06536,0.14907,0.0625,1,27,0
169.14844,5519525517489,0.06857,0.15252000000000002,0.08594,1,27,0
169.16406,5519525552544,0.06695,0.15457,0.10156,1,27,0
169.17969,5519525587198,0.06834,0.16211,0.11719,1,27,0
169.19531,5519525626629,0.06899,0.16697,0.13280999999999998,1,27,0
169.21094,5519525659757,0.07482,0.16809000000000002,0.14844000000000002,1,27,0
169.22656,5519525693646,0.07919,0.16883,0.16405999999999998,1,27,0
169.24219,5519525728428,0.08272,0.16908,0.17969000000000002,1,27,0
169.25781,5519525764010,0.08549,0.16922,0.19530999999999998,1,27,0
169.27344,5519525798884,0.08741,0.16910999999999998,0.21094000000000002,1,27,0
169.29688000000002,5519525835392,0.0889,0.16844,0.23438,1,27,0
169.3125,5519525868691,0.09155,0.16689,0.25,1,27,0
169.32813000000002,5519525905128,0.09258,0.16538,0.26563000000000003,1,27,0
169.34375,5519525940953,0.09336,0.16357,0.28125,1,27,0
169.35938000000002,5519525974516,0.09421,0.16184,0.29688000000000003,1,27,0
169.375,5519526010198,0.09575,0.15937,0.3125,1,27,0
169.39063000000002,5519526047218,0.09698,0.15642,0.32813000000000003,1,27,0
169.40625,5519526081267,0.09938,0.15419000000000002,0.34375,1,27,0
169.42188000000002,5519526115606,0.1217,0.13203,0.34375,0,27,0
169.4375,5519526153172,0.13116,0.08335,0.34375,0,27,0
169.45313000000002,5519526186110,0.13435,0.06792999999999999,0.34375,0,27,-1
169.47656,5519526221826,0.14204,0.06381,0.054689999999999996,1,27,-1
169.49219,5519526256773,0.14689000000000002,0.06115,0.07031,1,27,-1
169.50781,5519526291875,0.14984,0.06516,0.08594,1,27,-1
169.52344,5519526326883,0.15,0.06215,0.10156,1,27,-1
169.53906,5519526362369,0.1499,0.059860000000000003,0.11719,1,27,-1
169.55469,5519526397242,0.15108,0.060320000000000006,0.13280999999999998,1,27,-1
169.57031,5519526432712,0.1535,0.06266000000000001,0.14844000000000002,1,27,-1
169.58594,5519526468244,0.1561,0.06692000000000001,0.16405999999999998,1,27,-1
169.60156,5519526503235,0.15805,0.07229,0.17969000000000002,1,27,0
169.625,5519526538622,0.16425,0.07608,0.20313,1,27,0
169.64063000000002,5519526573361,0.16945,0.079,0.21875,1,27,0
169.65625,5519526608219,0.17606,0.0792,0.23438,1,27,0
169.67188000000002,5519526643824,0.18199,0.07926,0.25,1,27,0
169.6875,5519526678884,0.18723,0.07933,0.26563000000000003,1,27,0
169.70313000000002,5519526714512,0.19104000000000002,0.08102999999999999,0.28125,1,27,0
169.71875,5519526749762,0.22077,0.09204,0.28125,0,27,0
169.73438000000002,5519526785020,0.23975,0.0816,0.28125,0,27,0
169.75,5519526819437,0.24333000000000002,0.0777,0.28125,0,27,0
169.76563000000002,5519526855533,0.24531,0.07952000000000001,0.04688,1,27,0
169.78906,5519526890189,0.2465,0.08061,0.07031,1,27,0
169.80469,5519526925134,0.24885,0.08298,0.08594,1,27,0
169.82031,5519526961148,0.25144,0.0842,0.10156,1,27,0
169.83594,5519526996474,0.25311999999999996,0.08309,0.11719,1,27,0
169.85156,5519527031038,0.25129,0.08096,0.13280999999999998,1,27,0
169.86719,5519527067219,0.24993,0.0738,0.14844000000000002,1,27,0
169.88281,5519527101604,0.24866,0.06702000000000001,0.16405999999999998,1,27,-1
169.89844,5519527136646,0.24775,0.06364,0.17969000000000002,1,27,-1
169.91406,5519527172036,0.24811999999999998,0.06097999999999999,0.19530999999999998,1,27,-1
169.92969,5519527207759,0.24871,0.06059,0.21094000000000002,1,27,-1
169.95313000000002,5519527242448,0.25275,0.06076,0.23438,1,27,-1
169.96875,5519527281671,0.25573,0.06357,0.25,1,27,-1
169.98438000000002,5519527312891,0.25845999999999997,0.06663999999999999,0.26563000000000003,1,27,-1
