FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.51141,0.72318,14.83862,1,1,-1
0.86336,0.7954600000000001,3.06222,1,1,-1
0.15673,0.02612,1.9833500000000002,1,1,-1
0.8598399999999999,0.80002,26.528980000000004,1,1,5
0.102,0.25733,0.57757,1,2,-1
0.08811000000000001,0.29143,4.80603,1,2,1
0.05592,0.62421,0.14794000000000002,1,2,3
0.0597,0.62722,7.345530000000001,1,2,4
0.08567999999999999,0.24843,0.34185,1,3,-1
0.08109,0.2895,8.03205,1,3,1
0.07733,0.26195,0.21472,1,3,-1
0.0713,0.29589,1.2423,1,3,1
0.08331000000000001,0.24405,10.423960000000003,1,4,0
0.05526,0.29135,12.618889999999997,1,4,1
0.05063,0.39236,0.22974,1,4,-1
0.03692,0.3947,1.2019,1,4,2
0.19256,0.21802,34.782740000000004,1,5,0
0.29387,0.07441,4.0042599999999995,1,5,0
0.10478,0.25437,0.58605,1,6,-1
0.08938,0.62149,25.181519999999992,1,6,3
0.08982000000000001,0.63542,11.58822,1,6,4
0.07368999999999999,0.50692,6.81394,1,6,2
0.23574,0.07219,2.7494899999999998,1,7,0
0.057720000000000014,0.39062,0.34521999999999997,1,7,1
0.055270000000000014,0.39548,10.98708,1,7,2
0.0455,0.50768,1.2564700000000002,1,7,2
0.05478,0.62187,4.76074,1,7,3
0.05303,0.62616,4.697499999999998,1,7,4
0.19057,0.22868,7.27362,1,8,0
0.09682,0.25588,0.21301,1,8,-1
0.05601,0.62839,1.1016700000000001,1,8,4
0.05941,0.57976,0.24620999999999998,1,8,3
0.06014,0.49728,1.13318,1,8,2
0.03908,0.51107,1.51259,1,8,3
0.05359,0.6267699999999999,12.756210000000001,1,8,4
0.40033,0.26303000000000004,0.5908399999999999,1,8,-1
0.15229,0.23113000000000006,19.18130999999999,1,9,0
0.03535,0.6239600000000001,9.416640000000001,1,9,3
0.07772000000000001,0.39407,0.9204,1,9,2
0.20026,0.07152,24.030739999999998,1,10,0
0.07517,0.28604,16.809689999999996,1,10,1
0.10305999999999997,0.28749,8.57042,1,10,1
0.03991,0.51113,4.7402500000000005,1,10,3
0.02891,0.6343300000000001,20.33543,1,10,4
0.19457,0.08375,1.13721,1,10,0
0.19582,0.51102,0.73644,1,10,3
0.05193,0.39236,0.34583,1,11,-1
0.05279,0.39005,4.82704,1,11,1
0.05927,0.40011,0.93702,1,11,2
0.12106,0.24907,0.27918,1,11,-1
0.11121,0.30075,0.73913,1,11,1
0.05034,0.62815,9.150280000000002,1,11,4
0.04434,0.61732,9.052140000000001,1,11,3
0.24642,0.7802899999999999,0.73,1,11,-1
0.06832,0.5130899999999999,1.6772599999999998,1,12,3
0.054970000000000005,0.6233,4.166010000000001,1,12,3
0.06702000000000001,0.38614,6.192620000000001,1,12,1
0.07359,0.28658,17.637850000000007,1,13,1
0.06676,0.50947,9.263150000000001,1,13,3
0.05692000000000001,0.38593,7.8785599999999985,1,13,1
0.11456,0.39509,0.7407199999999999,1,13,2
0.09587,0.5122,0.7876,1,13,3
0.07045,0.62707,15.323729999999994,1,13,4
