TIME(2019/12/18 16:20:17.381),TIMETICK(f=2143482),FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
255.7265,5187609860845,0.11660999999999999,0.68958,0.26282,1,30,-1
255.74335,5187609896976,0.09396,0.67277,0.26282,0,30,-1
255.75933999999998,5187609931146,0.08728,0.65528,0.26282,0,30,-1
255.77617999999998,5187609967143,0.09062,0.6713100000000001,0.26282,0,30,-1
255.79254,5187610002222,0.09228,0.67933,0.04919,1,30,-1
255.80853,5187610036714,0.0893,0.67957,0.06519,1,30,-1
255.82538,5187610072776,0.08767,0.68186,0.08202999999999999,1,30,-1
255.84186,5187610107942,0.08626,0.683,0.09851,1,30,-1
255.85822000000002,5187610143053,0.087,0.68014,0.11487,1,30,-1
255.87482000000003,5187610178693,0.08719,0.67876,0.13147,1,30,-1
255.89142,5187610214363,0.08728999999999999,0.67756,0.14807,1,30,-1
255.90717,5187610248080,0.08847999999999999,0.67407,0.16382,1,30,-1
255.92352000000002,5187610283127,0.08932999999999999,0.67105,0.18018,1,30,-1
255.94037000000003,5187610319243,0.0903,0.66901,0.19702,1,30,-1
255.95647999999997,5187610353813,0.0904,0.6588,0.21313000000000001,1,30,-1
255.97491000000002,5187610393173,0.08951,0.63249,0.23156999999999997,1,30,-1
255.99127000000001,5187610428166,0.0889,0.61017,0.24791999999999997,1,30,-1
256.00714,5187610462382,0.08938,0.54487,0.24791999999999997,0,30,-1
256.02398999999997,5187610498406,0.09749,0.35946999999999996,0.24791999999999997,0,30,-1
256.04059,5187610534103,0.10195,0.30418,0.24791999999999997,0,30,-1
256.0578,5187610570914,0.1074,0.19688,0.24791999999999997,0,30,-1
256.07367,5187610604846,0.10564000000000001,0.20338,0.24791999999999997,0,30,-1
256.09027000000003,5187610640418,0.10535,0.20688,0.24791999999999997,0,30,-1
256.10614,5187610674572,0.09901,0.21256,0.04834,1,30,-1
256.12212999999997,5187610708865,0.09761,0.22136999999999998,0.06433,1,30,-1
256.15558,5187610780594,0.09437000000000001,0.21891999999999998,0.09777999999999999,1,30,-1
256.17303,5187610818021,0.09387000000000001,0.21311,0.11523,1,30,-1
256.18878,5187610851603,0.09272000000000001,0.20597,0.13097999999999999,1,30,-1
256.20514,5187610886798,0.09253,0.19934000000000002,0.14734,1,30,-1
256.21967,5187610917941,0.09177,0.19458,0.16187,1,30,-1
256.2359,5187610952583,0.0916,0.1923,0.1781,1,30,-1
256.25214,5187610987476,0.09261,0.1906,0.19434,1,30,-1
256.26862,5187611022893,0.09203,0.18894,0.21081999999999998,1,30,-1
256.28533999999996,5187611058744,0.09168,0.18811,0.22754000000000002,1,30,-1
256.3017,5187611093781,0.09116,0.18875,0.2439,1,30,-1
256.31781,5187611128291,0.09118,0.19039,0.26000999999999996,1,30,-1
256.33477999999997,5187611164458,0.09132,0.19225,0.27698,1,30,-1
256.35065,5187611198691,0.09186,0.19482,0.29285,1,30,-1
256.36871,5187611237343,0.09235,0.19494,0.31090999999999996,1,30,-1
256.38457999999997,5187611271220,0.09253,0.19404000000000002,0.32678,1,30,-1
256.39996,5187611304371,0.09194,0.19384,0.34215999999999996,1,30,-1
256.41864,5187611344445,0.0928,0.19269,0.36084,1,30,-1
256.435,5187611379387,0.09339,0.19088,0.3772,1,30,-1
256.4505,5187611412731,0.0951,0.18996,0.3927,1,30,-1
256.46747,5187611448964,0.09615,0.18809,0.40967,1,30,-1
256.48382999999995,5187611484171,0.09701,0.18592999999999998,0.42603,1,30,-1
256.50055,5187611519816,0.09787,0.18382,0.44275,1,30,-1
256.51715,5187611555442,0.09854,0.18188,0.45935,1,30,-1
256.53351000000004,5187611590634,0.09938,0.18101,0.47571,1,30,-1
256.54962,5187611625032,0.11360999999999999,0.15780999999999998,0.47571,0,30,-1
256.56561,5187611659332,0.12804000000000001,0.16714,0.47571,0,30,-1
256.58246,5187611695379,0.13338,0.17229,0.47571,0,30,-1
256.59955,5187611732065,0.13938,0.18234,0.04993,1,30,-1
256.61492999999996,5187611765172,0.13996,0.17623,0.06531,1,30,-1
256.63214,5187611801957,0.13967000000000002,0.16938,0.08252000000000001,1,30,-1
256.64813,5187611836291,0.13792000000000001,0.16696,0.09851,1,30,-1
256.66472999999996,5187611871965,0.13579000000000002,0.16914,0.11510999999999999,1,30,-1
256.68073,5187611906056,0.13475,0.17328,0.1311,1,30,-1
256.69707999999997,5187611941117,0.13502999999999998,0.17893,0.14745999999999998,1,30,-1
256.7149,5187611979289,0.13577,0.18257,0.16527999999999998,1,30,-1
256.73004,5187612011724,0.1366,0.18645,0.18042,1,30,-1
256.74677,5187612047693,0.13688,0.18699000000000002,0.19714,1,30,-1
256.76349,5187612083483,0.13762,0.18786,0.21386999999999998,1,30,-1
256.78009,5187612119161,0.138,0.18750999999999998,0.23046999999999998,1,30,-1
256.79607999999996,5187612153258,0.13873,0.18684,0.24645999999999998,1,30,-1
256.81293,5187612189508,0.14026,0.18605,0.26331,1,30,-1
256.82855,5187612223095,0.14134000000000002,0.18412,0.27893,1,30,-1
256.84686,5187612262124,0.14402,0.18136,0.29724,1,30,-1
256.86224,5187612295152,0.1468,0.17899,0.31262,1,30,-1
256.8786,5187612330170,0.14937,0.17712,0.32898,1,30,-1
256.89484,5187612364942,0.14991,0.17648,0.34521,1,30,-1
256.91083,5187612399246,0.15112,0.17678,0.36121,1,30,-1
256.9278,5187612435816,0.15229,0.17731,0.37817,1,30,-1
256.94525,5187612473127,0.15366,0.17667,0.39563000000000004,1,30,-1
256.96075,5187612506379,0.15515,0.17574,0.41113,1,30,-1
256.97857999999997,5187612544486,0.17929,0.15714,0.41113,0,30,-1
256.99347,5187612576487,0.18408,0.14707,0.41113,0,30,-1
257.0097,5187612611326,0.18052,0.13417,0.41113,0,30,-1
257.02679,5187612647928,0.17845999999999998,0.12607000000000002,0.04822,1,30,-1
257.04242,5187612681497,0.17479,0.11795,0.06384,1,30,-1
257.05877999999996,5187612716378,0.17189000000000002,0.11392999999999999,0.0802,1,30,-1
257.07587,5187612753175,0.16975,0.11077000000000001,0.09729,1,30,-1
257.09222,5187612788273,0.16767,0.109,0.11365,1,30,-1
257.10907000000003,5187612824206,0.16713,0.10769000000000001,0.13049000000000002,1,30,-1
257.12555,5187612859624,0.16695,0.10789000000000001,0.14697000000000002,1,30,-1
257.14142000000004,5187612893540,0.16672,0.1087,0.16284,1,30,-1
257.15741,5187612927825,0.16580999999999999,0.11102000000000001,0.17883,1,30,-1
257.17389,5187612963122,0.16549,0.11495999999999999,0.19530999999999998,1,30,-1
257.19025,5187612998206,0.16601,0.12032999999999999,0.21166999999999997,1,30,-1
257.20734,5187613034895,0.16696,0.12390999999999999,0.22876,1,30,-1
