TIME(2019/12/18 16:20:17.381),TIMETICK(f=2143482),FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
15.47626,5187094888630,0.08014,0.15808,0.09863,1,3,-1
15.49231,5187094923121,0.08029,0.1571,0.11469000000000001,1,3,-1
15.508610000000001,5187094958087,0.08022,0.15732000000000002,0.13097999999999999,1,3,-1
15.52466,5187094992449,0.08031,0.15807000000000002,0.14703,1,3,-1
15.54175,5187095029127,0.07904,0.15912,0.16412000000000002,1,3,-1
15.55975,5187095067706,0.07875,0.16280999999999998,0.18213,1,3,-1
15.573970000000001,5187095098167,0.07876,0.16683,0.19635,1,3,-1
15.59125,5187095135118,0.07884,0.17084000000000002,0.21361999999999998,1,3,-1
15.607120000000002,5187095169238,0.07937999999999999,0.17271,0.22949,1,3,-1
15.62335,5187095204020,0.07964,0.1736,0.24573000000000003,1,3,-1
15.63959,5187095238742,0.07885,0.17385,0.26195999999999997,1,3,-1
15.659,5187095280359,0.07865,0.17551,0.28137,1,3,-1
15.67249,5187095309334,0.0784,0.17669,0.29486,1,3,-1
15.68976,5187095346380,0.07868,0.17594,0.31213,1,3,-1
15.70624,5187095381667,0.07861,0.17490999999999998,0.32861,1,3,-1
15.72284,5187095417221,0.07867,0.17443,0.34521,1,3,-1
15.73889,5187095451698,0.07823,0.17438,0.36127,1,3,-1
15.755,5187095486220,0.07901,0.17415,0.37738,1,3,-1
15.772520000000002,5187095523705,0.07977000000000001,0.17419,0.3949,1,3,-1
15.80481,5187095592960,0.07955,0.17485,0.42718999999999996,1,3,-1
15.821110000000001,5187095627862,0.07927000000000001,0.17461,0.44348000000000004,1,3,-1
15.8374,5187095662727,0.08158,0.17493,0.45978,1,3,-1
15.8537,5187095697685,0.08337,0.17473,0.47607,1,3,-1
15.86987,5187095732426,0.08489,0.17393,0.49225,1,3,-1
15.8858,5187095766572,0.0862,0.17332,0.50818,1,3,-1
15.90332,5187095804123,0.08703,0.17192000000000002,0.5257,1,3,-1
15.91986,5187095839569,0.08775,0.17039,0.5422399999999999,1,3,-1
15.93591,5187095873982,0.08804,0.16967000000000002,0.55829,1,3,-1
15.9541,5187095912903,0.08953,0.16866,0.57648,1,3,-1
15.96851,5187095943816,0.11425999999999999,0.15434,0.57648,0,3,-1
15.98492,5187095978971,0.11875,0.14449,0.57648,0,3,-1
