TIME(2019/12/16 16:35:41.230),TIMETICK(f=2143482),FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
306.44629,4819252574625,0.11563,0.21445999999999998,0.14745999999999998,1,32,-1
306.46191,4819252608184,0.10977,0.2139,0.16309,1,32,-1
306.47803,4819252642526,0.10452,0.21241999999999997,0.1792,1,32,-1
306.49365,4819252675424,0.09961,0.21083000000000002,0.19482,1,32,-1
306.51122999999995,4819252713304,0.09611,0.20485,0.2124,1,32,-1
306.52637000000004,4819252745479,0.09308,0.19965,0.22754000000000002,1,32,-1
306.54443,4819252784514,0.06856,0.18359,0.22754000000000002,0,32,-1
306.56055,4819252819108,0.060079999999999995,0.16865,0.22754000000000002,0,32,-1
306.57764,4819252855988,0.05725,0.16367,0.22754000000000002,0,32,-1
306.59375,4819252889919,0.057339999999999995,0.15849000000000002,0.049319999999999996,1,32,-1
306.60889,4819252923204,0.06,0.15844,0.06445,1,32,-1
306.62744,4819252962882,0.06224,0.15992,0.08301,1,32,-1
306.64063,4819252990273,0.06819,0.15995,0.09619,1,32,-1
306.65869,4819253028998,0.07584,0.16099000000000002,0.11425999999999999,1,32,-1
306.6748,4819253063782,0.08229,0.16374,0.13037,1,32,-1
306.69482,4819253106946,0.08601,0.16877999999999999,0.15039,1,32,-1
306.70947,4819253138579,0.09116,0.17331,0.16504000000000002,1,32,-1
306.72559,4819253173274,0.09562000000000001,0.17777,0.18115,1,32,-1
306.73926,4819253201756,0.09716,0.18136,0.19482,1,32,-1
306.75586,4819253237755,0.09974,0.18406,0.21143,1,32,-1
306.77246,4819253272948,0.10182999999999999,0.18585,0.22803,1,32,-1
306.79395,4819253319112,0.10361,0.18756,0.24950999999999998,1,32,-1
306.80664,4819253346788,0.10495,0.18765,0.26221,1,32,-1
306.82324,4819253381893,0.1279,0.20094,0.26221,0,32,-1
306.84668,4819253432399,0.12027,0.19411,0.26221,0,32,-1
306.85449,4819253449124,0.12372999999999999,0.19091,0.26221,0,32,-1
306.87061,4819253484061,0.1262,0.19239,0.04736,1,32,-1
306.88672,4819253518249,0.14167000000000002,0.19527,0.06348,1,32,-1
306.90332,4819253553895,0.15224000000000001,0.19733,0.08008,1,32,-1
306.92236,4819253594274,0.15984,0.19874,0.09912,1,32,-1
306.93945,4819253631501,0.16618,0.19757,0.11621,1,32,-1
306.95264,4819253659916,0.17162,0.19446,0.12939,1,32,-1
306.96924,4819253695019,0.17547000000000001,0.1894,0.146,1,32,-1
306.98584,4819253730684,0.17547000000000001,0.1894,0.1626,1,32,-1
307.00097999999997,4819253763269,0.17547000000000001,0.1894,0.17773,1,32,-1
307.02686,4819253818426,0.17547000000000001,0.1894,0.20360999999999999,1,32,-1
307.03711,4819253840609,0.18076,0.18812,0.20360999999999999,0,32,-1
307.05322,4819253875332,0.18076,0.18812,0.20360999999999999,0,32,-1
307.06934,4819253909340,0.18076,0.18812,0.20360999999999999,0,32,-1
307.08545,4819253944609,0.0,0.0,0.20360999999999999,0,32,-1
307.10205,4819253979727,0.0,0.0,0.20360999999999999,0,32,-1
307.11816,4819254014054,0.0,0.0,0.20360999999999999,0,32,-1
307.13525,4819254051188,0.0,0.0,0.20360999999999999,0,32,-1
307.15137000000004,4819254085596,0.0,0.0,0.20360999999999999,0,32,-1
307.17285,4819254131281,0.0,0.0,0.20360999999999999,0,32,-1
307.18701,4819254161565,0.0,0.0,0.20360999999999999,0,32,-1
307.20068,4819254191075,0.0,0.0,0.20360999999999999,0,32,-1
307.21631,4819254224840,0.0,0.0,0.20360999999999999,0,32,-1
307.23389,4819254262637,0.0,0.0,0.20360999999999999,0,32,-1
307.24951,4819254295904,0.0,0.0,0.20360999999999999,0,32,-1
307.26709,4819254333037,0.0,0.0,0.20360999999999999,0,32,-1
307.28271,4819254367517,0.0,0.0,0.20360999999999999,0,32,-1
307.29932,4819254402806,0.0,0.0,0.20360999999999999,0,32,-1
307.31494,4819254435900,0.0,0.0,0.20360999999999999,0,32,-1
307.33838,4819254486510,0.0,0.0,0.20360999999999999,0,32,-1
307.3501,4819254511340,0.0,0.0,0.20360999999999999,0,32,-1
307.36768,4819254549371,0.0,0.0,0.20360999999999999,0,32,-1
307.38379,4819254583340,0.0,0.0,0.20360999999999999,0,32,-1
307.39941,4819254616969,0.0,0.0,0.20360999999999999,0,32,-1
307.41602,4819254653011,0.0,0.0,0.20360999999999999,0,32,-1
307.43164,4819254686051,0.0,0.0,0.20360999999999999,0,32,-1
307.45166,4819254729039,0.0,0.0,0.20360999999999999,0,32,-1
307.46436,4819254756773,0.10443,0.07219,0.20360999999999999,0,32,-1
307.4834,4819254797552,0.25104,0.16171,0.20360999999999999,0,32,-1
307.49512000000004,4819254822546,0.27843,0.17793,0.20360999999999999,0,32,-1
307.51367,4819254862389,0.28831,0.18909,0.20360999999999999,0,32,0
307.54492,4819254929553,0.29198,0.20828000000000002,0.061520000000000005,1,32,0
307.56104,4819254963688,0.2939,0.21135,0.07764,1,32,0
307.5791,4819255002445,0.2945,0.2104,0.0957,1,32,0
307.59766,4819255042401,0.29203,0.20919000000000001,0.11425999999999999,1,32,0
307.61035,4819255069101,0.28983000000000003,0.20638,0.12695,1,32,0
307.62744,4819255106187,0.28818,0.20394,0.14404,1,32,0
307.64258,4819255138812,0.28988,0.20217000000000002,0.15918,1,32,0
307.65918,4819255173965,0.29131999999999997,0.20106,0.17578,1,32,0
307.67529,4819255208479,0.291,0.20024,0.19189,1,32,0
307.70068,4819255262555,0.29146,0.19913,0.21729,1,32,0
307.71045,4819255284118,0.29194000000000003,0.19877,0.22705,1,32,0
307.73193,4819255330320,0.29565,0.19835999999999998,0.24854,1,32,0
307.75928,4819255388301,0.3016,0.1982,0.27588,1,32,0
307.77734,4819255427352,0.3037,0.19856,0.29395,1,32,0
307.79053,4819255455993,0.30608,0.1987,0.30713,1,32,0
307.80908,4819255494913,0.30819,0.19863,0.32568,1,32,0
307.82422,4819255527650,0.3105,0.19738,0.34081999999999996,1,32,0
307.84131,4819255563963,0.31192,0.19634000000000001,0.35791,1,32,0
307.85938,4819255602919,0.31325,0.19559,0.37598000000000004,1,32,0
307.87256,4819255631452,0.34026999999999996,0.19078,0.37598000000000004,0,32,0
307.88916,4819255666688,0.34631,0.18495,0.37598000000000004,0,32,-1
307.9126,4819255717118,0.34776,0.17694000000000001,0.37598000000000004,0,32,-1
307.92285,4819255739184,0.3443,0.16848,0.050289999999999994,1,32,-1
307.9502,4819255797452,0.34673000000000004,0.16305999999999998,0.07764,1,32,-1
307.95654,4819255811408,0.34824,0.15867,0.08398,1,32,-1
