FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.04656,0.10704,27.513669999999994,1,1,0
0.02545,0.15563,5.554439999999999,1,1,0
0.03284,0.06928,2.9452999999999996,1,1,-1
0.02665,0.0685,1.6757799999999998,1,1,-1
0.02174,0.11316,0.7717399999999999,1,1,0
0.02406,0.15094000000000002,8.177739999999998,1,1,0
0.00419,0.38133,1.25439,1,1,-1
0.01104,0.37235,1.3154299999999999,1,1,1
0.01061,0.53433,1.1355000000000002,1,1,3
0.01201,0.69326,1.6066799999999997,1,1,4
0.0202,0.08062000000000001,0.42114,1,2,-1
0.02146,0.09176,4.9306600000000005,1,2,0
0.039810000000000005,0.07757,1.03664,1,2,0
0.00975,0.30304000000000003,2.4170100000000003,1,2,-1
0.01796,0.2862,0.60791,1,2,1
0.017740000000000002,0.28381,4.52002,1,2,-1
0.01705,0.2862,1.56128,1,2,1
0.01032,0.4069,0.47631999999999997,1,2,-1
0.01107,0.40165,12.86719,1,2,2
0.02339,0.12697,8.30688,1,2,0
0.02637,0.29269,1.24829,1,2,1
0.02444,0.28493,1.0192899999999998,1,2,-1
0.02536,0.28546,2.021,1,2,1
0.02678,0.28511,2.13574,1,2,-1
0.02234,0.29122,1.46191,1,2,1
0.01518,0.5462199999999999,1.62354,1,2,3
0.00795,0.54376,2.5100100000000003,1,2,-1
0.0107,0.51048,0.14770999999999998,1,2,3
0.017669999999999998,0.47458,0.75512,1,2,2
0.04348,0.07098,1.9047800000000001,1,2,0
0.01164,0.6975600000000001,2.354,1,2,4
0.008740000000000001,0.6766800000000001,2.63161,1,2,-1
0.01489,0.69503,0.6415900000000001,1,2,4
0.03369,0.0651,8.874789999999999,1,3,-1
0.02563,0.09848,0.6897,1,3,0
0.02657,0.06801,0.34471999999999997,1,3,-1
0.0287,0.07045,1.5112400000000001,1,3,0
0.01014,0.28563,2.3674399999999998,1,3,-1
0.028960000000000007,0.24198000000000006,0.42723999999999995,1,3,0
0.03854,0.2499,1.13598,1,3,-1
0.04357,0.28748,0.7783199999999999,1,3,1
0.02126,0.37899,1.03539,1,3,1
0.04548,0.39356,1.4128399999999999,1,3,2
0.01225,0.55876,0.5583499999999999,1,3,3
0.00826,0.53763,0.37768999999999997,1,3,-1
0.0121,0.53955,2.8557099999999997,1,3,3
0.08628999999999999,0.63084,1.8168900000000001,1,3,4
0.02254,0.61736,0.90063,1,3,3
0.004520000000000001,0.36506,0.9848599999999998,1,3,-1
0.01187,0.40732,4.162819999999999,1,3,2
0.03866,0.51952,1.49535,1,3,3
0.03632,0.61905,2.8593900000000003,1,3,3
0.09297,0.06577999999999999,2.8401099999999997,1,4,-1
0.02401,0.09031,3.4091699999999996,1,4,0
0.03186,0.28686,5.23949,1,4,1
0.01161,0.43016,0.14795,1,4,2
0.00762,0.43472,3.15796,1,4,-1
0.00856,0.6592399999999999,5.961650000000001,1,4,-1
0.1225,0.73364,1.46363,1,4,4
0.23731,0.63193,0.4585,1,4,4
0.91661,0.78093,0.7385299999999999,1,5,-1
0.05743,0.07678,8.26687,1,5,0
0.10968,0.05612,2.0691100000000002,1,5,-1
0.20671,0.06521,2.808099999999999,1,5,-1
0.14779,0.07026,1.2477900000000002,1,5,0
0.01703,0.11762,0.29810000000000003,1,5,-1
0.02156,0.12687,3.6003700000000007,1,5,0
0.07028,0.0784,4.1540300000000006,1,5,0
0.25017,0.07251,4.59789,1,5,0
0.26742,0.08589,1.01978,1,5,0
0.01148,0.31306,5.37156,1,5,1
0.01541,0.29581,1.6784700000000001,1,5,1
0.02129,0.39487,12.802990000000001,1,5,2
0.01932,0.70841,0.8374,1,5,4
0.00982,0.6785,0.6401399999999999,1,5,-1
0.01044,0.67265,1.08569,1,5,4
0.01246,0.58307,0.44287,1,5,3
0.00813,0.6613399999999999,0.5415,1,5,-1
0.013919999999999998,0.66509,0.8864799999999999,1,5,4
0.01232,0.38811,0.37817,1,5,1
0.00928,0.38453,0.93604,1,5,-1
0.01988,0.40399,0.18042,1,5,2
0.01984,0.38993,1.15601,1,5,1
0.04617,0.08541,6.11549,1,6,0
0.02672,0.28939000000000004,2.7627099999999998,1,6,1
0.02856,0.39407,1.7314500000000002,1,6,2
0.01757,0.39081,2.96093,1,6,1
0.02363,0.39433,4.7985500000000005,1,6,2
0.0416,0.62412,4.68679,1,6,3
0.02821,0.62257,0.29613999999999996,1,6,3
0.03999,0.6260899999999999,0.27954,1,6,4
0.03502,0.62443,0.54199,1,6,3
0.02988,0.63158,0.9536,1,6,4
0.0298,0.61636,1.8730400000000003,1,6,3
0.01741,0.31464000000000003,0.6399,1,6,1
0.0084,0.31935,2.46413,1,6,-1
0.017759999999999998,0.10766,0.24634,1,7,-1
0.0253,0.09227,5.87061,1,7,0
0.11905,0.05674,0.29516,1,7,-1
0.12365,0.0709,0.28028,1,7,0
0.12246,0.06913,0.75536,1,7,-1
0.13796,0.07021000000000001,1.3142099999999999,1,7,0
0.14903,0.06767000000000001,3.2695,1,7,-1
0.19001,0.07353,1.03394,1,7,0
0.01196,0.52325,0.22998,1,7,3
0.21734,0.08006,0.62598,1,7,0
0.02253,0.09239,1.04004,1,7,0
0.02054,0.07712000000000001,1.02124,1,7,-1
0.02164,0.08946,6.7241,1,7,0
0.22646,0.0324,2.0373400000000004,1,8,-1
0.04444,0.06994,0.74121,1,8,0
0.03057,0.06894,0.8840399999999999,1,8,-1
0.03262,0.0736,3.855199999999999,1,8,0
0.07857,0.07214,6.295939999999999,1,8,0
0.09788,0.08734,2.1858,1,8,0
0.10394,0.06767999999999999,0.57544,1,8,-1
0.10573,0.07036,0.98559,1,8,0
0.02093,0.11012,7.383290000000001,1,8,0
0.24142,0.0696,2.20581,1,8,0
0.21772,0.06446,1.03639,1,8,-1
0.21243,0.07181,0.8705999999999999,1,8,0
0.00673,0.44935,12.34086,1,8,-1
0.01068,0.35274,8.13111,1,8,1
0.01008,0.35457,9.562769999999995,1,8,-1
0.0221,0.66168,0.52636,1,8,4
0.0214,0.17951,2.4821699999999995,1,8,0
0.01965,0.11943,1.47925,1,9,-1
0.02198,0.11057,5.288569999999999,1,9,0
0.14115999999999998,0.06924,1.5104899999999999,1,9,-1
0.03599,0.28525,3.3007799999999987,1,9,1
0.02306,0.39393,0.7541500000000001,1,9,2
0.02212,0.08589,4.86035,1,9,0
0.02241,0.14472000000000002,7.010509999999999,1,9,0
0.0848,0.0698,1.4050300000000002,1,10,0
0.20122,0.0653,2.77589,1,10,-1
0.02586,0.07314,2.6936099999999996,1,10,0
0.01598,0.38691,0.49194,1,10,1
0.01043,0.33649,0.16455,1,10,1
0.0099,0.3331,2.09959,1,10,-1
0.02744,0.24119,0.11475,1,10,0
0.03533,0.25277,1.2668499999999998,1,10,-1
0.05204,0.28895,0.74415,1,10,1
0.0622,0.2404,7.127700000000001,1,10,0
0.09736,0.06339,0.67506,1,11,-1
0.13879,0.06948,0.16187,1,11,0
0.14076,0.06903,2.85376,1,11,-1
0.02116,0.10973,1.87793,1,11,0
0.02963,0.32376,0.46044,1,11,1
0.01855,0.12830999999999998,2.43115,1,12,-1
0.0768,0.07416,3.4494599999999993,1,12,0
0.14815,0.0729,1.23217,1,12,0
0.01809,0.18186,4.2101999999999995,1,13,-1
0.02097,0.1196,2.54763,1,13,0
0.02033,0.11681,4.12428,1,13,-1
0.0214,0.11295,9.010019999999999,1,13,0
0.01121,0.31529,6.12696,1,13,1
0.00967,0.51623,3.3571899999999997,1,13,-1
0.02193,0.6329899999999999,1.47827,1,13,4
