TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
399.7915,5197288783660,0.18162,0.23031999999999997,0.27881,0,30,0
399.80811,5197288820109,0.17056,0.21051,0.0498,1,30,0
399.82422,5197288854131,0.1626,0.19545,0.06592,1,30,0
399.84082,5197288889719,0.1583,0.19234,0.08252000000000001,1,30,0
399.85693,5197288924273,0.15879000000000001,0.18989,0.09863,1,30,0
399.87354,5197288960186,0.16036,0.19105999999999998,0.11523,1,30,0
399.88965,5197288994858,0.16319,0.19189,0.13135,1,30,0
399.90625,5197289030176,0.16244,0.19324000000000002,0.14795,1,30,0
399.92285,5197289066087,0.16129000000000002,0.19303,0.16455,1,30,0
399.93945,5197289100755,0.15645,0.19358,0.18115,1,30,0
399.95654,5197289137483,0.15252000000000002,0.19345,0.19824,1,30,0
399.97314,5197289173351,0.14936,0.19386,0.21484,1,30,0
399.98926,5197289207849,0.14740999999999999,0.19533,0.23096,1,30,0
400.00684,5197289246036,0.14538,0.19516,0.24854,1,30,0
400.02246,5197289278690,0.14376,0.19544,0.26416,1,30,0
400.03857,5197289314059,0.14205,0.1972,0.28026999999999996,1,30,0
400.0542,5197289347372,0.13956,0.19927999999999998,0.2959,1,30,0
400.07031,5197289381567,0.1374,0.20135999999999998,0.31201,1,30,0
400.08643,5197289416442,0.13610999999999998,0.20371,0.32813000000000003,1,30,0
400.10303,5197289452034,0.11284000000000001,0.21806,0.32813000000000003,0,30,0
400.12061,5197289489747,0.11800999999999999,0.24838000000000002,0.32813000000000003,0,30,-1
400.13574,5197289522235,0.10486,0.23681999999999997,0.32813000000000003,0,30,0
400.15283,5197289558102,0.09963,0.23346,0.0498,1,30,0
400.16895,5197289593386,0.09752999999999999,0.23431,0.06592,1,30,0
400.18555,5197289628613,0.10103,0.24559,0.08252000000000001,1,30,-1
400.20166,5197289663576,0.10164,0.25006999999999996,0.09863,1,30,-1
400.21924,5197289701186,0.10274000000000001,0.2552,0.11621,1,30,-1
400.23438,5197289733252,0.10197,0.257,0.13135,1,30,-1
400.25097999999997,5197289768713,0.1003,0.25765,0.14795,1,30,-1
400.26807,5197289805197,0.09845,0.25685,0.16504000000000002,1,30,-1
400.28516,5197289841893,0.09926,0.26379,0.18213,1,30,-1
400.30029,5197289874983,0.10042000000000001,0.26785,0.19727,1,30,-1
400.31689,5197289909771,0.10102,0.27042,0.21386999999999998,1,30,-1
400.3335,5197289945357,0.10134,0.26874000000000003,0.23046999999999998,1,30,-1
400.3501,5197289981454,0.10273,0.26768000000000003,0.24706999999999998,1,30,-1
400.36621,5197290015832,0.10396,0.26675,0.26318,1,30,-1
400.38281,5197290051083,0.10430999999999999,0.268,0.27979,1,30,-1
400.39893,5197290086082,0.10583,0.26659,0.2959,1,30,-1
400.41602,5197290122646,0.10705,0.26495,0.31299,1,30,-1
400.43164,5197290156419,0.10743,0.26443,0.32861,1,30,-1
400.44824,5197290192232,0.10759,0.26445,0.34521,1,30,-1
400.46484,5197290227277,0.10761,0.26416,0.36182,1,30,-1
400.48096,5197290262132,0.1081,0.26295,0.37793000000000004,1,30,-1
400.49707,5197290296944,0.10948,0.26245999999999997,0.39404,1,30,-1
400.51416,5197290332785,0.11085999999999999,0.26228,0.41113,1,30,-1
400.53027000000003,5197290368036,0.11184000000000001,0.26206999999999997,0.42725,1,30,-1
400.54688,5197290403038,0.11302999999999999,0.26148000000000005,0.44385,1,30,-1
400.56396,5197290439631,0.11429,0.26127,0.46093999999999996,1,30,-1
400.5791,5197290472775,0.11538,0.2612,0.47607,1,30,-1
400.59619,5197290508532,0.11598,0.26028,0.49316000000000004,1,30,-1
400.6123,5197290543382,0.1166,0.25961999999999996,0.5092800000000001,1,30,-1
400.62891,5197290578588,0.11659000000000001,0.25911999999999996,0.52588,1,30,-1
400.64502000000005,5197290613897,0.1162,0.25911999999999996,0.54199,1,30,-1
400.66162,5197290649091,0.11567999999999999,0.2587,0.5585899999999999,1,30,-1
400.67773,5197290684161,0.11424000000000001,0.25761,0.57471,1,30,-1
400.69434,5197290719495,0.11272,0.25611,0.59131,1,30,-1
400.71094,5197290754724,0.11112999999999999,0.25431,0.6079100000000001,1,30,-1
400.72705,5197290789790,0.11027999999999999,0.25324,0.62402,1,30,-1
400.74365,5197290825262,0.1094,0.25285,0.64063,1,30,-1
400.76025,5197290860935,0.1087,0.25287,0.65723,1,30,-1
400.77637000000004,5197290895361,0.09158999999999999,0.22943000000000002,0.65723,0,30,0
400.79346,5197290931293,0.0805,0.23576999999999998,0.65723,0,30,0
400.80957,5197290966777,0.07858,0.24259,0.65723,0,30,0
400.82568,5197291001233,-0.00455,0.15337,0.65723,0,30,-1
400.84229,5197291036610,-0.07177,0.06118,0.65723,0,30,-1
400.85889,5197291071956,-0.09307,0.032139999999999995,0.65723,0,30,-1
400.87549,5197291107832,-0.13651,-0.039889999999999995,0.65723,0,30,-1
400.89209,5197291142966,-0.026060000000000003,0.12128,0.65723,0,30,-1
400.9082,5197291177288,0.010759999999999999,0.17501,0.65723,0,30,-1
400.92432,5197291212422,0.009559999999999999,0.17658,0.65723,0,30,-1
400.94092,5197291247922,0.06796,0.23274,0.65723,0,30,0
400.95752000000005,5197291283073,0.08649,0.24881999999999999,0.65723,0,30,-1
400.97362999999996,5197291318111,0.13203,0.28389000000000003,0.65723,0,30,-1
400.99463,5197291362537,0.13562000000000002,0.26921999999999996,0.65723,0,30,-1
401.00781,5197291391347,0.13367,0.25642,0.65723,0,30,-1
401.02295,5197291424082,0.12855999999999998,0.24286,0.049319999999999996,1,30,0
401.04004,5197291460534,0.12345999999999999,0.23506999999999997,0.06641,1,30,0
401.05615,5197291494311,0.12035,0.23048000000000002,0.08252000000000001,1,30,0
401.07227,5197291529293,0.11974000000000001,0.22841999999999998,0.09863,1,30,0
401.08887000000004,5197291565432,0.11915999999999999,0.22515,0.11523,1,30,0
401.10596,5197291601144,0.11838,0.22177,0.13232,1,30,0
401.12158,5197291635277,0.1167,0.21874000000000002,0.14795,1,30,0
