FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.48278,0.29792,11.992690000000001,1,1,-1
0.18909,0.27902,0.90479,1,1,-1
0.11901,0.24246,89.06352000000004,1,1,0
0.78996,0.83478,69.15672,1,1,5
0.13276,0.23387,11.506840000000002,1,1,0
0.09749,0.24396,16.175290000000007,1,2,0
0.10704,0.25151,1.03417,1,2,-1
0.10178,0.24535,2.03712,1,2,0
0.10907,0.24554,0.32861,1,2,-1
0.10986,0.24497,6.908190000000001,1,2,0
0.1047,0.24743,1.1875,1,2,-1
0.09136,0.24104,14.115689999999999,1,2,0
0.05084,0.62264,13.15333,1,2,3
0.21416,0.64993,0.57031,1,2,4
0.06875,0.28309,0.5410200000000001,1,3,-1
0.07132000000000001,0.29258,6.87012,1,3,1
0.09458,0.29133000000000003,104.14504000000001,1,3,1
0.10347,0.28917,0.19678,1,3,1
0.1063,0.28358,7.400869999999999,1,3,-1
0.07778,0.62344,15.174800000000001,1,3,3
0.08093,0.39257,0.83789,1,3,-1
0.08098999999999999,0.39166,16.5752,1,3,1
0.07476000000000001,0.39472,0.44482,1,3,2
0.0786,0.38861,1.5957099999999997,1,3,1
0.01531,0.14156,0.21387,1,3,-1
0.02101,0.14620999999999998,0.22998,1,3,0
0.07172,0.25854,0.44384999999999997,1,3,-1
0.07622000000000001,0.2887,1.5083,1,3,1
0.78914,0.85815,45.67775,1,3,5
0.08817,0.39055,0.79296,1,4,1
0.11672,0.24666,1.87451,1,4,-1
0.12127,0.24492,42.49803,1,4,0
0.05464,0.39231,0.31055,1,4,-1
0.05364,0.39375,3.4965899999999994,1,4,2
0.08586,0.62626,9.42725,1,4,4
0.0684,0.62829,115.88522,1,4,4
0.08535,0.38994,0.9419000000000002,1,5,1
0.09295,0.39396,0.69043,1,5,2
0.09511,0.39206,0.2627,1,5,-1
0.09535,0.39118,6.9858199999999995,1,5,1
0.09393,0.39197,0.5585899999999999,1,5,-1
0.09346,0.39326,13.183120000000002,1,5,2
0.11052,0.2801,1.43067,1,6,-1
0.07359,0.51595,14.818859999999999,1,6,3
0.01516,0.1197,3.80862,1,6,-1
0.07366,0.3926,17.26907,1,6,2
0.13133,0.5052,4.70701,1,6,2
0.06892999999999999,0.38988,1.7602499999999999,1,6,1
0.06866,0.22248,0.8373999999999999,1,6,0
0.08631,0.24539,5.617730000000002,1,6,-1
0.17619,0.05882,75.71934000000104,1,7,-1
0.06788999999999999,0.39289,3.1757799999999996,1,8,2
0.16182,0.2491,0.54199,1,9,-1
0.14136,0.24266,7.737829999999998,1,9,0
0.09657,0.24051,28.801300000000005,1,9,0
0.21815,0.25371,2.33691,1,9,-1
0.15744,0.24547,2.6465,1,9,-1
0.1352,0.24529,10.284690000000001,1,9,0
0.12142,0.24824,1.25196,1,9,-1
0.0959,0.38869,14.19386,1,9,1
0.08928,0.39208,0.70508,1,9,-1
0.10001,0.38961,16.42824,1,9,1
0.07354,0.51471,23.116210000000002,1,9,3
0.10671,0.59978,0.6401399999999999,1,9,3
0.09261,0.50349,6.75782,1,9,2
0.07707,0.39397,1.9394399999999998,1,9,2
0.09591,0.24509,7.446309999999998,1,10,0
0.10894,0.24516,0.98681,1,10,0
0.10751,0.24703000000000006,2.03761,1,10,-1
0.10146,0.24476,42.25980999999999,1,10,0
0.10129,0.29713,25.66209999999999,1,10,1
0.07381,0.5068699999999999,48.294940000000004,1,10,2
0.09364,0.24244,0.69238,1,11,0
0.09852,0.24554,0.6914100000000001,1,11,-1
0.10547,0.29885,2.0967000000000002,1,11,1
0.08295,0.24691,7.908179999999999,1,11,-1
0.07934,0.24466,17.01515,1,11,0
0.17025,0.24095,48.84130999999999,1,11,0
0.06942999999999999,0.3946,6.83156,1,11,2
0.06167,0.39408,3.57227,1,11,2
0.06733,0.50872,0.29492,1,11,-1
0.06688,0.50402,2.07279,1,11,2
0.08764,0.40971,0.63135,1,11,2
0.07705,0.5171100000000001,2.88476,1,11,3
0.0594,0.38976,2.0415,1,11,1
0.0647,0.39487,0.42674999999999996,1,11,2
0.06475,0.39039,1.6411299999999998,1,11,1
0.05739,0.39547,6.4042900000000005,1,11,2
0.09804,0.24373000000000006,30.24654000000001,1,12,0
0.08551,0.3929,0.43946,1,12,2
0.08349,0.39215,0.24414,1,12,-1
0.08141,0.39049,1.4682600000000001,1,12,1
0.07969,0.39483,8.833490000000001,1,12,2
0.18376,0.24946,0.85498,1,12,-1
0.15116,0.28841999999999995,25.134270000000008,1,12,1
0.14701,0.38203,0.59422,1,12,1
0.09417,0.6271800000000001,1.7817599999999996,1,12,4
0.08085,0.6200600000000001,2.3965100000000006,1,12,3
0.09456,0.48911,0.34765,1,12,2
0.11855,0.39135,0.8916000000000002,1,12,1
0.04856,0.27298,3.865760000000001,1,12,-1
0.09776,0.2843,4.17579,1,13,-1
0.08266,0.24504,11.078169999999998,1,13,0
0.1066,0.2961,24.569830000000003,1,13,1
0.07991000000000001,0.50478,6.042490000000002,1,13,2
0.78794,0.8528399999999999,20.279320000000006,1,13,5
0.10348,0.24644,1.48192,1,13,-1
0.10264,0.24506,0.5703199999999999,1,14,0
0.10335,0.24545,0.31006,1,14,-1
0.10219,0.24418,0.32617,1,14,0
0.1,0.2454,14.258779999999998,1,14,-1
0.16176,0.28084000000000003,2.2593100000000006,1,14,-1
0.19157,0.24158,1.28808,1,14,0
0.10569,0.29211,2.0864399999999996,1,14,1
0.06706000000000001,0.28186,6.047370000000001,1,14,-1
0.19046,0.26127,0.29932,1,15,-1
0.16522,0.2871,14.395999999999997,1,15,1
0.10353,0.39773,4.13771,1,15,2
0.0587,0.50944,11.861320000000001,1,15,3
0.12717,0.25638,0.62696,1,16,-1
0.13563,0.28615,21.66945000000001,1,16,1
0.13476,0.50949,0.21289,1,16,3
0.13149,0.5090100000000001,0.22949,1,16,-1
0.13308,0.50948,8.641599999999999,1,16,3
0.15577,0.5129199999999999,0.19776000000000002,1,16,3
0.90554,0.98632,0.39356,1,16,5
0.78185,0.96682,0.11475,1,16,5
0.87598,1.01148,0.29492,1,16,-1
0.8899100000000001,0.97723,0.2793,1,16,5
0.75365,0.91636,7.958539999999997,1,16,-1
0.10203,0.28658,5.25879,1,16,1
0.1217,0.6280100000000001,2.42726,1,16,4
0.14286,0.39097,2.41897,1,16,1
0.10206,0.28208,1.8300800000000002,1,17,-1
0.07856,0.24495,0.2793,1,17,0
0.07822,0.24545,0.60791,1,17,-1
0.07771,0.24288,2.20311,1,17,0
0.08853,0.24479,18.14745,1,17,0
0.1375,0.51073,10.5581,1,17,3
0.14614000000000002,0.28577,3.40283,1,18,1
0.11744,0.28461,1.9243000000000001,1,18,-1
0.1165,0.24411,80.81937999999998,1,18,0
0.08997000000000001,0.25311,2.87355,1,18,-1
0.11102,0.40597,0.1333,1,18,2
0.09023,0.30522,0.1499,1,18,1
0.05279,0.16446,1.40138,1,18,0
0.09764,0.39166,45.64892999999999,1,18,1
0.20556,0.25153000000000003,0.59131,1,18,-1
0.09889,0.39075,38.369159999999994,1,18,1
0.94907,1.00041,3.0048899999999996,1,18,-1
0.09208,0.24368,59.798809999999996,1,19,0
0.10697,0.24587,2.8418,1,19,-1
0.10761,0.24491,28.024400000000004,1,19,0
0.07237,0.39311,5.17869,1,19,2
0.07053999999999999,0.62527,0.98682,1,19,4
0.06598,0.62375,0.24658,1,19,3
