TIME(2019/12/18 17:33:08.858),TIMETICK(f=2143482),FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
410.55225,5197311849025,0.16602,0.22359,0.24658000000000002,1,31,-1
410.56885,5197311884856,0.16605,0.22593000000000002,0.26318,1,31,-1
410.58545,5197311920588,0.1636,0.22901999999999997,0.27979,1,31,-1
410.60107,5197311954528,0.16199000000000002,0.23114,0.29541,1,31,-1
410.61768,5197311989292,0.15607000000000001,0.25834,0.29541,0,31,-1
410.63379,5197312024836,0.13705,0.26350999999999997,0.29541,0,31,-1
410.65088,5197312060800,0.13202,0.26266999999999996,0.29541,0,31,-1
410.66699,5197312095111,0.13015,0.26387,0.049319999999999996,1,31,-1
410.68311,5197312130454,0.13116,0.26491,0.06543,1,31,-1
410.69971,5197312166086,0.13239,0.26911999999999997,0.08202999999999999,1,31,-1
410.71631,5197312201684,0.1331,0.27178,0.09863,1,31,-1
410.73242,5197312235364,0.13377,0.27088,0.11475,1,31,-1
410.74951,5197312272171,0.1327,0.26963000000000004,0.13184,1,31,-1
410.76514,5197312306101,0.13176,0.26834,0.14745999999999998,1,31,-1
410.78174,5197312341637,0.13069,0.26639,0.16405999999999998,1,31,-1
410.79834,5197312377443,0.12877,0.26573,0.18066,1,31,-1
410.81494,5197312412604,0.12700999999999998,0.2649,0.19727,1,31,-1
410.83154,5197312447767,0.13067,0.26418,0.21386999999999998,1,31,-1
410.84717,5197312482076,0.13372,0.26366,0.22949,1,31,-1
410.86426,5197312517908,0.13656,0.26366999999999996,0.24658000000000002,1,31,-1
410.88037,5197312552995,0.13824,0.26345999999999997,0.2627,1,31,-1
410.89697,5197312588567,0.14025,0.26349,0.2793,1,31,-1
410.91357,5197312623889,0.14185,0.26294,0.2959,1,31,-1
410.92969,5197312658846,0.14376,0.2625,0.31201,1,31,-1
410.94629,5197312694511,0.14495999999999998,0.26075,0.32861,1,31,-1
410.9624,5197312728833,0.14564000000000002,0.25794,0.34473000000000004,1,31,-1
410.979,5197312764058,0.14623,0.25411999999999996,0.36133000000000004,1,31,-1
410.99512000000004,5197312799298,0.14635,0.24968,0.37744,1,31,-1
411.01172,5197312834787,0.1677,0.22526999999999997,0.37744,0,31,-1
411.02832,5197312869718,0.11272,0.21389,0.37744,0,31,-1
411.04492,5197312905368,0.10353,0.21311,0.37744,0,31,-1
411.06104,5197312940061,0.1022,0.2206,0.049319999999999996,1,31,-1
411.07715,5197312975020,0.10198,0.22987,0.06543,1,31,-1
411.09375,5197313010496,0.10061,0.23414000000000001,0.08202999999999999,1,31,-1
411.11084,5197313046384,0.09897,0.23559000000000002,0.09912,1,31,-1
411.12695,5197313081411,0.09962,0.23504,0.11523,1,31,-1
411.14307,5197313116233,0.09817999999999999,0.23446999999999998,0.13135,1,31,-1
411.15967,5197313151837,0.09586,0.23126,0.14795,1,31,-1
411.17578,5197313186448,0.09392,0.22555999999999998,0.16405999999999998,1,31,-1
411.19237999999996,5197313221605,0.09229,0.22094,0.18066,1,31,-1
411.20898,5197313257259,0.09137,0.21816999999999998,0.19727,1,31,-1
411.2251,5197313291987,0.09172000000000001,0.2175,0.21338000000000001,1,31,-1
411.24219,5197313328032,0.09247999999999999,0.22013000000000002,0.23046999999999998,1,31,-1
411.2583,5197313362645,0.09375,0.22391999999999998,0.24658000000000002,1,31,-1
411.2749,5197313398268,0.09602999999999999,0.22708000000000003,0.26318,1,31,-1
411.29102,5197313433570,0.09671,0.22926,0.2793,1,31,-1
411.30859,5197313470443,0.09679,0.22994,0.29688000000000003,1,31,-1
411.32422,5197313503790,0.09811,0.22994,0.3125,1,31,-1
411.34033,5197313539046,0.10003,0.22880999999999999,0.32861,1,31,-1
411.35693,5197313573940,0.10178,0.22779000000000002,0.34521,1,31,-1
411.37305,5197313608714,0.10328,0.22801,0.36133000000000004,1,31,-1
411.38965,5197313644774,0.10519,0.22874,0.37793000000000004,1,31,-1
411.40674,5197313681078,0.10745,0.23076,0.39502,1,31,-1
411.42236,5197313714660,0.13265,0.25196,0.39502,0,31,-1
411.43896,5197313750223,0.16196,0.2869,0.39502,0,31,-1
411.45557,5197313785500,0.17218,0.29963,0.39502,0,31,-1
411.47217,5197313821399,0.17687999999999998,0.29728000000000004,0.0498,1,31,-1
411.48828,5197313855880,0.17692,0.29465,0.06592,1,31,-1
411.50439,5197313890856,0.17551,0.28881,0.08202999999999999,1,31,-1
411.52344,5197313931020,0.17247,0.28435,0.10107000000000001,1,31,-1
411.5376,5197313961182,0.16772,0.27712,0.11523,1,31,-1
411.5542,5197313997020,0.16355999999999998,0.2703,0.13184,1,31,-1
411.57031,5197314031403,0.16355,0.2647,0.14795,1,31,-1
411.58691,5197314067714,0.16369,0.2608,0.16455,1,31,-1
411.60352,5197314102453,0.16394,0.25786,0.18115,1,31,-1
411.61963,5197314137608,0.16347,0.25523,0.19727,1,31,-1
411.63622999999995,5197314173256,0.16291,0.25169,0.21386999999999998,1,31,-1
411.66895,5197314242782,0.16068,0.24403000000000002,0.24658000000000002,1,31,-1
411.68555,5197314278328,0.16028,0.24128000000000002,0.26318,1,31,-1
411.70215,5197314314724,0.15270999999999998,0.21561,0.26318,0,31,-1
411.71924,5197314350809,0.14841,0.22248,0.26318,0,31,-1
411.73486,5197314384447,0.14811,0.23564000000000002,0.26318,0,31,-1
411.75097999999997,5197314419373,0.14974,0.24681,0.04883,1,31,-1
411.76758,5197314454256,0.15395999999999999,0.26339,0.06543,1,31,-1
411.78418,5197314490196,0.15405,0.26954,0.08202999999999999,1,31,-1
411.80078,5197314525512,0.15282,0.27051,0.09863,1,31,-1
411.81689,5197314560266,0.1499,0.26626,0.11475,1,31,-1
411.8335,5197314596008,0.1491,0.25969000000000003,0.13135,1,31,-1
411.8501,5197314631368,0.14803,0.25334,0.14795,1,31,-1
411.86621,5197314665758,0.15192,0.25145,0.16405999999999998,1,31,-1
411.88281,5197314701339,0.15632000000000001,0.24928000000000003,0.18066,1,31,-1
411.89893,5197314736303,0.16014,0.24771999999999997,0.19677999999999998,1,31,-1
411.91553,5197314771263,0.16372,0.24591,0.21338000000000001,1,31,-1
411.93164,5197314806731,0.16602999999999998,0.24384,0.22949,1,31,-1
411.94824,5197314841898,0.16796,0.2418,0.24609,1,31,-1
411.96436,5197314876616,0.16995,0.23906,0.26221,1,31,-1
411.98145,5197314912515,0.17197,0.23788,0.2793,1,31,-1
411.99756,5197314947415,0.17377,0.2368,0.29541,1,31,-1
412.01416,5197314982680,0.19228,0.21416,0.29541,0,31,-1
412.03076,5197315018400,0.19355,0.19798,0.29541,0,31,-1
412.04688,5197315053493,0.19322,0.18974000000000002,0.29541,0,31,-1
412.06299,5197315088275,0.1931,0.18277000000000002,0.04883,1,31,-1
412.07959,5197315123452,0.19079000000000002,0.17815,0.06543,1,31,-1
412.09619,5197315159302,0.1892,0.17512,0.08202999999999999,1,31,-1
412.1123,5197315193631,0.18796,0.17486,0.09813999999999999,1,31,-1
412.12891,5197315228887,0.18858,0.17882,0.11475,1,31,-1
412.14551,5197315264505,0.18963,0.18367999999999998,0.13135,1,31,-1
412.16211,5197315299806,0.19102,0.19094,0.14795,1,31,-1
412.17871,5197315335867,0.19299000000000002,0.19127,0.16455,1,31,-1
412.19482,5197315369911,0.19464,0.19155,0.18066,1,31,-1
412.21094,5197315405099,0.19633,0.19288,0.19677999999999998,1,31,-1
412.22754,5197315440111,0.19617,0.19448,0.21338000000000001,1,31,-1
412.24365,5197315475303,0.19604000000000002,0.19579000000000002,0.22949,1,31,-1
412.26025,5197315511118,0.19675,0.19659000000000001,0.24609,1,31,-1
412.27686,5197315545882,0.19682,0.19654000000000002,0.2627,1,31,-1
412.29346,5197315581457,0.19672,0.19605999999999998,0.2793,1,31,-1
412.30957,5197315616033,0.19791,0.19539,0.29541,1,31,-1
412.32617,5197315651927,0.19885999999999998,0.19666,0.31201,1,31,-1
412.34229,5197315686910,0.19991,0.19838,0.32813000000000003,1,31,-1
412.35889,5197315722103,0.20096,0.19992000000000001,0.34473000000000004,1,31,-1
412.37549,5197315757610,0.20187,0.20182999999999998,0.36133000000000004,1,31,-1
412.39209,5197315793126,0.20265,0.20342000000000002,0.37793000000000004,1,31,-1
412.4082,5197315827374,0.20365999999999998,0.20446,0.39404,1,31,-1
412.4248,5197315863530,0.20437,0.20418,0.41063999999999995,1,31,-1
