FPOGD,FPOGV,Question,Regions
11.992690000000001,1,1,-1
0.90479,1,1,-1
89.06352000000004,1,1,0
69.15672,1,1,5
11.506840000000002,1,1,0
16.175290000000007,1,2,0
1.03417,1,2,-1
2.03712,1,2,0
0.32861,1,2,-1
6.908190000000001,1,2,0
1.1875,1,2,-1
14.115689999999999,1,2,0
13.15333,1,2,3
0.57031,1,2,4
0.5410200000000001,1,3,-1
6.87012,1,3,1
104.14504000000001,1,3,1
0.19678,1,3,1
7.400869999999999,1,3,-1
15.174800000000001,1,3,3
0.83789,1,3,-1
16.5752,1,3,1
0.44482,1,3,2
1.5957099999999997,1,3,1
0.21387,1,3,-1
0.22998,1,3,0
0.44384999999999997,1,3,-1
1.5083,1,3,1
45.67775,1,3,5
0.79296,1,4,1
1.87451,1,4,-1
42.49803,1,4,0
0.31055,1,4,-1
3.4965899999999994,1,4,2
9.42725,1,4,4
115.88522,1,4,4
0.9419000000000002,1,5,1
0.69043,1,5,2
0.2627,1,5,-1
6.9858199999999995,1,5,1
0.5585899999999999,1,5,-1
13.183120000000002,1,5,2
1.43067,1,6,-1
14.818859999999999,1,6,3
3.80862,1,6,-1
17.26907,1,6,2
4.70701,1,6,2
1.7602499999999999,1,6,1
0.8373999999999999,1,6,0
5.617730000000002,1,6,-1
75.71934000000104,1,7,-1
3.1757799999999996,1,8,2
0.54199,1,9,-1
7.737829999999998,1,9,0
28.801300000000005,1,9,0
2.33691,1,9,-1
2.6465,1,9,-1
10.284690000000001,1,9,0
1.25196,1,9,-1
14.19386,1,9,1
0.70508,1,9,-1
16.42824,1,9,1
23.116210000000002,1,9,3
0.6401399999999999,1,9,3
6.75782,1,9,2
1.9394399999999998,1,9,2
7.446309999999998,1,10,0
0.98681,1,10,0
2.03761,1,10,-1
42.25980999999999,1,10,0
25.66209999999999,1,10,1
48.294940000000004,1,10,2
0.69238,1,11,0
0.6914100000000001,1,11,-1
2.0967000000000002,1,11,1
7.908179999999999,1,11,-1
17.01515,1,11,0
48.84130999999999,1,11,0
6.83156,1,11,2
3.57227,1,11,2
0.29492,1,11,-1
2.07279,1,11,2
0.63135,1,11,2
2.88476,1,11,3
2.0415,1,11,1
0.42674999999999996,1,11,2
1.6411299999999998,1,11,1
6.4042900000000005,1,11,2
30.24654000000001,1,12,0
0.43946,1,12,2
0.24414,1,12,-1
1.4682600000000001,1,12,1
8.833490000000001,1,12,2
0.85498,1,12,-1
25.134270000000008,1,12,1
0.59422,1,12,1
1.7817599999999996,1,12,4
2.3965100000000006,1,12,3
0.34765,1,12,2
0.8916000000000002,1,12,1
3.865760000000001,1,12,-1
4.17579,1,13,-1
11.078169999999998,1,13,0
24.569830000000003,1,13,1
6.042490000000002,1,13,2
20.279320000000006,1,13,5
1.48192,1,13,-1
0.5703199999999999,1,14,0
0.31006,1,14,-1
0.32617,1,14,0
14.258779999999998,1,14,-1
2.2593100000000006,1,14,-1
1.28808,1,14,0
2.0864399999999996,1,14,1
6.047370000000001,1,14,-1
0.29932,1,15,-1
14.395999999999997,1,15,1
4.13771,1,15,2
11.861320000000001,1,15,3
0.62696,1,16,-1
21.66945000000001,1,16,1
0.21289,1,16,3
0.22949,1,16,-1
8.641599999999999,1,16,3
0.19776000000000002,1,16,3
0.39356,1,16,5
0.11475,1,16,5
0.29492,1,16,-1
0.2793,1,16,5
7.958539999999997,1,16,-1
5.25879,1,16,1
2.42726,1,16,4
2.41897,1,16,1
1.8300800000000002,1,17,-1
0.2793,1,17,0
0.60791,1,17,-1
2.20311,1,17,0
18.14745,1,17,0
10.5581,1,17,3
3.40283,1,18,1
1.9243000000000001,1,18,-1
80.81937999999998,1,18,0
2.87355,1,18,-1
0.1333,1,18,2
0.1499,1,18,1
1.40138,1,18,0
45.64892999999999,1,18,1
0.59131,1,18,-1
38.369159999999994,1,18,1
3.0048899999999996,1,18,-1
59.798809999999996,1,19,0
2.8418,1,19,-1
28.024400000000004,1,19,0
5.17869,1,19,2
0.98682,1,19,4
0.24658,1,19,3
6.079589999999999,1,19,4
1.6083899999999998,1,20,-1
124.91165000000004,1,20,4
6.4341,1,21,0
18.691409999999998,1,21,0
0.41113,1,21,-1
57.10113000000002,1,21,0
31.85453,1,21,2
2.9111300000000004,1,21,3
0.34765,1,21,-1
2.9902399999999996,1,21,1
0.68897,1,21,-1
45.922880000000006,1,21,1
1.21582,1,21,1
0.3457,1,21,-1
1.97314,1,21,2
11.243170000000001,1,21,1
1.6279299999999999,1,21,5
1.67824,1,21,-1
1.4135900000000001,1,21,-1
1.38379,1,21,2
1.1308699999999998,1,21,5
6.10402,1,21,4
0.39356,1,21,5
0.19776000000000002,1,21,2
0.11572,1,21,3
0.1001,1,21,2
1.18702,1,21,2
0.29247999999999996,1,21,2
27.726539999999996,1,21,1
0.46094,1,21,-1
11.741700000000002,1,21,-1
2.20263,1,22,-1
10.59962,1,22,2
0.8378899999999999,1,22,-1
5.27394,1,22,1
0.7612200000000001,1,22,2
95.80277000000002,1,22,1
0.6250100000000001,1,22,3
0.8286,1,22,1
1.81251,1,22,1
0.26416,1,23,2
0.2793,1,23,-1
2.0039000000000002,1,23,1
0.65771,1,23,-1
4.859859999999999,1,23,0
4.28614,1,23,1
1.6757800000000003,1,23,-1
0.5966799999999999,1,23,1
0.24609,1,23,-1
15.021500000000001,1,23,2
12.653800000000002,1,23,2
82.73690000000002,1,23,2
0.11523,1,24,0
0.89306,1,24,0
10.248059999999999,1,24,-1
24.2969,1,24,0
0.75537,1,24,-1
19.953139999999998,1,24,2
2.0859299999999994,1,24,2
12.080070000000001,1,24,1
7.77147,1,24,3
16.08498,1,24,5
0.8042,1,25,-1
51.28714,1,25,0
1.3286099999999998,1,25,2
0.22998,1,25,-1
2.80714,1,25,1
0.39453,1,25,-1
0.8388599999999999,1,25,2
0.44385,1,25,-1
2.46386,1,25,1
1.10058,1,25,-1
1.77393,1,25,2
1.2656200000000002,1,25,-1
110.67340000000004,1,25,1
0.7026600000000001,1,25,2
60.77881,1,25,4
0.3833,1,26,-1
0.34473,1,26,0
12.858410000000003,1,26,0
31.62061,1,26,1
51.068850000000005,1,26,3
1.44678,1,27,1
14.287620000000002,1,27,4
5.614259999999999,1,27,0
1.33301,1,28,-1
22.038549999999987,1,28,0
2.9228700000000005,1,28,2
0.49266999999999994,1,28,1
8.06446,1,28,2
0.6401299999999999,1,29,-1
0.34471999999999997,1,29,0
1.13379,1,29,-1
0.57519,1,29,0
0.54296,1,29,-1
0.93701,1,29,0
0.34473000000000004,1,29,-1
10.35109,1,29,2
0.68994,1,29,-1
107.74076000000002,1,29,1
48.811520000000016,1,29,3
0.8203199999999999,1,29,-1
13.315930000000002,1,30,-1
4.88721,1,30,0
0.9365300000000001,1,30,-1
4.3916,1,30,2
0.34424,1,30,1
1.9038199999999998,1,30,2
3.0004899999999997,1,30,2
1.25293,1,31,-1
1.2993,1,31,0
1.4438499999999999,1,31,-1
16.385270000000002,1,31,0
2.2372900000000002,1,31,0
3.67136,1,31,0
1.37744,1,31,-1
0.23047,1,31,-1
0.49804,1,31,1
9.537119999999996,1,31,0
4.174860000000001,1,32,-1
2.33691,1,32,-1
60.663540000000054,1,32,0
0.21386,1,32,-1
6.972150000000001,1,32,0
0.92041,1,32,1
5.1919200000000005,1,32,2
0.21387,1,32,-1
7.204069999999999,1,32,3
0.2959,1,32,1
0.9682700000000001,1,32,2
0.29394,1,33,-1
15.642610000000005,1,33,0
60.665530000000004,1,33,-1
0.21338,1,33,-1
37.09375000000001,1,33,2
4.56787,1,33,1
1.18311,1,33,-1
21.065900000000003,1,33,2
0.37696,1,33,-1
5.835460000000001,1,33,1
5.55321,1,33,-1
2.6875,1,33,1
0.55713,1,33,-1
2.34472,1,33,1
2.8882000000000003,1,33,1
1.1796900000000001,1,33,-1
17.20654,1,33,2
2.33496,1,33,-1
1.9248,1,33,1
0.67432,1,33,-1
13.972660000000001,1,33,1
0.96973,1,33,-1
1.80811,1,33,3
0.2627,1,33,-1
5.40527,1,33,2
0.50879,1,33,-1
5.495589999999999,1,33,3
7.691929999999999,1,33,4
10.829610000000002,1,33,2
