TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.0,5185103292678,0.34773000000000004,0.04136,0.0,1,0,-1
0.01612,5185103327250,0.3481,0.03458,0.01611,1,0,-1
0.03271,5185103362819,0.34786999999999996,0.02953,0.0327,1,0,-1
0.04945,5185103398674,0.34797,0.027589999999999996,0.04943,1,0,-1
0.06557,5185103433232,0.35017,0.033389999999999996,0.06555,1,0,-1
0.08492000000000001,5185103474701,0.35184,0.039560000000000005,0.0849,1,0,-1
0.09862,5185103504074,0.35352,0.04678,0.09861,1,0,-1
0.11515,5185103539492,0.35517,0.054439999999999995,0.11513,1,0,-1
0.13142,5185103574413,0.35622,0.05925,0.13142,1,0,-1
0.14783,5185103609550,0.35702,0.06269,0.14781,1,0,-1
0.16399,5185103644196,0.35774,0.06883,0.16397,1,0,-1
0.18053,5185103679642,0.35799000000000003,0.07159,0.18051,1,0,0
0.19691,5185103714778,0.35815,0.07368,0.1969,1,0,0
0.21366999999999997,5185103750686,0.35764,0.07608,0.21366,1,0,0
0.23009000000000002,5185103785872,0.36509,0.11060999999999999,0.21366,0,0,0
0.24641,5185103820890,0.36612,0.10832,0.21366,0,0,0
0.26284,5185103856074,0.37028,0.10203,0.21366,0,0,0
0.27914,5185103891018,0.37048000000000003,0.09802000000000001,0.04905,1,0,0
0.29578000000000004,5185103926714,0.37124,0.10017000000000001,0.0657,1,0,0
0.31226,5185103962039,0.36633000000000004,0.13530999999999999,0.08217999999999999,1,0,0
0.32888,5185103997620,0.36456,0.1626,0.09879,1,0,0
0.34494,5185104032045,0.3636,0.18500999999999998,0.11485,1,0,0
0.36124,5185104067002,0.3641,0.20242000000000002,0.13115,1,0,0
0.37761,5185104102098,0.36403,0.2167,0.14752,1,0,0
0.39434,5185104137932,0.36341999999999997,0.2253,0.16425,1,0,0
0.41126999999999997,5185104174231,0.36272,0.23301999999999998,0.18118,1,0,0
0.42707,5185104208113,0.35979,0.23619,0.19698,1,0,0
0.44333,5185104242952,0.35719,0.23855,0.21324,1,0,0
0.45975,5185104278175,0.35238,0.27666,0.21324,0,0,-1
0.47644,5185104313938,0.34619,0.29417,0.21324,0,0,1
0.49268999999999996,5185104348758,0.34412,0.2996,0.21324,0,0,1
0.50922,5185104384212,0.34215,0.2952,0.04947,1,0,1
0.52584,5185104419829,0.34067,0.28359,0.06609,1,0,-1
0.54192,5185104454312,0.33868000000000004,0.27032,0.08217999999999999,1,0,-1
0.55858,5185104489988,0.33437,0.263,0.09882,1,0,-1
0.5751,5185104525434,0.33071999999999996,0.25743,0.11535999999999999,1,0,-1
0.59129,5185104560099,0.32824000000000003,0.25493000000000005,0.13153,1,0,-1
0.60773,5185104595351,0.3268,0.25046,0.14797000000000002,1,0,-1
0.6241300000000001,5185104630499,0.32764,0.25087,0.16438,1,0,-1
0.64043,5185104665472,0.32859,0.25258,0.18069000000000002,1,0,-1
0.65794,5185104702976,0.32948,0.25171,0.19819,1,0,-1
0.6734,5185104736102,0.33198,0.2502,0.21364,1,0,-1
0.68975,5185104771153,0.33397,0.24778000000000003,0.23,1,0,-1
0.70631,5185104806684,0.33428,0.24636999999999998,0.24656999999999998,1,0,-1
0.72295,5185104842337,0.33371999999999996,0.24295999999999998,0.2632,1,0,0
0.73935,5185104877473,0.33329000000000003,0.24028000000000002,0.27959,1,0,0
0.75541,5185104911890,0.33299,0.23949,0.29565,1,0,0
