TIME(2019/12/19 14:41:04.501),TIMETICK(f=2143482),FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
170.70981,5359880199829,0.1024,0.45292,0.27928000000000003,0,19,-1
170.72595,5359880234402,0.10205,0.45521999999999996,0.27928000000000003,0,19,-1
170.74255,5359880270001,0.101,0.4506,0.049510000000000005,1,19,-1
170.75894,5359880305119,0.09953,0.44615,0.0659,1,19,-1
170.77563,5359880340887,0.09812,0.44173,0.0826,1,19,-1
170.79183999999998,5359880375628,0.0955,0.44235,0.0988,1,19,-1
170.8082,5359880410708,0.09154,0.44466000000000006,0.11515999999999998,1,19,-1
170.82477,5359880446248,0.08875,0.4473,0.13174,1,19,-1
170.84094,5359880480873,0.08809,0.44628,0.1479,1,19,-1
170.85751000000002,5359880516438,0.08893999999999999,0.44596,0.16449,1,19,-1
170.8746,5359880553022,0.08972000000000001,0.44606999999999997,0.18156,1,19,-1
170.89016999999998,5359880586400,0.08924,0.44852,0.19713,1,19,-1
170.90691999999999,5359880622295,0.08989,0.44966999999999996,0.21388000000000001,1,19,-1
170.92337,5359880657553,0.09063,0.45126000000000005,0.23033,1,19,-1
170.93939,5359880691918,0.09124,0.45303000000000004,0.24635,1,19,-1
170.95593,5359880727367,0.09174,0.45368,0.26289,1,19,-1
170.97269,5359880763260,0.092,0.45357,0.27965,1,19,-1
170.99091,5359880802320,0.09009,0.45313000000000003,0.29786999999999997,1,19,-1
171.00522,5359880833052,0.08905,0.45311999999999997,0.31219,1,19,-1
171.02161,5359880868171,0.08777,0.45216000000000006,0.32858000000000004,1,19,-1
171.03824,5359880903810,0.08673,0.44982,0.34521,1,19,-1
171.05501999999998,5359880939744,0.0854,0.45006999999999997,0.36198,1,19,-1
171.07129,5359880974633,0.08436,0.45075,0.37825,1,19,-1
171.08749,5359881009392,0.08292000000000001,0.45006999999999997,0.39447,1,19,-1
171.10381999999998,5359881044368,0.08173,0.44971000000000005,0.41078000000000003,1,19,-1
171.12027,5359881079635,0.08073,0.44966999999999996,0.42725,1,19,-1
171.13663,5359881114709,0.07975,0.44916999999999996,0.4436,1,19,-1
171.15341,5359881150641,0.0793,0.44982,0.46037,1,19,-1
171.16949,5359881185124,0.07887999999999999,0.45042,0.47646000000000005,1,19,-1
171.18625,5359881221070,0.07874,0.45038,0.49323,1,19,-1
171.20266999999998,5359881256231,0.07842,0.45003999999999994,0.50963,1,19,-1
171.21899,5359881291255,0.07814,0.44987,0.5259699999999999,1,19,-1
171.23538,5359881326358,0.07778,0.44974,0.5423399999999999,1,19,-1
171.25198,5359881361929,0.07776,0.4499,0.55894,1,19,-1
171.26843,5359881397204,0.07781,0.45028999999999997,0.57539,1,19,-1
171.28476,5359881432241,0.07818,0.45072,0.5917399999999999,1,19,-1
171.30103,5359881467089,0.07876,0.45115,0.608,1,19,-1
171.319,5359881505614,0.07923,0.45121999999999995,0.62598,1,19,-1
171.33368000000002,5359881537083,0.07904,0.45063000000000003,0.64066,1,19,-1
171.35056,5359881573261,0.07865,0.44948999999999995,0.6575300000000001,1,19,-1
171.36694,5359881608402,0.07821,0.44819,0.67392,1,19,-1
171.38326999999998,5359881643344,0.07799,0.44669,0.69023,1,19,-1
171.39972,5359881678614,0.0778,0.44606,0.70668,1,19,-1
171.41595,5359881713437,0.0777,0.44573999999999997,0.7229300000000001,1,19,-1
171.43233999999998,5359881748527,0.07785,0.44622,0.7393,1,19,-1
171.44907,5359881784430,0.07757,0.44761000000000006,0.7560399999999999,1,19,-1
171.46555,5359881819749,0.07728,0.44888,0.77252,1,19,-1
171.48178000000001,5359881854535,0.07654,0.45128999999999997,0.78876,1,19,-1
171.49808000000002,5359881889454,0.07576000000000001,0.45231000000000005,0.80504,1,19,-1
171.51483000000002,5359881925339,0.07491,0.45315,0.8217899999999999,1,19,-1
171.5311,5359881960223,0.07402,0.45483999999999997,0.83806,1,19,-1
171.54738999999998,5359881995142,0.07288,0.45663000000000004,0.85435,1,19,-1
171.56396,5359882030713,0.062329999999999997,0.48625,0.85435,0,19,-1
171.58043999999998,5359882065984,0.05014,0.49893000000000004,0.85435,0,19,-1
171.59659,5359882100608,0.045860000000000005,0.50111,0.85435,0,19,-1
171.61307,5359882135929,0.04523,0.50626,0.049089999999999995,1,19,-1
171.62949,5359882171129,0.050910000000000004,0.50579,0.06552000000000001,1,19,-1
171.64691000000002,5359882208504,0.05289,0.51102,0.08295,1,19,-1
171.66269,5359882242266,0.05445,0.51542,0.09871,1,19,-1
171.67886000000001,5359882276999,0.05382000000000001,0.51381,0.1149,1,19,-1
171.69558999999998,5359882312789,0.053520000000000005,0.51585,0.13161,1,19,-1
171.71185,5359882347674,0.053360000000000005,0.5173,0.14787,1,19,-1
171.72797,5359882382201,0.054920000000000004,0.51804,0.16399,1,19,-1
171.74454,5359882417759,0.05649,0.51748,0.18057,1,19,-1
171.76266,5359882456575,0.05745,0.51607,0.19868,1,19,-1
171.77728000000002,5359882487951,0.05775,0.5264300000000001,0.21331999999999998,1,19,-1
171.79404,5359882523853,0.057929999999999995,0.53173,0.23006999999999997,1,19,-1
171.81058000000002,5359882559276,0.05814,0.5365,0.2466,1,19,-1
171.82686999999999,5359882594221,0.05906,0.5426,0.26289,1,19,-1
171.84311,5359882629006,0.0596,0.5495399999999999,0.27913000000000004,1,19,-1
171.85974,5359882664696,0.060079999999999995,0.55575,0.29578000000000004,1,19,-1
171.87701,5359882701719,0.06445,0.589,0.29578000000000004,0,19,-1
171.8924,5359882734660,0.06781000000000001,0.61634,0.29578000000000004,0,19,-1
171.90909,5359882770466,0.06892999999999999,0.62545,0.29578000000000004,0,19,-1
171.92542,5359882805440,0.07017000000000001,0.62903,0.048389999999999996,1,19,-1
171.94171,5359882840383,0.0684,0.62783,0.0647,1,19,-1
171.95877,5359882876941,0.06722,0.6270399999999999,0.08174,1,19,-1
171.97467,5359882911003,0.06592999999999999,0.62578,0.09764,1,19,-1
171.99108999999999,5359882946208,0.06604,0.62742,0.11406,1,19,-1
172.00751,5359882981382,0.066,0.6281800000000001,0.13047999999999998,1,19,-1
172.02402,5359883016792,0.06571,0.60421,0.14699,1,19,-1
172.04028,5359883051672,0.06427000000000001,0.57852,0.16327,1,19,-1
172.05685,5359883087195,0.063,0.5571699999999999,0.17984,1,19,-1
172.07346,5359883122786,0.060289999999999996,0.5421100000000001,0.19644,1,19,-1
172.08975,5359883157685,0.06118,0.53092,0.21272,1,19,-1
172.10611,5359883192775,0.06081,0.49703,0.21272,0,19,-1
172.1225,5359883227856,0.07267,0.45024,0.21272,0,19,-1
172.13881999999998,5359883262908,0.07194,0.43391,0.21272,0,19,-1
172.15555,5359883298700,0.07174,0.42673,0.04942,1,19,-1
172.17184,5359883333661,0.06896000000000001,0.4301,0.06572,1,19,-1
172.18842,5359883369169,0.06836,0.43091999999999997,0.08229,1,19,-1
172.20612,5359883407105,0.06835,0.43281000000000003,0.09999,1,19,-1
172.22101,5359883439066,0.07044,0.43338000000000004,0.1149,1,19,-1
172.23764,5359883474665,0.06957999999999999,0.43072,0.13152,1,19,-1
172.25406,5359883509862,0.06879,0.42804,0.14793,1,19,-1
172.27045,5359883545004,0.06892000000000001,0.42528,0.16432,1,19,-1
172.28693,5359883580360,0.06952,0.42383000000000004,0.18082,1,19,-1
172.30334,5359883615528,0.07006,0.42286,0.19722,1,19,-1
172.31961,5359883650377,0.07039,0.42613,0.21349,1,19,-1
172.33603,5359883685558,0.0715,0.43301999999999996,0.2299,1,19,-1
172.35269,5359883721321,0.07265,0.43956999999999996,0.24658000000000002,1,19,-1
172.36876999999998,5359883755810,0.0743,0.44553000000000004,0.26266,1,19,-1
