FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.02142,0.09567,2.4550899999999998,1,1,0
0.10112,0.07028,0.57618,1,1,0
0.09819,0.06921000000000001,0.31299,1,1,-1
0.09025,0.07703,1.02245,1,1,0
0.01207,0.41795,0.9926699999999999,1,1,2
0.00987,0.42709,0.40918,1,1,-1
0.0107,0.42653,0.74414,1,1,2
0.0098,0.41579,1.56006,1,1,-1
0.01058,0.40927,5.36085,1,1,2
0.042010000000000006,0.38517,3.97805,1,1,1
0.01244,0.55808,2.43262,1,1,3
0.00972,0.53587,2.09326,1,1,-1
0.008320000000000001,0.51607,3.6665,1,1,-1
0.04123,0.62144,0.10938,1,1,3
0.03924,0.62697,1.10156,1,1,4
0.02452,0.62421,0.9399500000000001,1,1,3
0.01952,0.6268699999999999,9.25345,1,1,4
0.01719,0.62459,2.6025300000000002,1,1,3
0.02427,0.62979,3.7749200000000003,1,1,4
0.03117,0.62455,2.98877,1,1,3
0.03173,0.62549,1.5253899999999998,1,1,4
0.03029,0.6245,14.605440000000002,1,1,3
0.01043,0.50347,0.94726,1,1,2
0.00959,0.50195,25.167990000000003,1,1,-1
0.00956,0.32716,0.39697999999999994,1,1,-1
0.03302,0.33084,0.50928,1,1,1
0.17359000000000002,0.41598,0.41308,1,1,2
0.01961,0.08885,12.01854,1,2,-1
0.01353,0.2957,4.085440000000001,1,2,1
0.00989,0.2919,0.31152,1,2,-1
0.01168,0.29742,1.08497,1,2,1
0.00937,0.3028,13.977560000000002,1,2,-1
0.016569999999999998,0.40725,0.69872,1,2,2
0.00732,0.40827,5.91943,1,2,-1
0.01063,0.4034,18.1621,1,2,2
0.00801,0.59729,1.36719,1,2,-1
0.01118,0.59978,4.44189,1,2,3
0.03493,0.62454,6.973190000000001,1,2,3
0.01789,0.51247,0.6621,1,2,3
0.01939,0.5078,0.18018,1,2,2
0.01806,0.50936,0.64747,1,2,3
0.01398,0.50693,1.08253,1,2,2
0.016909999999999998,0.51002,1.7241300000000002,1,2,3
0.85025,0.79614,1.03271,1,2,-1
0.00715,0.41708,2.6650399999999994,1,3,-1
0.01054,0.41288,2.506360000000001,1,3,2
0.01037,0.40196,1.08301,1,3,-1
0.0113,0.4059,14.228019999999999,1,3,2
0.00732,0.52337,8.171370000000001,1,3,-1
0.01192,0.5264300000000001,4.087909999999999,1,3,3
0.02777,0.62208,1.0854599999999999,1,3,3
0.02395,0.6257699999999999,1.02197,1,3,4
0.02408,0.6239899999999999,3.40237,1,3,3
0.0267,0.62535,5.61524,1,3,4
0.05288,0.62408,3.1787,1,3,3
0.04058,0.62513,0.73535,1,3,4
0.04098,0.62483,2.6137699999999997,1,3,3
0.05003,0.6251800000000001,0.51221,1,3,4
0.05058,0.62422,4.6733400000000005,1,3,3
0.05488,0.62535,0.67188,1,3,4
0.05498,0.624,13.045899999999998,1,3,3
0.01053,0.28556,0.90283,1,3,1
0.01589,0.28515,10.88281,1,3,-1
0.02551,0.24383,0.47364,1,4,0
0.02704,0.24584,0.5454100000000001,1,4,-1
0.027610000000000003,0.24414,2.72314,1,4,0
0.02118,0.08787,6.9350700000000005,1,4,0
0.02888,0.27379000000000003,1.3471600000000001,1,4,-1
0.04497,0.28539000000000003,0.22656,1,4,1
0.0473,0.28342,23.437490000000004,1,4,-1
0.013030000000000002,0.59234,7.03027,1,4,3
0.0072099999999999985,0.53214,2.53711,1,4,-1
0.05405,0.07556,2.6523499999999998,1,4,0
0.02019,0.07914,8.91601,1,5,-1
0.02149,0.095,5.98878,1,5,0
0.13875,0.06967999999999999,12.603500000000002,1,5,0
0.14986,0.06682,2.4775199999999997,1,5,-1
0.18205,0.07307000000000001,0.25146999999999997,1,5,0
0.18204,0.06817999999999999,0.75293,1,5,-1
0.19261,0.07037,2.70752,1,5,0
0.24732,0.07052,3.00536,1,5,0
0.25442,0.06749,4.4013599999999995,1,5,-1
0.31413,0.06712,2.62646,1,5,-1
0.36349,0.06987,1.7407299999999999,1,5,0
0.35393,0.06932,1.1596600000000001,1,5,-1
0.01508,0.3951,0.35936999999999997,1,5,2
0.01768,0.39063,0.44727,1,5,1
0.01903,0.39592,9.81837,1,5,2
0.02008,0.5161600000000001,10.844240000000001,1,5,3
0.06085,0.51005,6.71241,1,5,3
0.18244,0.6378699999999999,0.19628,1,5,4
0.0313,0.07009,2.7011700000000003,1,5,0
0.02052,0.0736,11.83695,1,6,-1
0.01274,0.43907,14.050760000000004,1,6,2
0.02844,0.39492,3.8144599999999986,1,6,2
0.01909,0.39247,0.2168,1,6,-1
0.01738,0.38922,1.02246,1,6,1
0.01057,0.38571,3.25927,1,6,1
0.00953,0.38453,11.28954,1,6,-1
0.006370000000000001,0.5098199999999999,7.299810000000001,1,6,-1
0.01262,0.61892,0.18946000000000002,1,6,3
0.02017,0.6289,4.21291,1,6,4
0.03928,0.06511,3.8173799999999996,1,7,-1
0.23338000000000006,0.07424,1.03758,1,7,0
0.00976,0.29272,10.691910000000002,1,7,-1
0.00971,0.47969,1.9546,1,7,-1
0.01103,0.5028699999999999,0.34473000000000004,1,7,2
0.01294,0.55514,0.68945,1,7,3
0.0096,0.5494399999999999,1.8212800000000002,1,7,-1
0.03129,0.52346,1.5761699999999998,1,7,3
0.01072,0.60839,0.80714,1,7,3
0.02291,0.6299,3.10888,1,7,4
0.01926,0.6218199999999999,0.50049,1,7,3
0.00983,0.59445,1.1372,1,7,-1
0.01654,0.07942,7.119640000000001,1,8,-1
0.01043,0.32964,1.04102,1,8,1
0.00986,0.33503,1.61523,1,8,-1
0.01091,0.35032,1.36328,1,8,1
0.00997,0.56382,2.55372,1,8,-1
0.0112,0.58253,1.02344,1,8,3
0.02183,0.61952,0.52881,1,8,3
0.01363,0.5038100000000001,0.36424999999999996,1,8,2
0.02783,0.28724,0.63378,1,8,1
0.05694,0.28811,1.44045,1,9,1
0.01806,0.39227,0.25782,1,9,-1
0.01128,0.39484,0.12012,1,9,2
0.01349,0.39213,0.64795,1,9,-1
0.01087,0.39753,0.20166,1,9,2
0.00923,0.3984,0.45459,1,9,-1
0.01131,0.40023,12.733890000000004,1,9,2
0.01147,0.40818,0.45655,1,9,2
0.00962,0.39404,0.71045,1,9,-1
0.01122,0.39417,8.976079999999998,1,9,2
0.02848,0.5031100000000001,1.3510699999999998,1,9,2
0.02625,0.5097,3.0107600000000003,1,9,3
0.23754,0.07422000000000001,3.3037199999999998,1,10,0
0.23408,0.07022,0.29688000000000003,1,10,0
0.23391,0.06905,2.13232,1,10,-1
0.2147,0.0743,1.23339,1,10,0
0.00765,0.31084,1.13915,1,10,-1
0.01093,0.30609000000000003,0.24658,1,10,1
0.01031,0.30663,18.35744999999999,1,10,-1
0.04606,0.29208,0.14209,1,10,1
0.04098,0.28489000000000003,23.44481999999999,1,10,-1
0.059000000000000004,0.28752,1.3549800000000003,1,10,1
0.03098,0.06727999999999999,0.36133000000000004,1,10,-1
0.02692,0.07146,9.256369999999999,1,10,0
0.08644,0.24872,0.37744,1,10,-1
0.02086,0.51145,2.57862,1,10,3
0.03844,0.6259600000000001,6.18749,1,10,4
0.04102,0.62471,3.8559699999999997,1,10,3
0.08306000000000001,0.62954,1.70313,1,10,4
