TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.0,4812680766966,0.32811,0.00251,0.0,1,0,-1
0.02051,4812680810682,0.32866999999999996,0.00098,0.02051,1,0,-1
0.03467,4812680841502,0.32858000000000004,-0.00367,0.03467,1,0,-1
0.05078,4812680876358,0.32811,-0.00928,0.05078,1,0,-1
0.06934,4812680915445,0.32699,-0.01265,0.06934,1,0,-1
0.09131,4812680963019,0.32583,-0.014159999999999999,0.09131,1,0,-1
0.09863,4812680978722,0.32483,-0.01541,0.09863,1,0,-1
0.11621,4812681015942,0.32361999999999996,-0.01629,0.11621,1,0,-1
0.13135,4812681049207,0.32191,-0.01806,0.13135,1,0,-1
0.15283,4812681094804,0.32039,-0.01964,0.15283,1,0,-1
0.16602,4812681123255,0.32101,-0.022959999999999998,0.16602,1,0,-1
0.18066,4812681154547,0.32139,-0.02471,0.18066,1,0,-1
0.20215,4812681200907,0.32185,-0.02559,0.20215,1,0,-1
0.21533000000000002,4812681229135,0.32209,-0.02585,0.21533000000000002,1,0,-1
0.23242,4812681265461,0.32161999999999996,-0.025169999999999998,0.23242,1,0,-1
0.24658000000000002,4812681295551,0.32119000000000003,-0.02455,0.24658000000000002,1,0,-1
0.26465,4812681334461,0.32072,-0.0249,0.26465,1,0,-1
0.27979,4812681366459,0.32031,-0.02456,0.27978000000000003,1,0,-1
0.30469,4812681420340,0.31993,-0.02452,0.30469,1,0,-1
0.31640999999999997,4812681445279,0.3144,-0.00471,0.31640999999999997,1,0,-1
0.33252,4812681479445,0.28997,0.08183,0.31640999999999997,0,0,0
0.34521,4812681507596,0.21723,0.44133999999999995,0.31640999999999997,0,0,2
0.36328,4812681546280,0.22415,0.6282300000000001,0.31640999999999997,0,0,4
0.37988,4812681581899,0.20714000000000002,0.93224,0.31640999999999997,0,0,-1
0.39648,4812681616960,0.22303,0.96305,0.31640999999999997,0,0,-1
0.4248,4812681677984,0.22036999999999998,0.9818,0.31640999999999997,0,0,-1
0.43359,4812681696881,0.22423,0.98729,0.05371,1,0,-1
0.44433999999999996,4812681719509,0.22663000000000003,0.9908899999999999,0.06445,1,0,-1
0.4624,4812681758839,0.23114,0.9737299999999999,0.08252000000000001,1,0,-1
0.479,4812681793866,0.23510999999999999,0.9606299999999999,0.09912,1,0,-1
0.49316000000000004,4812681823968,0.23847,0.9514299999999999,0.11327999999999999,1,0,-1
0.50879,4812681858260,0.24488000000000001,0.9489299999999999,0.12891,1,0,-1
0.52588,4812681894108,0.24916999999999997,0.9458799999999999,0.146,1,0,-1
0.5459,4812681937083,0.25244,0.9429799999999999,0.16602,1,0,-1
0.56689,4812681982152,0.25653000000000004,0.9410700000000001,0.18700999999999998,1,0,-1
0.5776399999999999,4812682005372,0.25811999999999996,0.93719,0.19775,1,0,-1
0.59668,4812682046513,0.25928,0.9334,0.2168,1,0,-1
0.60742,4812682069429,0.25861,0.9317200000000001,0.22754000000000002,1,0,-1
0.62549,4812682108320,0.25961999999999996,0.92884,0.24561,1,0,-1
0.64453,4812682148660,0.27464,0.89969,0.24561,0,0,-1
0.66357,4812682189927,0.27649,0.90192,0.24561,0,0,-1
