TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.0,4815508391696,0.0,0.0,0.0,0,0,-1
0.01709,4815508428288,0.0,0.0,0.0,0,0,-1
0.03369,4815508463460,0.0,0.0,0.0,0,0,-1
0.05225,4815508503770,0.0,0.0,0.0,0,0,-1
0.06592,4815508532307,0.0,0.0,0.0,0,0,-1
0.08252000000000001,4815508568757,0.0,0.0,0.0,0,0,-1
0.09766,4815508600620,0.0,0.0,0.0,0,0,-1
0.11475,4815508637621,0.0,0.0,0.0,0,0,-1
0.1333,4815508676902,0.38515,0.14223,0.0,0,0,0
0.15869,4815508731356,0.38786,0.14966,0.0,0,0,0
0.16357,4815508742192,0.38853000000000004,0.14891,0.0,0,0,0
0.18311,4815508783755,0.39016999999999996,0.14382999999999999,0.0498,1,0,0
0.19482,4815508809398,0.39269,0.13759000000000002,0.061520000000000005,1,0,0
0.21533000000000002,4815508852916,0.39436,0.13342,0.08202999999999999,1,0,0
0.22705,4815508878535,0.39318000000000003,0.13346,0.09375,1,0,0
0.24414,4815508915018,0.39486,0.13712,0.11084000000000001,1,0,0
0.26807,4815508966294,0.39616,0.13932999999999998,0.13477,1,0,0
0.27637,4815508983902,0.396,0.13608,0.14307,1,0,0
0.29491999999999996,4815509023192,0.39552,0.13001,0.16162,1,0,0
0.31006,4815509055611,0.39495,0.12269000000000001,0.17676,1,0,0
0.32568,4815509089813,0.39328,0.11925999999999999,0.19238,1,0,0
0.34326,4815509127730,0.39071,0.11484000000000001,0.20995999999999998,1,0,0
0.35889,4815509160909,0.38853000000000004,0.11137000000000001,0.22559,1,0,0
0.38574,4815509218372,0.38756,0.11001,0.25244,1,0,0
0.39307,4815509234155,0.38661999999999996,0.10949,0.25977,1,0,0
0.41553,4815509282547,0.38583,0.10955,0.28223000000000004,1,0,0
0.42432,4815509301125,0.38465,0.11083,0.29102,1,0,0
0.44092,4815509336535,0.38335,0.11220999999999999,0.30762,1,0,0
0.45898,4815509374932,0.38219000000000003,0.11373,0.32568,1,0,0
0.47363,4815509406634,0.38226,0.11435,0.34033,1,0,0
0.49023,4815509442403,0.38266999999999995,0.11572,0.35693,1,0,0
0.5141600000000001,4815509494130,0.38306999999999997,0.11719,0.38086,1,0,0
0.52441,4815509515586,0.38301999999999997,0.11657999999999999,0.39111,1,0,0
0.54346,4815509556930,0.38332,0.11654,0.41016,1,0,0
0.5566399999999999,4815509585114,0.3836,0.11667999999999999,0.42333999999999994,1,0,0
0.57324,4815509620481,0.38353000000000004,0.11669000000000002,0.43993999999999994,1,0,0
0.59033,4815509656705,0.38276,0.11827,0.45703,1,0,0
0.6137699999999999,4815509707337,0.38203000000000004,0.11980999999999999,0.48047,1,0,0
0.62158,4815509724362,0.38144,0.12065,0.48828,1,0,0
0.64453,4815509773526,0.38095999999999997,0.12082000000000001,0.5112300000000001,1,0,0
0.65771,4815509801348,0.38049,0.12068,0.52441,1,0,0
0.6709,4815509829526,0.38034,0.12088,0.5376,1,0,0
0.69092,4815509872522,0.37968,0.12155999999999999,0.55762,1,0,0
0.70605,4815509905012,0.37906,0.1222,0.57275,1,0,0
0.72021,4815509935307,0.37898000000000004,0.12354000000000001,0.58691,1,0,0
0.73828,4815509973712,0.3789,0.12467,0.6049800000000001,1,0,0
0.7661100000000001,4815510033648,0.37882,0.12561,0.63281,1,0,0
0.77051,4815510043200,0.37855,0.12550999999999998,0.63721,1,0,0
