TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
313.20947,4816179750017,0.09237000000000001,0.25105,0.06543,1,33,-1
313.22754,4816179788956,0.09279,0.24991999999999998,0.0835,1,33,-1
313.24365,4816179824050,0.09224,0.25038,0.09961,1,33,-1
313.26318,4816179865317,0.09925,0.24729,0.11914000000000001,1,33,-1
313.27539,4816179891706,0.10480999999999999,0.24538000000000001,0.13135,1,33,-1
313.2915,4816179926266,0.11066,0.24597,0.14745999999999998,1,33,-1
313.30811,4816179962162,0.11388,0.24861999999999998,0.16405999999999998,1,33,-1
313.32471,4816179997838,0.1165,0.25056,0.18066,1,33,-1
313.34375,4816180038394,0.11861,0.25194,0.19971,1,33,-1
313.36084,4816180074628,0.12080999999999999,0.25008,0.2168,1,33,-1
313.37891,4816180113057,0.12262,0.24821,0.23485999999999999,1,33,-1
313.39014,4816180138000,0.12286,0.24677,0.24609,1,33,-1
313.40674,4816180173049,0.12415999999999999,0.24541999999999997,0.2627,1,33,-1
313.4248,4816180212166,0.12555999999999998,0.24506999999999998,0.28076,1,33,0
313.44336,4816180251742,0.1253,0.2474,0.29932,1,33,-1
313.45605,4816180279219,0.12426,0.25034,0.31201,1,33,-1
313.47607,4816180321867,0.12315999999999999,0.25249,0.33203,1,33,-1
313.49023,4816180351928,0.12415999999999999,0.25090999999999997,0.34619,1,33,-1
313.50537,4816180384754,0.12387999999999999,0.24814,0.36133000000000004,1,33,-1
313.52295,4816180422233,0.12347999999999999,0.24514,0.37890999999999997,1,33,0
313.53809,4816180454396,0.1215,0.24964,0.39404,1,33,-1
313.56152000000003,4816180504714,0.11989000000000001,0.25671,0.41748,1,33,-1
313.57031,4816180524286,0.11989000000000001,0.25671,0.42627,1,33,-1
313.58838,4816180562297,0.11989000000000001,0.25671,0.44433999999999996,1,33,-1
313.60497999999995,4816180597757,0.11989000000000001,0.25671,0.46093999999999996,1,33,-1
313.62256,4816180636169,0.11880999999999999,0.26445,0.46093999999999996,0,33,-1
313.6377,4816180668446,0.11880999999999999,0.26445,0.46093999999999996,0,33,-1
313.65625,4816180708102,0.11880999999999999,0.26445,0.46093999999999996,0,33,-1
313.67139,4816180740277,0.0,0.0,0.46093999999999996,0,33,-1
313.68847999999997,4816180777628,0.0,0.0,0.46093999999999996,0,33,-1
313.70361,4816180809107,0.0,0.0,0.46093999999999996,0,33,-1
313.72021,4816180844851,0.0,0.0,0.46093999999999996,0,33,-1
313.73633,4816180879497,0.0,0.0,0.46093999999999996,0,33,-1
313.75391,4816180917119,0.0,0.0,0.46093999999999996,0,33,-1
313.7793,4816180972126,0.0,0.0,0.46093999999999996,0,33,-1
313.78809,4816180990183,0.0,0.0,0.46093999999999996,0,33,-1
313.80566,4816181028791,0.0,0.0,0.46093999999999996,0,33,-1
313.8208,4816181060360,0.0,0.0,0.46093999999999996,0,33,-1
313.83643,4816181094508,0.0,0.0,0.46093999999999996,0,33,-1
313.85254,4816181128605,0.0,0.0,0.46093999999999996,0,33,-1
313.87012000000004,4816181166285,0.0,0.0,0.46093999999999996,0,33,-1
313.89258,4816181214632,0.0,0.0,0.46093999999999996,0,33,-1
313.92285,4816181279044,0.18667999999999998,0.2583,0.46093999999999996,0,33,-1
313.93311,4816181301950,0.19084,0.27716,0.46093999999999996,0,33,-1
313.94971,4816181337305,0.19197,0.27068000000000003,0.46093999999999996,0,33,-1
313.9668,4816181373518,0.19183,0.26443,0.04395,1,33,-1
313.99121,4816181426505,0.19055999999999998,0.25253000000000003,0.06836,1,33,-1
