FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.06554,0.48149,16.91944,1,1,2
0.17587,0.24421,0.35791,1,1,0
0.15546,0.25111,0.28662,1,1,-1
0.13676,0.30222,0.7436499999999999,1,1,1
0.0503,0.51254,6.411640000000001,1,1,3
0.19223,0.51384,0.9458,1,1,3
0.12644,0.27998,1.92822,1,1,-1
0.07297000000000001,0.38748,9.09376,1,2,1
0.08665,0.50208,10.924330000000003,1,2,2
0.10706,0.24403,4.94678,1,2,0
0.14279,0.23989,13.14551,1,2,0
0.07961,0.24444,4.419420000000001,1,3,0
0.11385,0.62585,7.31007,1,3,4
0.09271,0.2473,6.2382800000000005,1,3,-1
0.18151,0.25065,4.705659999999997,1,4,-1
0.10791,0.24079,7.479480000000001,1,4,0
0.11881,0.25947,0.26855,1,4,-1
0.10929,0.28561,8.08102,1,4,1
0.09898,0.24245,4.07131,1,4,0
0.05615,0.39217,0.64405,1,4,-1
0.05829,0.39088,8.052229999999998,1,4,1
0.05318,0.51599,1.1250200000000001,1,4,3
0.04498,0.62941,2.20557,1,4,4
0.12455,0.62357,0.18262,1,4,3
0.12334,0.62951,4.69875,1,4,4
0.18608,0.61143,0.73143,1,5,3
0.12329,0.23752,34.324219999999976,1,5,0
0.07912999999999999,0.5119600000000001,1.9819500000000005,1,5,3
0.05831,0.50392,10.632810000000001,1,5,2
0.08286,0.23421,1.09717,1,6,0
0.07426,0.25477,0.6972700000000001,1,6,-1
0.07295,0.28765,0.5254,1,6,1
0.05269,0.51185,0.36816,1,6,3
0.06691,0.5079899999999999,3.01905,1,6,2
0.07414,0.5091600000000001,0.37793,1,6,-1
0.07399,0.51308,12.048840000000004,1,6,3
0.09581,0.5102899999999999,4.801760000000001,1,6,3
0.08197,0.39145,1.0839800000000002,1,7,1
0.16047999999999998,0.51315,0.19434,1,7,3
0.05044,0.6016199999999999,0.5962,1,7,3
0.1254,0.24448000000000006,26.851580000000002,1,8,0
0.0559,0.39645,1.41014,1,8,2
0.0606,0.39014,3.18407,1,8,1
0.05479,0.39225,0.42139,1,8,-1
0.05474,0.39967,4.47997,1,8,2
0.03885,0.50963,2.1943200000000003,1,8,3
0.06595,0.39944,2.2012,1,8,2
0.053570000000000007,0.39141,8.85205,1,8,1
0.05545,0.51647,1.0463799999999999,1,8,3
0.04529,0.5052,2.7295099999999994,1,8,2
0.04501,0.51284,1.12304,1,8,3
0.12019,0.31906,6.173829999999999,1,9,1
0.09501,0.28551,1.5742200000000002,1,9,1
0.15932000000000002,0.24035,0.43262,1,9,0
0.16639,0.24787,2.625,1,9,-1
0.16442,0.2452,2.78126,1,9,0
0.16525,0.24573000000000006,0.97607,1,9,-1
0.1656,0.2453,19.56058,1,9,0
0.05455,0.51484,3.3510999999999997,1,10,3
0.05125,0.62667,10.21046,1,10,4
0.22407,0.24716,1.84815,1,10,-1
0.23666,0.24455,12.21727,1,10,0
0.11153,0.2476,1.65283,1,11,-1
0.14281,0.24313,9.71093,1,11,0
0.05278,0.39094,2.57471,1,11,1
0.055720000000000006,0.3929,5.446290000000001,1,11,2
0.11235,0.39352,0.70556,1,11,2
0.05736,0.39554,19.005850000000006,1,12,2
0.17806,0.23247,4.09622,1,12,0
0.07599,0.5091,0.39111,1,13,-1
0.13213,0.24795,5.263179999999999,1,13,-1
0.09762,0.24592,4.90089,1,13,-1
0.16903,0.24384,5.31935,1,14,0
0.06717999999999999,0.39645,1.02343,1,14,2
0.06425,0.39204,0.21338,1,14,-1
0.06539,0.39044,8.104010000000002,1,14,1
0.13943,0.40805,0.60743,1,14,2
0.11143,0.24443,17.681149999999995,1,14,0
0.03783,0.51405,11.707510000000006,1,15,3
0.05091,0.5066,2.5258800000000003,1,15,2
