FPOGD,FPOGV,Question,Regions
0.04999,0,31,-1
0.13248,0,31,0
0.26324000000000003,0,31,-1
0.26324000000000003,0,31,5
0.14795,0,31,-1
0.14795,0,31,3
0.14795,0,31,1
0.14795,0,31,2
0.14795,0,31,0
0.14795,0,31,-1
0.16388,0,31,0
0.16388,0,31,-1
0.16388,0,31,5
0.24637,0,31,-1
0.24637,0,31,0
0.24637,0,31,-1
0.24637,0,32,0
0.24637,0,32,-1
0.05051,1,32,0
0.05051,0,32,-1
0.05051,0,32,0
0.05051,0,32,1
0.23251,0,32,2
0.08327999999999999,0,32,-1
0.08327999999999999,0,32,0
0.08327999999999999,0,32,2
0.08327999999999999,0,32,1
0.36111,0,32,-1
0.36111,0,32,1
0.36111,0,32,2
0.16443,1,32,-1
0.18106,1,32,1
0.21338,1,32,2
0.23007,0,32,3
0.23007,0,32,-1
0.23007,0,32,0
0.23007,0,32,-1
0.23007,0,32,4
0.23007,0,32,-1
0.23007,0,32,4
0.23007,0,32,-1
0.23007,0,32,0
0.23007,0,32,-1
0.23007,0,32,1
0.23007,0,32,-1
0.08136,1,32,1
0.21246,1,32,2
0.21246,0,32,3
0.21246,0,32,-1
0.21246,0,32,4
0.21246,0,32,2
0.21246,0,32,1
0.16196,0,32,-1
0.16196,0,32,1
0.16196,0,32,4
0.16196,0,32,-1
0.16196,0,32,1
0.16196,0,32,4
0.16196,0,32,-1
0.16196,0,32,4
0.16196,0,32,1
0.16196,0,32,2
0.16196,0,32,-1
0.16196,0,32,3
0.16196,0,32,-1
0.16196,0,32,3
0.16196,0,32,-1
0.16196,0,32,2
0.27939,0,32,1
0.27939,0,32,4
0.27939,0,32,-1
0.27939,0,32,4
0.27939,0,32,-1
0.24615,0,32,0
0.24615,0,32,-1
0.25998000000000004,0,32,2
0.25998000000000004,0,32,-1
0.1991,0,32,3
0.1991,0,32,-1
0.08182,0,32,0
0.05032,1,32,-1
0.21338,0,32,1
0.13153,1,32,2
0.26355,0,32,-1
0.09833,0,32,1
0.09833,0,32,-1
0.14758,1,32,0
0.16418,1,32,-1
0.24716,0,32,0
0.27805,0,32,-1
0.27805,0,32,0
0.06537000000000001,0,32,-1
0.06537000000000001,0,32,0
0.19794,0,32,-1
0.08096,0,32,1
0.11511,0,32,0
0.11511,0,32,-1
0.11511,0,32,0
0.11511,0,32,-1
0.11511,0,32,3
0.11511,0,32,4
0.06573,1,32,3
0.23038000000000006,0,32,1
0.23038000000000006,0,32,2
0.23038000000000006,0,32,3
0.23038000000000006,0,32,4
0.1153,1,32,-1
0.13309,0,32,3
0.13309,0,32,2
0.13309,0,32,4
0.13309,0,32,-1
0.13309,0,32,5
0.08185,1,32,-1
0.09851,1,32,5
0.24615,0,32,-1
0.24615,0,32,0
0.24615,0,32,-1
0.24615,0,32,0
0.24615,0,32,-1
0.24615,0,32,0
0.24615,0,32,-1
0.24615,0,33,0
0.24615,0,33,-1
0.24615,0,33,2
0.34671,0,33,-1
0.34671,0,33,1
0.04843,1,33,-1
0.06494,1,33,2
0.19638,1,33,-1
0.19638,0,33,0
0.19638,0,33,-1
0.19696,0,33,1
0.23013000000000006,0,33,2
0.04913,1,33,1
0.14786,1,33,-1
0.21375,0,33,0
0.21375,0,33,-1
0.18048,0,33,0
0.18048,0,33,-1
0.0657,0,33,0
0.0657,0,33,-1
0.24664,0,33,1
0.24664,0,33,-1
0.24664,0,33,4
0.24664,0,33,-1
0.24664,0,33,3
0.24664,0,33,-1
0.11502,0,33,1
0.11502,0,33,2
0.09659,1,33,-1
0.11267,1,33,1
0.17822000000000002,1,33,2
0.24432,0,33,-1
0.24432,0,33,3
0.24432,0,33,4
0.24432,0,33,-1
0.04834,0,33,0
0.04834,0,33,-1
0.22842,1,33,2
0.27881,0,33,-1
0.18097,0,33,1
0.21359,0,33,2
0.21359,0,33,4
0.21359,0,33,-1
0.0491,0,33,4
0.0491,0,33,-1
0.19684,0,33,4
0.19684,0,33,3
0.18100000000000002,1,33,4
0.23053,0,33,-1
0.23053,0,33,4
0.23053,0,33,-1
0.23053,0,33,4
0.23053,0,33,-1
0.23053,0,33,4
0.23053,0,33,3
0.23053,0,33,-1
0.23053,0,33,3
0.23053,0,33,1
0.23053,0,33,2
0.23053,0,33,3
0.23053,0,33,4
0.08215,0,33,0
0.08215,0,33,-1
0.08215,0,33,2
0.08215,0,33,4
0.08215,0,33,-1
0.08227999999999999,0,33,2
0.08227999999999999,0,33,-1
0.08227999999999999,0,33,3
0.34518000000000004,0,33,4
0.34518000000000004,0,33,-1
0.34518000000000004,0,33,5
0.42566,0,33,-1
