TIME(2019/12/20 11:46:03.693),TIMETICK(f=2143482),FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
119.60156,5522496596151,0.06619,0.60133,0.24219000000000002,1,12,-1
119.61719,5522496631698,0.06617999999999999,0.59975,0.25781,1,12,-1
119.63281,5522496666839,0.06591,0.59386,0.27344,1,12,-1
119.65625,5522496702174,0.06744,0.5795,0.29688000000000003,1,12,-1
119.67188,5522496736661,0.07042999999999999,0.5384899999999999,0.29688000000000003,0,12,-1
119.6875,5522496772639,0.11354000000000002,0.41945,0.29688000000000003,0,12,-1
119.70313,5522496808198,0.12258,0.3857,0.29688000000000003,0,12,-1
119.71875,5522496842612,0.1451,0.30908,0.29688000000000003,0,12,-1
119.73438,5522496877822,0.13821,0.27976999999999996,0.29688000000000003,0,12,-1
119.75,5522496913553,0.1272,0.26573,0.29688000000000003,0,12,-1
119.76563,5522496949105,0.12040999999999999,0.25401,0.04688,1,12,-1
119.78125,5522496985088,0.11502000000000001,0.24634,0.0625,1,12,-1
119.79688,5522497019280,0.11202999999999999,0.24188,0.07812999999999999,1,12,-1
119.82031,5522497054547,0.1099,0.23869,0.10156,1,12,-1
119.83594,5522497089085,0.11126,0.2358,0.11719,1,12,-1
119.85156,5522497124755,0.11193,0.22844,0.13280999999999998,1,12,-1
119.86719,5522497159892,0.11298,0.22501,0.14844000000000002,1,12,-1
119.88281,5522497194495,0.11512,0.2238,0.16405999999999998,1,12,-1
119.89844,5522497230313,0.11780999999999998,0.22398,0.17969000000000002,1,12,-1
119.91406,5522497265619,0.12064000000000001,0.22601,0.19530999999999998,1,12,-1
119.92969,5522497300246,0.12337999999999999,0.22766,0.21094000000000002,1,12,-1
119.94531,5522497335433,0.12508,0.22871,0.22655999999999998,1,12,-1
119.96875,5522497371386,0.12627,0.2284,0.25,1,12,-1
119.98438,5522497406224,0.12532000000000001,0.22869,0.26563000000000003,1,12,-1
120.0,5522497441376,0.12420999999999999,0.2268,0.28125,1,12,-1
120.01563,5522497476871,0.12295,0.22407,0.29688000000000003,1,12,-1
120.03125,5522497511686,0.12224000000000002,0.22114,0.3125,1,12,-1
120.04688,5522497546878,0.12161,0.21788000000000002,0.32813000000000003,1,12,-1
120.0625,5522497582170,0.12092,0.21443,0.34375,1,12,-1
120.07813,5522497617570,0.11879,0.21235,0.35938000000000003,1,12,-1
120.09375,5522497655066,0.11631,0.21020999999999998,0.375,1,12,-1
