FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.1468,0.25398000000000004,0.24219,1,1,-1
0.10248,0.39327,1.9687700000000001,1,1,2
0.09926,0.39248,0.34375,1,1,-1
0.09966,0.39082,0.74219,1,1,1
0.09922,0.3918,0.39844,1,1,-1
0.09926,0.39297,4.74999,1,1,2
0.10465,0.51103,0.125,1,1,3
0.09746,0.50608,17.15634,1,1,2
0.11128,0.38961,0.98438,1,1,1
0.09084,0.38952,26.148500000000006,1,2,1
0.10162,0.24101,8.50006,1,3,0
0.08182,0.29724,8.070329999999998,1,3,1
0.13178,0.6229399999999999,1.625,1,3,3
0.13047999999999998,0.6304,39.429800000000014,1,3,4
0.09419,0.38981,14.60161,1,3,1
0.07841000000000001,0.2655,0.21875,1,3,-1
0.08431,0.24528000000000005,4.45317,1,3,0
0.11532,0.24235,14.890669999999998,1,4,0
0.08406,0.38758,0.68751,1,4,1
0.07683,0.39478,3.2890999999999995,1,4,2
0.07314,0.51375,24.97664,1,4,3
0.23061,0.23899,4.742209999999999,1,4,0
0.14512,0.27769,0.875,1,5,-1
0.08693,0.38936,0.39064,1,5,1
0.098,0.39294,4.015639999999999,1,5,2
0.09701,0.39226,0.39063,1,5,-1
0.09664,0.39144,1.71876,1,5,1
0.09585,0.39193,0.46875,1,5,-1
0.09566,0.39096,52.59388000000003,1,5,1
0.08769,0.5068600000000001,5.406269999999999,1,5,2
0.08258,0.52477,6.22659,1,5,3
0.07741,0.6229899999999999,0.20312999999999998,1,5,3
0.07727,0.62615,1.73438,1,5,4
0.07447000000000001,0.62452,1.46876,1,5,3
0.2437,0.27427,0.59375,1,6,-1
0.22127,0.24023000000000005,16.015729999999998,1,6,0
0.1239,0.24593,3.125,1,6,-1
0.12015,0.24186,3.3281400000000003,1,6,0
0.08577,0.50912,0.25,1,6,-1
0.08473,0.51347,9.086,1,6,3
0.8676200000000001,0.79611,2.6797199999999997,1,6,-1
0.2155,0.28113,0.4375,1,7,-1
0.19395,0.24505,0.32032000000000005,1,7,0
0.17919000000000002,0.24641,0.8359500000000001,1,7,-1
0.11611,0.24958,0.7343799999999999,1,7,-1
0.11734,0.24319,18.546980000000005,1,7,0
0.08689,0.38984,4.265639999999999,1,7,1
0.08048999999999999,0.39695,1.56252,1,7,2
0.08242000000000001,0.50748,2.2109499999999995,1,7,2
0.0794,0.39038,13.62505,1,7,1
0.0996,0.39405,7.179709999999999,1,7,2
0.09382,0.50041,0.17187999999999998,1,7,2
0.01648,0.38631,0.10156,1,7,1
0.02485,0.39507,4.25004,1,7,2
0.06117,0.50564,1.7031299999999998,1,7,2
0.7822100000000001,0.78552,0.28125,1,7,-1
0.092,0.38997,0.56251,1,8,1
0.0946,0.39385,14.757849999999998,1,8,2
0.10701,0.24163,5.22659,1,8,0
0.09556,0.23989,29.10168000000001,1,8,0
0.07424,0.5038,1.13281,1,8,2
0.0735,0.51137,2.68752,1,8,3
0.07119,0.5091399999999999,0.40625,1,8,-1
0.07053,0.50681,2.28906,1,8,2
0.06452000000000001,0.6217699999999999,0.73438,1,8,3
0.06713,0.39455,10.859399999999999,1,8,2
0.07251,0.3935,0.14844000000000002,1,8,2
0.07368,0.38948,3.78127,1,8,1
0.06954,0.39745,37.72666000000001,1,8,2
0.18268,0.26114,0.21875,1,9,-1
0.16685,0.30518,1.03126,1,9,1
