FPOGD,FPOGV,Question,Regions
1.24904,1,1,0
0.29584,1,1,-1
1.4615900000000002,1,1,1
27.92076,1,1,2
0.75598,1,1,-1
0.2301,1,1,2
0.24658,1,1,-1
0.26294,1,1,3
3.0074499999999995,1,1,2
1.24933,1,1,1
0.27893,1,1,-1
3.2432799999999995,1,1,2
0.80803,1,2,1
0.9698900000000001,1,2,2
18.419299999999996,1,2,1
21.741350000000004,1,2,2
1.7435200000000004,1,2,3
1.0914300000000001,1,2,4
1.87506,1,2,2
0.49286,1,2,0
3.062729999999999,1,2,-1
6.542859999999999,1,2,1
0.34454,1,2,3
0.36108,1,2,4
17.27484,1,3,1
11.445060000000002,1,3,2
1.03553,1,3,1
0.2135,1,3,-1
2.1434,1,3,-1
2.8631800000000007,1,3,3
0.24683,1,4,0
1.40192,1,4,1
2.2467799999999993,1,4,0
8.412110000000002,1,4,0
0.36084,1,4,-1
0.54231,1,4,2
0.49341999999999997,1,4,1
7.7618899999999975,1,4,2
0.64105,1,4,2
14.009360000000001,1,4,1
0.6857900000000001,1,4,1
1.7692800000000002,1,4,2
15.230840000000002,1,4,1
1.3629099999999998,1,4,3
0.34491,1,4,4
1.3638299999999999,1,4,3
0.29571000000000003,1,4,2
3.05488,1,4,1
0.98773,1,5,1
21.1919,1,5,2
0.27893,1,5,-1
1.5929699999999998,1,5,3
0.96838,1,5,3
4.04895,1,5,2
21.596420000000002,1,6,2
6.114040000000001,1,6,1
2.3331100000000005,1,6,3
6.067990000000001,1,6,4
5.28773,1,6,2
6.85679,1,7,4
1.13342,1,7,1
1.3189799999999998,1,7,2
3.5492499999999993,1,7,2
0.27912,1,7,3
0.18066,1,7,2
0.6732199999999999,1,7,3
2.2911399999999995,1,8,2
20.48745,1,8,1
0.24658,1,8,-1
1.35304,1,8,2
1.05482,1,8,3
23.81532,1,8,4
1.2159499999999999,1,8,2
0.29596,1,8,3
8.665470000000001,1,8,4
5.647520000000002,1,8,2
0.44263,1,8,-1
9.329269999999998,1,8,1
0.65759,1,8,1
4.02673,1,8,2
0.41119,1,8,-1
68.02316999999996,1,8,1
1.3993000000000002,1,8,4
4.044110000000001,1,8,0
2.58717,1,9,0
0.67163,1,9,-1
1.9396400000000003,1,9,2
1.8794399999999998,1,9,2
0.263,1,9,-1
0.27954,1,9,3
0.29572,1,9,2
2.8665,1,9,3
1.8120999999999998,1,9,4
0.85113,1,10,-1
5.21089,1,10,0
5.300319999999999,1,10,0
0.49079000000000006,1,10,-1
4.899,1,10,1
5.472099999999998,1,10,4
0.49354,1,11,-1
11.387189999999997,1,11,0
44.325089999999996,1,11,0
0.55872,1,11,-1
3.1068100000000003,1,11,2
14.955670000000005,1,11,3
0.63995,1,11,1
0.7562900000000001,1,11,-1
0.24634,1,12,-1
1.23224,1,12,1
6.457230000000001,1,12,0
3.16936,1,12,0
0.24707,1,12,-1
0.49365,1,12,3
1.92413,1,12,2
0.29565,1,12,-1
6.9672,1,12,2
0.5748300000000001,1,12,-1
5.14703,1,12,3
15.903239999999998,1,12,2
0.90271,1,12,2
0.62402,1,12,-1
0.92071,1,12,2
0.23401,1,12,2
0.24652,1,12,-1
4.930369999999998,1,12,1
0.44323999999999997,1,12,-1
2.65827,1,13,2
5.41987,1,13,2
35.18142,1,13,3
26.97591000000001,1,14,0
1.30309,1,14,1
0.13153,1,14,4
1.3820299999999999,1,14,3
0.39502000000000004,1,14,-1
7.922290000000002,1,14,0
0.31182,1,14,3
9.440359999999998,1,14,2
0.73425,1,14,2
15.70838,1,14,4
0.9381700000000001,1,14,3
1.35358,1,14,1
0.46008,1,14,-1
2.39843,1,15,0
0.29523,1,15,2
6.324960000000001,1,15,1
19.42783,1,15,2
1.7232100000000004,1,15,1
2.4327799999999997,1,15,2
0.24719999999999998,1,16,1
1.13532,1,16,-1
0.7893,1,16,0
1.28393,1,16,-1
0.27698,1,16,-1
11.098990000000002,1,16,1
2.0696600000000003,1,16,2
11.55339,1,16,2
1.06884,1,17,-1
2.1689,1,17,2
0.27802,1,17,-1
1.5879699999999999,1,17,1
2.08862,1,17,2
29.80177000000001,1,17,2
0.41064,1,17,-1
10.320490000000001,1,17,2
15.044350000000003,1,17,3
1.03375,1,18,-1
1.0868,1,18,1
7.41327,1,18,1
1.51166,1,18,-1
30.913140000000006,1,18,2
1.2479900000000002,1,18,2
6.059770000000002,1,18,4
3.06174,1,19,2
1.1174300000000001,1,19,1
2.66741,1,19,0
2.99707,1,19,2
1.06823,1,19,3
0.9376800000000001,1,19,1
2.8107300000000004,1,20,1
0.8220700000000002,1,20,2
1.7578099999999999,1,20,-1
2.898120000000001,1,20,-1
26.127180000000006,1,20,2
2.38368,1,20,2
2.89285,1,20,3
17.868390000000005,1,20,4
0.44881,1,20,-1
0.24719,1,21,-1
4.01298,1,21,1
22.15697,1,21,2
6.26167,1,21,1
0.24493,1,21,-1
1.04588,1,21,2
5.29402,1,21,1
1.6853,1,21,3
18.655820000000006,1,21,4
2.8663200000000004,1,22,1
25.96764000000001,1,22,3
3.5406299999999993,1,22,1
4.732410000000001,1,23,1
1.8337400000000001,1,23,2
1.2565399999999998,1,23,3
0.69007,1,23,2
0.26251,1,23,-1
2.28624,1,23,2
0.44409,1,23,1
2.54847,1,23,-1
0.26288,1,24,-1
0.34526999999999997,1,24,-1
0.62488,1,24,1
0.29517000000000004,1,24,3
4.581869999999999,1,24,4
1.83777,1,24,3
11.108419999999995,1,24,2
8.892020000000002,1,24,1
7.93984,1,24,3
0.98719,1,25,-1
2.28743,1,25,0
0.93921,1,25,-1
18.537870000000012,1,25,1
3.589159999999999,1,25,2
15.672670000000007,1,25,2
0.38721000000000005,1,25,-1
5.704650000000001,1,25,0
0.13153,1,26,2
1.3790900000000001,1,26,3
0.82172,1,26,2
2.97143,1,26,0
1.9773800000000004,1,26,-1
1.79619,1,26,2
1.41858,1,26,-1
1.7578799999999997,1,26,3
5.287330000000001,1,26,0
2.8042,1,26,0
2.06113,1,26,2
25.333170000000003,1,26,3
1.15429,1,26,-1
1.95959,1,27,0
5.821419999999999,1,27,-1
20.08389,1,27,0
1.4630100000000001,1,27,2
0.5426,1,27,-1
14.569480000000002,1,27,0
0.29572,1,27,3
1.1334199999999999,1,27,2
0.51098,1,27,3
0.27948,1,27,-1
2.77686,1,27,2
5.242680000000001,1,27,1
1.28157,1,27,2
0.21204,1,28,-1
1.01428,1,28,1
1.7301000000000002,1,28,4
5.92112,1,28,3
0.5758700000000001,1,29,2
15.980199999999998,1,29,1
3.89246,1,29,2
9.026349999999999,1,29,3
6.605100000000001,1,30,0
0.35968,1,30,2
2.2957599999999996,1,30,1
4.180359999999999,1,30,0
0.55963,1,30,1
0.57557,1,30,2
0.73816,1,30,2
1.6010900000000001,1,30,3
19.221259999999997,1,31,0
0.41089,1,31,-1
4.0445400000000005,1,31,2
9.932499999999996,1,31,0
0.44367,1,31,-1
0.5752,1,31,1
6.15434,1,31,4
0.49292,1,31,2
2.0369200000000003,1,31,3
0.32837,1,31,-1
6.16149,1,31,2
1.14965,1,31,3
0.27966,1,31,-1
8.12203,1,31,2
0.9409799999999998,1,31,3
11.05143,1,31,3
0.6391,1,31,-1
2.8287400000000007,1,31,2
11.352210000000003,1,31,1
0.5418000000000001,1,31,1
3.0916799999999998,1,31,3
11.322710000000002,1,31,2
1.47639,1,31,2
0.24603000000000005,1,31,-1
1.4776699999999998,1,31,1
1.7894500000000002,1,31,2
5.27662,1,32,2
0.44189,1,32,-1
0.89673,1,32,2
1.25122,1,32,-1
2.1619800000000002,1,32,2
2.2176599999999995,1,32,3
8.555410000000002,1,32,3
1.72741,1,32,1
0.29608,1,32,-1
0.31238,1,32,2
4.93147,1,32,1
0.10218,1,32,2
9.038860000000003,1,33,0
4.71486,1,33,1
0.40881,1,33,-1
13.13737,1,33,3
0.34875,1,33,4
0.5921700000000001,1,33,-1
0.58758,1,33,-1
6.070870000000001,1,33,4
2.37467,1,33,3
4.0643400000000005,1,33,2
0.7599499999999999,1,33,2
0.21356,1,33,-1
6.558479999999998,1,33,1
0.27826,1,33,3
