TIME(2019/12/18 10:10:29.426),TIMETICK(f=2143482),FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
265.25562,5140040703368,0.17485,0.58553,0.32886,0,30,-1
265.27209,5140040738691,0.17594,0.39261,0.32886,0,30,-1
265.28839,5140040773560,0.16837,0.34469,0.32886,0,30,-1
265.30469,5140040808466,0.16146,0.22766,0.32886,0,30,-1
265.32129,5140040844010,0.15705999999999998,0.22882,0.32886,0,30,-1
265.33777000000003,5140040879335,0.15374000000000002,0.2288,0.32886,0,30,-1
265.35455,5140040915328,0.1568,0.22566999999999998,0.04987,1,30,-1
265.37102999999996,5140040950649,0.15845,0.22286999999999998,0.06635,1,30,-1
265.38739,5140040985737,0.15817,0.22421999999999997,0.0827,1,30,-1
265.40326,5140041019762,0.15843,0.2173,0.09857,1,30,-1
265.42028999999997,5140041056320,0.15858,0.21195,0.1156,1,30,-1
265.4364,5140041090847,0.15957000000000002,0.2126,0.13171,1,30,-1
265.45294,5140041126252,0.15939,0.20931,0.14825,1,30,-1
265.46936,5140041161498,0.15925,0.20661999999999997,0.16467,1,30,-1
265.48566,5140041196433,0.15868,0.20555,0.18097,1,30,-1
265.50195,5140041231293,0.15755999999999998,0.20432,0.19727,1,30,-1
265.51837,5140041266500,0.1566,0.20326,0.21368,1,30,-1
265.53533999999996,5140041302860,0.15566,0.20337,0.23065,1,30,-1
265.55145,5140041337371,0.15312,0.20499,0.24677,1,30,-1
265.56787,5140041372611,0.15095999999999998,0.20675,0.26318,1,30,-1
265.58441,5140041408014,0.14881,0.20845999999999998,0.27971999999999997,1,30,-1
265.60059,5140041442769,0.14756,0.20986999999999997,0.2959,1,30,-1
265.61713,5140041478260,0.14645999999999998,0.21119000000000002,0.31244,1,30,-1
265.6333,5140041512900,0.14475,0.21323000000000003,0.32861,1,30,-1
265.65002000000004,5140041548764,0.14318,0.216,0.34534000000000004,1,30,-1
265.6665,5140041584029,0.14181,0.21865,0.36182,1,30,-1
265.6828,5140041619025,0.14168,0.21964,0.37811,1,30,-1
265.69916,5140041653977,0.12465999999999999,0.2518,0.37811,0,30,-1
265.71802,5140041694427,0.13402,0.32861,0.37811,0,30,-1
265.73419,5140041729093,0.13402,0.32861,0.37811,0,30,-1
265.74805,5140041758821,0.14339000000000002,0.40541,0.37811,0,30,-1
265.76544,5140041796159,0.14339000000000002,0.40541,0.37811,0,30,-1
265.78156,5140041830669,0.14339000000000002,0.40541,0.37811,0,30,-1
265.79816,5140041866242,0.0,0.0,0.37811,0,30,-1
265.81506,5140041902475,0.0,0.0,0.37811,0,30,-1
265.83154,5140041937745,0.0,0.0,0.37811,0,30,-1
265.84802,5140041973122,0.0,0.0,0.37811,0,30,-1
265.86432,5140042008024,0.0,0.0,0.37811,0,30,-1
265.88055,5140042042840,0.0,0.0,0.37811,0,30,-1
265.89703,5140042078234,0.0,0.0,0.37811,0,30,-1
265.91327,5140042112958,0.0,0.0,0.37811,0,30,-1
265.92999,5140042148834,0.0,0.0,0.37811,0,30,-1
265.94641,5140042184076,0.18479,0.25529,0.37811,0,30,-1
265.96356000000003,5140042220761,0.18367999999999998,0.25094,0.37811,0,30,-1
265.97827,5140042252256,0.18567,0.24636999999999998,0.37811,0,30,-1
