FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.19277,0.17563,1.24904,1,1,0
0.14754,0.2546,0.29584,1,1,-1
0.12683,0.28791,1.4615900000000002,1,1,1
0.09626,0.39452,27.92076,1,1,2
0.07042000000000001,0.50903,0.75598,1,1,-1
0.07151,0.5081899999999999,0.2301,1,1,2
0.0714,0.5090399999999999,0.24658,1,1,-1
0.0711,0.50935,0.26294,1,1,3
0.073,0.5027699999999999,3.0074499999999995,1,1,2
0.13259,0.38481,1.24933,1,1,1
0.2048,0.26082,0.27893,1,1,-1
0.15150999999999998,0.5083,3.2432799999999995,1,1,2
0.09468,0.30415,0.80803,1,2,1
0.0965,0.39299,0.9698900000000001,1,2,2
0.12595,0.39068,18.419299999999996,1,2,1
0.11385,0.39437,21.741350000000004,1,2,2
0.12016,0.51248,1.7435200000000004,1,2,3
0.1135,0.62576,1.0914300000000001,1,2,4
0.09911,0.50578,1.87506,1,2,2
0.14533,0.24158,0.49286,1,2,0
0.15775999999999998,0.27545,3.062729999999999,1,2,-1
0.1013,0.38905,6.542859999999999,1,2,1
0.10706,0.6231800000000001,0.34454,1,2,3
0.12031,0.62664,0.36108,1,2,4
0.11182,0.38747,17.27484,1,3,1
0.11951,0.5077699999999999,11.445060000000002,1,3,2
0.09567,0.38904,1.03553,1,3,1
0.10853,0.28192,0.2135,1,3,-1
0.12371,0.24648,2.1434,1,3,-1
0.11498,0.62435,2.8631800000000007,1,3,3
0.16593,0.24181,0.24683,1,4,0
0.15409,0.30444,1.40192,1,4,1
0.21622,0.24175,2.2467799999999993,1,4,0
0.21978000000000006,0.24047,8.412110000000002,1,4,0
0.22531,0.25655,0.36084,1,4,-1
0.10907,0.39787,0.54231,1,4,2
0.09955,0.38951,0.49341999999999997,1,4,1
0.09898,0.39336,7.7618899999999975,1,4,2
0.14420999999999998,0.3946,0.64105,1,4,2
0.14528,0.39108,14.009360000000001,1,4,1
0.14457,0.38825,0.6857900000000001,1,4,1
0.15327000000000002,0.39395,1.7692800000000002,1,4,2
0.1526,0.38961,15.230840000000002,1,4,1
0.08642000000000001,0.5122399999999999,1.3629099999999998,1,4,3
0.21461,0.62666,0.34491,1,4,4
0.19816,0.61245,1.3638299999999999,1,4,3
0.11173,0.39563,0.29571000000000003,1,4,2
0.11952,0.38987,3.05488,1,4,1
0.10564,0.38904,0.98773,1,5,1
0.10668,0.39273,21.1919,1,5,2
0.10282,0.50847,0.27893,1,5,-1
0.10296,0.51173,1.5929699999999998,1,5,3
0.10319,0.61344,0.96838,1,5,3
0.11084,0.50233,4.04895,1,5,2
0.10265,0.3948,21.596420000000002,1,6,2
0.12738,0.38367,6.114040000000001,1,6,1
0.10945,0.62454,2.3331100000000005,1,6,3
0.12264,0.64449,6.067990000000001,1,6,4
0.14907,0.39364,5.28773,1,6,2
0.09768,0.6269,6.85679,1,7,4
0.17067000000000002,0.2929,1.13342,1,7,1
0.08637,0.50127,1.3189799999999998,1,7,2
0.09604,0.39471,3.5492499999999993,1,7,2
