FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.07493,0.39207,0.22803,1,1,-1
0.07436,0.38993,16.638669999999998,1,1,1
0.07717,0.39258,0.6752900000000001,1,2,-1
0.07706,0.39047,3.85987,1,2,1
0.07872,0.39185,1.58057,1,2,-1
0.07965,0.39144,59.44731999999999,1,2,1
0.08907999999999999,0.5072399999999999,19.814470000000004,1,2,2
0.06922,0.39233,0.67285,1,2,-1
0.06862,0.38995,8.452630000000001,1,2,1
0.03153,0.07755,0.84327,1,3,0
0.04091,0.2564,0.37988,1,3,-1
0.07897,0.39187,2.46826,1,3,-1
0.07856,0.39119,4.4414,1,3,1
0.07912000000000001,0.39186,0.93652,1,3,-1
0.07922,0.39267,27.45167,1,3,2
0.08329,0.39431,1.4414,1,5,2
0.06672,0.50877,0.32861,1,5,-1
0.06586,0.50708,29.070789999999995,1,5,2
0.07989,0.51453,9.86915,1,5,3
0.10268,0.3926,4.428250000000001,1,5,2
0.05451,0.62148,2.70165,1,5,3
0.06879,0.5070899999999999,0.75635,1,5,2
0.06608,0.51268,22.841760000000004,1,5,3
0.11714,0.24467,88.88086000000001,1,6,0
0.13560999999999998,0.23929,26.833450000000006,1,6,0
0.12396,0.2451,1.4858400000000003,1,7,0
0.12252,0.24587,1.5571300000000001,1,7,-1
0.073,0.5072300000000001,2.48581,1,7,2
0.053770000000000005,0.38478,2.9594500000000004,1,7,1
0.06845,0.39204,0.32666,1,7,-1
0.06816,0.39134,0.73681,1,7,1
0.06785,0.39197,0.39355,1,7,-1
0.06762,0.39319,1.74023,1,7,2
0.06986,0.39217,0.47461,1,7,-1
0.06913,0.39165,7.014159999999999,1,7,1
0.07112,0.39198,0.68848,1,7,-1
0.07138,0.39317,5.027340000000001,1,7,2
0.06974,0.39041,1.5742,1,7,1
0.07276,0.39202,0.28711,1,7,-1
0.07397999999999999,0.39331,1.69141,1,7,2
0.07375,0.39207,0.38672,1,7,-1
0.07368,0.39281,30.117179999999998,1,7,2
0.06836,0.39256,0.31104,1,7,-1
0.0665,0.3933,26.468730000000004,1,7,2
0.85325,0.79708,18.71968,1,7,5
0.08699,0.39754,0.24170000000000003,1,8,2
0.09817,0.38814,1.20947,1,8,1
0.04353,0.5048600000000001,3.649389999999999,1,8,2
0.07184,0.5132800000000001,1.1538,1,8,3
0.0703,0.5078699999999999,10.756339999999998,1,8,2
0.06737,0.52891,1.29882,1,8,3
0.07092000000000001,0.06786,1.6244999999999998,1,9,-1
0.07136,0.07207999999999999,60.87701000000001,1,9,0
0.08434,0.39189,0.3291,1,9,-1
0.08388,0.39334,42.73733,1,9,2
0.08309,0.39002,0.11621,1,9,1
0.08399,0.39412,6.94188,1,9,2
0.14587999999999998,0.39375,1.47852,1,10,2
0.07521,0.50745,3.748030000000001,1,11,2
0.07894,0.39426,0.7241200000000001,1,11,2
0.08189,0.38035,1.39697,1,11,1
0.07671,0.38909,14.942859999999998,1,11,1
0.08085,0.39268,1.43848,1,11,2
0.06153,0.50881,0.65771,1,12,-1
0.06178,0.5082800000000001,8.32618,1,12,2
0.06555,0.50838,0.8540000000000001,1,12,-1
0.06558,0.5079100000000001,0.87061,1,12,2
0.06565,0.50963,32.62304,1,12,3
0.08715,0.39084,112.65479000000005,1,13,1
0.08202000000000001,0.50551,7.204089999999998,1,13,2
0.08272,0.50985,15.529740000000002,1,13,3
0.0838,0.39262,0.20264,1,14,2
0.0821,0.38783,10.57176,1,14,1
0.09456,0.39188,0.21729,1,14,-1
0.09569,0.39296,0.2334,1,14,2
0.09741,0.39182,0.24707,1,14,-1
0.09851,0.39106,6.19628,1,14,1
0.10066,0.39504,1.04882,1,14,2
0.07003,0.50817,6.16258,1,14,2
0.07159,0.5116,1.55274,1,14,3
0.09076,0.23892,24.15672,1,15,0
0.07031,0.62844,5.77541,1,15,4
0.08937,0.39239,0.79932,1,16,-1
0.08928,0.39132,17.2427,1,16,1
0.09185,0.5080899999999999,3.5864400000000005,1,16,2
0.09793,0.50927,4.002439999999999,1,16,3
0.0974,0.5089,0.5253899999999999,1,16,-1
0.09766,0.50769,11.97802,1,16,2
0.05224,0.62673,0.69628,1,16,4
0.059000000000000004,0.61562,59.40722,1,16,3
0.08812,0.39117,8.08397,1,16,1
0.09283,0.39432,1.08398,1,16,2
0.05017,0.25003000000000003,0.4668,1,17,-1
0.03974,0.28952,1.1396600000000001,1,17,1
0.07778,0.5169100000000001,8.0161,1,17,3
0.0753,0.5039,24.886749999999996,1,17,2
0.10129,0.07169,43.816930000000006,1,18,0
0.22353,0.24429,33.35015,1,18,0
0.1227,0.50742,32.55469000000001,1,18,2
0.14915,0.29119,0.8959999999999999,1,18,1
0.09671,0.39031,9.721210000000001,1,18,1
0.18008,0.39214,0.26221,1,18,-1
0.18294,0.39481,1.57666,1,18,2
0.18361,0.39216,0.36084,1,18,-1
0.18467,0.39,20.24902,1,18,1
0.18248,0.39288,16.676299999999994,1,18,2
0.12412,0.07222999999999999,48.76554000000005,1,19,0
0.21466,0.26003000000000004,0.31298,1,19,-1
0.19174,0.29989,0.5669,1,19,1
0.06989,0.51705,0.27588,1,19,3
0.0708,0.50305,10.26369,1,19,2
0.05962000000000001,0.6246,2.2880800000000003,1,19,3
0.0647,0.6315,30.28854000000001,1,19,4
0.06751,0.5080600000000001,0.12256,1,19,2
0.07099,0.52264,1.5727499999999999,1,19,3
0.0867,0.39249,1.1298899999999998,1,20,-1
0.08947000000000001,0.39324,21.284670000000002,1,20,2
0.13335,0.3961,1.6465,1,20,2
0.09337,0.39041,0.37403,1,20,1
0.09407,0.39184,0.28076,1,20,-1
0.0922,0.38854,0.54834,1,20,1
0.09492,0.39257,0.21289,1,20,-1
0.09458,0.39329,0.4834,1,20,2
0.09695,0.38325,1.4707000000000001,1,20,1
0.18333,0.25759,0.521,1,21,-1
0.16592,0.28764,6.614240000000001,1,21,1
0.08657999999999999,0.38809,32.58886000000001,1,21,1
0.10734,0.28194,0.23438,1,21,-1
0.07616,0.50742,1.82129,1,21,2
0.07825,0.50918,0.32617,1,21,-1
0.07808999999999999,0.5103,15.02393,1,21,3
0.08689,0.5121600000000001,15.681119999999998,1,21,3
0.1033,0.6290899999999999,20.48582,1,21,4
0.07649,0.39185,0.41943,1,21,-1
0.07737999999999999,0.39076,12.96534,1,21,1
0.08819,0.3988,2.73388,1,22,2
0.08601,0.39113,1.9023400000000001,1,22,1
0.0892,0.39268,3.55712,1,22,2
0.07159,0.50332,132.49853000000007,1,22,2
0.09635,0.6129399999999999,101.96635000000003,1,22,3
0.14528,0.6207600000000001,44.50195999999998,1,22,3
0.12389,0.28566,8.992680000000002,1,22,1
0.08891,0.61905,0.58789,1,23,3
0.10626,0.39979,21.828160000000004,1,23,2
0.10641,0.50842,0.21289,1,23,-1
0.10605,0.50569,39.93851000000001,1,23,2
0.08937,0.39168,1.01807,1,24,-1
0.08905,0.39124,5.33789,1,24,1
0.08997999999999999,0.39206,2.24756,1,24,-1
0.09034,0.39285,8.39062,1,24,2
0.08929,0.39231,1.2627,1,24,-1
0.08879,0.39277,2.57471,1,24,2
0.08795,0.39235,1.31396,1,24,-1
0.08784,0.39124,9.647950000000002,1,24,1
0.08237,0.39226,1.44873,1,24,-1
0.08167999999999999,0.39326,30.573240000000002,1,24,2
0.11374,0.39077,15.423350000000001,1,24,1
0.07733,0.5090899999999999,1.08594,1,24,-1
0.07757,0.5121899999999999,17.89796,1,24,3
0.06656000000000001,0.7288899999999999,88.48143,1,24,4
0.17449,0.39307,4.18652,1,24,2
0.09231,0.38378,1.38379,1,24,1
0.08286,0.39225,0.8867200000000001,1,25,-1
0.08263999999999999,0.39399999999999996,38.60253,1,25,2
0.08723,0.39081,4.932619999999999,1,25,1
0.13985,0.39213,0.35938000000000003,1,25,-1
0.14065999999999998,0.38856,142.05709000000004,1,25,1
0.19784,0.39739,125.4653,1,25,2
0.14547000000000002,0.62443,0.63818,1,25,3
0.14431,0.50717,0.3955,1,25,2
0.08806,0.39045,130.44826999999995,1,25,1
0.09433,0.39541,0.12158000000000001,1,26,2
0.08882000000000001,0.38484,1.7226700000000001,1,26,1
0.10079,0.39438,0.75977,1,26,2
0.09308,0.39074,0.75,1,26,1
0.09073,0.39198,0.28076,1,26,-1
0.0903,0.39327,0.9379900000000001,1,26,2
0.08802,0.39214,0.34521,1,26,-1
0.08735,0.39143,0.36328,1,26,1
0.08653,0.3920300000000001,0.78027,1,26,-1
0.086,0.39293,9.2964,1,26,2
0.07717,0.39255,0.71143,1,26,-1
0.07672999999999999,0.39271,8.02343,1,26,2
0.07075,0.39244,0.90381,1,26,-1
0.07015,0.39139,24.80714,1,26,1
0.10293,0.38618,2.58689,1,26,1
0.12542,0.39182,1.03515,1,26,-1
0.12739,0.39008,56.79153999999999,1,26,1
0.19146,0.5213800000000001,1.75001,1,26,3
0.07053999999999999,0.3906,12.050800000000004,1,27,1
0.0451,0.40399999999999997,0.7739199999999999,1,27,2
0.05913,0.0711,8.12256,1,28,0
0.08261,0.39254,1.26709,1,28,-1
0.08277000000000001,0.39137,1.33203,1,28,1
0.08215,0.39275,14.776840000000005,1,28,2
0.05846000000000001,0.38916,0.8916,1,28,1
0.0731,0.39073,11.212859999999997,1,28,1
0.07197,0.39581,0.87694,1,28,2
0.06717999999999999,0.61892,24.20704000000001,1,28,3
0.07975,0.7400899999999999,2.0371099999999998,1,28,4
0.08639,0.39183,0.31152,1,29,-1
0.08542000000000001,0.39117,4.032710000000001,1,29,1
0.08566,0.39305,3.20899,1,29,2
0.08641,0.3923,0.5918,1,29,-1
0.08645,0.39152,132.13869999999994,1,29,1
0.07368999999999999,0.5049399999999999,5.7890500000000005,1,29,2
0.13410999999999998,0.50672,0.5107400000000001,1,29,2
0.14065999999999998,0.51586,22.19966,1,29,3
0.12858,0.06956,0.13915999999999998,1,30,0
0.13057,0.0711,33.03806000000001,1,30,0
0.08189,0.39009,3.09863,1,30,1
0.07927000000000001,0.39204,0.6757900000000001,1,30,-1
0.0786,0.39102,14.771469999999995,1,30,1
0.05372,0.39378,1.1884700000000001,1,30,2
0.08387,0.5122399999999999,22.152859999999997,1,30,3
0.06364,0.62763,20.492209999999996,1,30,4
0.08489,0.39554,0.54736,1,31,2
0.07346,0.39161,0.14745999999999998,1,31,1
0.07384,0.39409,1.2841900000000002,1,31,2
0.0728,0.6129,1.6791999999999998,1,31,3
0.1199,0.3923,0.21191,1,32,-1
0.1196,0.39309,1.6235499999999998,1,32,2
0.11964,0.39236,0.33447,1,32,-1
0.11974,0.39012,26.236350000000005,1,32,1
0.15232,0.24937,0.83398,1,33,-1
0.15827,0.24243,91.94683000000002,1,33,0
0.10714,0.38679,0.47314999999999996,1,33,1
0.11108,0.39399,0.33203000000000005,1,33,2
0.11036,0.39096,4.18994,1,33,1
0.09403,0.3933,44.46729999999999,1,33,2
0.08665,0.392,0.31201,1,33,-1
0.08693,0.38965,44.79301000000001,1,33,1
0.094,0.39552,29.319329999999994,1,33,2
0.10136,0.6243,22.031720000000004,1,33,3
0.08023999999999999,0.6249899999999999,60.40239000000002,1,33,3
0.10743,0.50755,82.22075,1,33,2
0.08877,0.50748,54.993670000000016,1,33,2
0.09299,0.50376,0.93751,1,33,2
0.11365,0.50873,0.20117,1,33,-1
0.11775,0.5102899999999999,14.409679999999996,1,33,3
