TIME,TIMETICKS,FPOGX,FPOGY,FPOGD,FPOGV,Question,Regions
0.0,5519961577548,0.39074000000000003,0.08453,1e-05,1,0,0
0.01563,5519961614299,0.39129,0.08259,0.01563,1,0,0
0.03125,5519961647403,0.39076,0.08042,0.03126,1,0,0
0.054689999999999996,5519961682915,0.3914,0.08048,0.05467999999999999,1,0,0
0.07031,5519961718811,0.39195,0.08004,0.07032000000000001,1,0,0
0.08594,5519961753731,0.39104,0.07758,0.08592999999999999,1,0,0
0.10156,5519961788464,0.39107,0.07577,0.10157000000000001,1,0,0
0.11719,5519961824414,0.39441,0.04602,0.10157000000000001,0,0,-1
0.13280999999999998,5519961859421,0.38699,0.05756,0.10157000000000001,0,0,-1
0.14844000000000002,5519961894224,0.39054,0.066,0.10157000000000001,0,0,-1
0.16405999999999998,5519961930055,0.39254,0.07445,0.04688,1,0,0
0.17969000000000002,5519961964954,0.39609,0.08138,0.0625,1,0,0
0.19530999999999998,5519961999990,0.39475,0.08456,0.07812999999999999,1,0,0
0.21875,5519962035760,0.39374000000000003,0.08511,0.10156,1,0,0
0.23438,5519962070718,0.39415,0.08181000000000001,0.11719,1,0,0
0.25,5519962106354,0.39437,0.07976,0.13280999999999998,1,0,0
0.26563000000000003,5519962140690,0.39441,0.07653,0.14844000000000002,1,0,0
0.28125,5519962176321,0.39319,0.07245,0.16405999999999998,1,0,0
0.29688000000000003,5519962211234,0.39165,0.07202,0.17969000000000002,1,0,0
0.3125,5519962246585,0.3905,0.07382000000000001,0.19530999999999998,1,0,0
0.32813000000000003,5519962281239,0.39025,0.0764,0.21094000000000002,1,0,0
0.34375,5519962317335,0.3909,0.08012000000000001,0.22655999999999998,1,0,0
0.36719,5519962352371,0.39154,0.08407,0.25,1,0,0
0.38281,5519962387179,0.39271,0.08569,0.26563000000000003,1,0,0
0.39844,5519962422526,0.39325,0.08776,0.28125,1,0,0
0.41406000000000004,5519962457815,0.39361999999999997,0.08789,0.29688000000000003,1,0,0
0.42968999999999996,5519962492453,0.39125,0.10795,0.3125,1,0,0
0.44531000000000004,5519962528229,0.38761999999999996,0.17288,0.3125,0,0,0
0.46093999999999996,5519962563383,0.3816,0.40112,0.3125,0,0,2
0.47656000000000004,5519962598454,0.37779,0.50257,0.3125,0,0,2
0.49218999999999996,5519962635248,0.37777,0.66325,0.3125,0,0,4
0.50781,5519962669235,0.38226,0.6573,0.3125,0,0,4
0.53125,5519962703535,0.38283,0.65891,0.3125,0,0,4
0.54688,5519962738971,0.38266,0.66154,0.054689999999999996,1,0,4
0.5625,5519962774690,0.3826,0.66335,0.07031,1,0,4
0.57813,5519962809530,0.3827,0.66883,0.08594,1,0,4
0.59375,5519962849691,0.38338,0.6694,0.10156,1,0,4
0.60938,5519962881012,0.38402,0.671,0.11719,1,0,4
0.625,5519962915362,0.385,0.67276,0.13280999999999998,1,0,4
0.64063,5519962950488,0.38624,0.6788,0.14844000000000002,1,0,4
0.65625,5519962986430,0.38732,0.68429,0.16405999999999998,1,0,4
0.67188,5519963021441,0.3868,0.6846300000000001,0.17969000000000002,1,0,4
0.69531,5519963056449,0.38659,0.68492,0.20313,1,0,4
0.71094,5519963093905,0.38633,0.68472,0.21875,1,0,4
0.72656,5519963126670,0.38131,0.69035,0.23438,1,0,4
0.74219,5519963161736,0.37425,0.69857,0.25,1,0,4
0.75781,5519963197211,0.3681,0.70596,0.26563000000000003,1,0,4
0.77344,5519963232225,0.35294000000000003,0.73924,0.26563000000000003,0,0,4
0.78906,5519963267595,0.30932,0.80547,0.26563000000000003,0,0,-1
0.80469,5519963304726,0.29413,0.82596,0.26563000000000003,0,0,-1
0.82031,5519963338690,0.2617,0.8558,0.26563000000000003,0,0,-1
